date,股票代码,open,close,high,low,volume,amount,振幅,pct_chg,涨跌额,turnover_rate,code
2023-01-03,000404,4.35,4.57,4.58,4.35,410523,227532055.82,5.24,4.1,0.18,5.91,000404
2023-01-04,000404,4.55,4.63,4.64,4.49,366189,206538416.61,3.28,1.31,0.06,5.27,000404
2023-01-05,000404,4.62,4.58,4.63,4.54,269453,152238105.11,1.94,-1.08,-0.05,3.88,000404
2023-01-06,000404,4.56,4.52,4.6,4.48,227937,127569702.95,2.62,-1.31,-0.06,3.28,000404
2023-01-09,000404,4.52,4.49,4.55,4.46,175972,98023180.89,1.99,-0.66,-0.03,2.53,000404
2023-01-10,000404,4.5,4.88,5.05,4.47,1147592,680842647.09,12.92,8.69,0.39,16.51,000404
2023-01-11,000404,4.78,5.01,5.4,4.75,1247762,766152412.67,13.32,2.66,0.13,17.95,000404
2023-01-12,000404,4.9,4.9,5.01,4.73,636744,379048491.8,5.59,-2.2,-0.11,9.16,000404
2023-01-13,000404,4.93,5.15,5.28,4.88,929883,574138003.24,8.16,5.1,0.25,13.38,000404
2023-01-16,000404,5.14,5.08,5.28,4.95,661091,406268118.94,6.41,-1.36,-0.07,9.51,000404
2023-01-17,000404,5.04,4.93,5.07,4.91,425511,256983420.73,3.15,-2.95,-0.15,6.12,000404
2023-01-18,000404,4.95,4.89,5.01,4.89,294393,176648689.12,2.43,-0.81,-0.04,4.24,000404
2023-01-19,000404,4.88,4.87,4.95,4.83,281946,167680316.17,2.45,-0.41,-0.02,4.06,000404
2023-01-20,000404,4.89,4.96,5.08,4.89,262356,158472020.8,3.9,1.85,0.09,3.77,000404
2023-01-30,000404,5.08,5.17,5.26,5.02,518631,322125581.43,4.84,4.23,0.21,7.46,000404
2023-01-31,000404,5.13,5.21,5.25,5.11,371688,232771078.96,2.71,0.77,0.04,5.35,000404
2023-02-01,000404,5.19,5.2,5.22,5.1,368610,229216668.9,2.3,-0.19,-0.01,5.3,000404
2023-02-02,000404,5.2,5.1,5.21,5.08,313344,193833587.24,2.5,-1.92,-0.1,4.51,000404
2023-02-03,000404,5.1,5.08,5.1,4.99,225231,137821861.12,2.16,-0.39,-0.02,3.24,000404
2023-02-06,000404,5.07,5.08,5.08,5.02,162858,99656171.78,1.18,0.0,0.0,2.34,000404
2023-02-07,000404,5.07,5.3,5.31,5.05,533016,334779246.57,5.12,4.33,0.22,7.67,000404
2023-02-08,000404,5.26,5.12,5.28,5.12,332494,207389938.02,3.02,-3.4,-0.18,4.78,000404
2023-02-09,000404,5.11,5.15,5.23,5.11,254007,158177333.57,2.34,0.59,0.03,3.65,000404
2023-02-10,000404,5.14,5.06,5.15,5.03,247042,151939554.27,2.33,-1.75,-0.09,3.55,000404
2023-02-13,000404,5.08,5.14,5.15,5.05,192186,118524452.41,1.98,1.58,0.08,2.77,000404
2023-02-14,000404,5.16,5.02,5.16,5.0,239142,146553483.32,3.11,-2.33,-0.12,3.44,000404
2023-02-15,000404,5.01,4.99,5.05,4.97,159005,96623554.31,1.59,-0.6,-0.03,2.29,000404
2023-02-16,000404,4.98,4.78,5.02,4.72,282619,168642272.3,6.01,-4.21,-0.21,4.07,000404
2023-02-17,000404,4.77,4.8,4.91,4.77,160348,94788639.4,2.93,0.42,0.02,2.31,000404
2023-02-20,000404,4.88,5.02,5.06,4.87,253502,153541498.88,3.96,4.58,0.22,3.65,000404
2023-02-21,000404,5.07,5.03,5.08,4.97,155335,94649123.77,2.19,0.2,0.01,2.23,000404
2023-02-22,000404,5.04,5.0,5.04,4.98,102041,61941593.0,1.19,-0.6,-0.03,1.47,000404
2023-02-23,000404,5.01,4.99,5.03,4.96,108818,66034875.3,1.4,-0.2,-0.01,1.57,000404
2023-02-24,000404,5.0,4.95,5.01,4.88,112505,67605130.55,2.61,-0.8,-0.04,1.62,000404
2023-02-27,000404,4.91,4.95,5.04,4.89,121402,73428180.0,3.03,0.0,0.0,1.75,000404
2023-02-28,000404,4.93,4.95,4.96,4.82,150275,89550298.1,2.83,0.0,0.0,2.16,000404
2023-03-01,000404,4.94,4.96,4.97,4.91,100647,60516543.0,1.21,0.2,0.01,1.45,000404
2023-03-02,000404,4.94,4.9,5.02,4.89,112185,67516670.12,2.62,-1.21,-0.06,1.61,000404
2023-03-03,000404,4.89,5.01,5.02,4.89,143736,86691686.93,2.65,2.24,0.11,2.07,000404
