date,code,open,high,low,close,volume,amount,turnover_rate,pct_chg,isST
2023-01-03,000531,5.91804096,5.99391328,5.8801048,5.99391328,4129574,25938038.91,0.5023,2.2654,0
2023-01-04,000531,6.0223654,6.0697856,5.96546116,6.01288136,3213398,20362344.88,0.3909,0.3165,0
2023-01-05,000531,6.01288136,6.08875368,5.99391328,6.0223654,2910835,18484779.75,0.3541,0.1577,0
2023-01-06,000531,6.05081752,6.1172058,6.00339732,6.0223654,2785540,17786168.4,0.3388,0.0,0
2023-01-09,000531,6.03184944,6.09823772,6.01288136,6.0223654,2315362,14741319.54,0.2816,0.0,0
2023-01-10,000531,6.03184944,6.04133348,5.95597712,5.9749452,2611000,16469788.4,0.3176,-0.7874,0
2023-01-11,000531,6.00339732,6.0223654,5.93700904,5.93700904,1967380,12403322.4,0.2393,-0.6349,0
2023-01-12,000531,5.9749452,5.9749452,5.90855692,5.93700904,1932740,12103660.6,0.2351,0.0,0
2023-01-13,000531,5.98442924,5.98442924,5.91804096,5.927525,1506900,9434035.6,0.1833,-0.1597,0
2023-01-16,000531,5.94649308,6.0223654,5.91804096,5.98442924,2706940,17077927.2,0.3293,0.96,0
2023-01-17,000531,6.05081752,6.0697856,5.9749452,5.98442924,2165712,13740034.44,0.2634,0.0,0
2023-01-18,000531,5.9749452,6.01288136,5.93700904,5.93700904,2413500,15179511.0,0.2936,-0.7924,0
2023-01-19,000531,5.91804096,5.98442924,5.90855692,5.96546116,1839831,11548361.73,0.2238,0.4792,0
2023-01-20,000531,5.94649308,6.06030156,5.94649308,6.04133348,2555643,16202072.02,0.3109,1.2719,0
2023-01-30,000531,6.05081752,6.12668984,6.05081752,6.07926964,3393982,21782940.02,0.4128,0.6279,0
2023-01-31,000531,6.06030156,6.13617388,6.03184944,6.13617388,3255435,20937016.64,0.396,0.936,0
2023-02-01,000531,6.13617388,6.164626,6.09823772,6.164626,3087919,19965182.16,0.3756,0.4637,0
2023-02-02,000531,6.18359408,6.19307812,6.12668984,6.14565792,2964586,19248846.68,0.3606,-0.3077,0
2023-02-03,000531,6.14565792,6.15514196,6.04133348,6.10772176,2808270,18037024.9,0.3416,-0.6173,0
2023-02-06,000531,6.1172058,6.22153024,6.07926964,6.164626,3471688,22593937.12,0.4223,0.9317,0
2023-02-07,000531,6.20256216,6.20256216,6.14565792,6.18359408,2634000,17125349.68,0.3204,0.3077,0
2023-02-08,000531,6.23101428,6.24049832,6.17411004,6.17411004,2063391,13474852.79,0.251,-0.1534,0
2023-02-09,000531,6.17411004,6.19307812,6.14565792,6.18359408,2458816,16007587.08,0.2991,0.1536,0
2023-02-10,000531,6.19307812,6.3068866,6.18359408,6.28791852,5411989,35664716.9,0.6583,1.6871,0
2023-02-13,000531,6.4491472,6.638828,6.38275892,6.61985992,18616729,128693014.7,2.2645,5.279,0
2023-02-14,000531,6.5914078,6.65779608,6.46811528,6.57243972,9261935,64023739.95,1.1266,-0.7163,0
2023-02-15,000531,6.5914078,6.62934396,6.53450356,6.58192376,4979180,34546532.85,0.6057,0.1443,0
2023-02-16,000531,6.60089184,6.61037588,6.33533872,6.401727,7646381,52254367.55,0.9301,-2.7378,0
2023-02-17,000531,6.401727,6.51553548,6.3543068,6.41121104,5054861,34343656.15,0.6149,0.1481,0
2023-02-20,000531,6.43966316,6.45863124,6.3543068,6.43017912,4779780,32332805.8,0.5814,0.2959,0
2023-02-21,000531,6.4491472,6.51553548,6.38275892,6.50605144,4618064,31376677.08,0.5617,1.1799,0
2023-02-22,000531,6.50605144,6.5914078,6.45863124,6.53450356,6134962,42319551.36,0.7463,0.4373,0
2023-02-23,000531,6.60089184,6.61037588,6.50605144,6.5439876,4682770,32321528.7,0.5696,0.1451,0
2023-02-24,000531,6.5439876,6.58192376,6.47759932,6.50605144,2520445,17295486.6,0.3066,-0.5797,0
2023-02-27,000531,6.50605144,6.51553548,6.39224296,6.43017912,2603599,17712913.05,0.3167,-1.1662,0
2023-02-28,000531,6.4491472,6.4965674,6.401727,6.47759932,2009797,13690302.0,0.2445,0.7375,0
2023-03-01,000531,6.51553548,6.51553548,6.41121104,6.48708336,2223625,15187733.35,0.2705,0.1464,0
2023-03-02,000531,6.4965674,6.52501952,6.4491472,6.4965674,2421461,16570315.87,0.2945,0.1462,0
2023-03-03,000531,6.4965674,6.57243972,6.47759932,6.55347164,3842310,26468195.5,0.4674,0.8759,0
2023-03-06,000531,6.53450356,6.58192376,6.53450356,6.55347164,3505855,24222935.98,0.4265,0.0,0
2023-03-07,000531,6.57243972,6.57243972,6.401727,6.42069508,3882472,26592346.24,0.4723,-2.026,0
2023-03-08,000531,6.401727,6.46811528,6.39224296,6.45863124,2122685,14389541.53,0.2582,0.5908,0
2023-03-09,000531,6.48708336,6.4965674,6.3543068,6.401727,2413140,16319253.0,0.2935,-0.8811,0
2023-03-10,000531,6.45863124,6.4965674,6.33533872,6.3543068,4770120,32181660.2,0.5802,-0.7407,0
2023-03-13,000531,6.31637064,6.37327488,6.23101428,6.24049832,5019381,33209463.45,0.6106,-1.791,0
2023-03-14,000531,6.26895044,6.32585468,6.2120462,6.29740256,3557051,23516051.6,0.4327,0.9119,0
2023-03-15,000531,6.3068866,6.38275892,6.26895044,6.3543068,3084580,20611323.6,0.3752,0.9036,0
2023-03-16,000531,6.37327488,6.55347164,6.29740256,6.29740256,4966163,33420044.98,0.6041,-0.8955,0
2023-03-17,000531,6.3543068,6.3543068,6.26895044,6.28791852,3338976,22178681.5,0.4062,-0.1506,0
2023-03-20,000531,6.31637064,6.31637064,6.164626,6.19307812,3357697,21974483.21,0.4084,-1.5083,0
2023-03-21,000531,6.20256216,6.23101428,6.164626,6.19307812,1915960,12493547.0,0.2331,0.0,0
2023-03-22,000531,6.20256216,6.22153024,6.12668984,6.164626,2469940,16051481.4,0.3004,-0.4594,0
2023-03-23,000531,6.15514196,6.15514196,6.00339732,6.07926964,4370943,27944248.97,0.5317,-1.3846,0
2023-03-24,000531,6.08875368,6.15514196,6.06030156,6.09823772,2443200,15703713.8,0.2972,0.312,0
2023-03-27,000531,6.1172058,6.1172058,5.99391328,6.04133348,2441358,15526412.46,0.297,-0.9331,0
2023-03-28,000531,6.07926964,6.42069508,6.03184944,6.10772176,5048448,32771112.12,0.6141,1.0989,0
2023-03-29,000531,6.07926964,6.12668984,6.00339732,6.00339732,3293307,21004852.11,0.4006,-1.7081,0
2023-03-30,000531,6.0697856,6.0697856,5.99391328,6.01288136,1687727,10718805.25,0.2053,0.158,0
2023-03-31,000531,6.00339732,6.03184944,5.98442924,6.01288136,1953600,12387136.0,0.2376,0.0,0
2023-04-03,000531,6.04133348,6.04133348,5.95597712,6.00339732,2995649,18933164.24,0.3644,-0.1577,0
2023-04-04,000531,6.00339732,6.03184944,5.89907288,5.93700904,3448640,21600723.4,0.4195,-1.1058,0
2023-04-06,000531,5.927525,5.9749452,5.8326846,5.85165268,2829680,17470230.6,0.3442,-1.4377,0
2023-04-07,000531,5.8326846,5.93700904,5.81371652,5.8801048,2401283,14920467.68,0.2921,0.4862,0
2023-04-10,000531,5.9749452,5.9749452,5.85165268,5.87062076,3031140,18825387.6,0.3687,-0.1613,0
2023-04-11,000531,5.87062076,5.8801048,5.74732824,5.85165268,3526382,21572819.88,0.4289,-0.3231,0
2023-04-12,000531,6.04133348,6.18359408,5.95597712,5.99391328,11274279,72064243.83,1.3714,2.4311,0
2023-04-13,000531,5.96546116,6.14565792,5.94649308,6.06030156,7967633,51002059.79,0.9692,1.1076,0
2023-04-14,000531,6.164626,6.39224296,6.1172058,6.31637064,11136557,73396733.39,1.3546,4.2254,0
2023-04-17,000531,6.3543068,6.52501952,6.33533872,6.50605144,11008859,75006974.05,1.3391,3.003,0
2023-04-18,000531,6.52501952,6.53450356,6.401727,6.46811528,6203570,42327932.36,0.7546,-0.5831,0
2023-04-19,000531,6.42069508,6.51553548,6.41121104,6.4491472,4610790,31446622.6,0.5609,-0.2933,0
2023-04-20,000531,6.42069508,6.48708336,6.34482276,6.401727,5162765,34820669.03,0.628,-0.7353,0
2023-04-21,000531,6.41121104,6.61985992,6.3543068,6.3543068,5630824,38357510.51,0.6849,-0.7407,0
2023-04-24,000531,6.36379084,6.41121104,6.27843448,6.33533872,4197164,28036507.72,0.5105,-0.2985,0
2023-04-25,000531,6.33533872,6.42069508,6.17411004,6.31637064,4683545,31125912.35,0.5697,-0.2994,0
2023-04-26,000531,6.31637064,6.41121104,6.22153024,6.36379084,4101900,27482320.2,0.499,0.7508,0
2023-04-27,000531,6.34482276,6.47759932,6.3068866,6.41121104,4562025,30824246.32,0.5549,0.7452,0
2023-04-28,000531,6.3543068,6.42069508,6.27843448,6.39224296,4780320,31927011.4,0.5815,-0.2959,0
2023-05-04,000531,6.36379084,6.58192376,6.3543068,6.52501952,8427720,57786629.64,1.0251,2.0772,0
2023-05-05,000531,6.57243972,6.57243972,6.3543068,6.47759932,6192936,41976316.84,0.7533,-0.7267,0
2023-05-08,000531,6.47759932,6.5914078,6.47759932,6.5439876,6774403,46805173.8,0.824,1.0249,0
