date,code,open,high,low,close,volume,amount,turnover_rate,pct_chg,isST
2023-01-03,000565,5.83864246,6.00773432,5.79885614,5.98784116,3467575,20671219.77,0.7997,2.5554,0
2023-01-04,000565,5.99778774,6.23650566,5.967948,6.08730696,6442084,39416962.04,1.4857,1.6611,0
2023-01-05,000565,6.12709328,6.12709328,5.99778774,6.05746722,3595208,21825009.2,0.8292,-0.4902,0
2023-01-06,000565,6.0674138,6.12709328,6.03757406,6.07736038,3494450,21401495.0,0.8059,0.3284,0
2023-01-09,000565,6.1171467,6.14698644,6.07736038,6.13703986,3403060,20942852.82,0.7849,0.982,0
2023-01-10,000565,6.14698644,6.14698644,6.0674138,6.08730696,2287339,14016156.09,0.5275,-0.8104,0
2023-01-11,000565,6.1171467,6.13703986,6.02762748,6.03757406,2152413,13141611.03,0.4964,-0.817,0
2023-01-12,000565,6.05746722,6.07736038,6.02762748,6.05746722,1916591,11654183.07,0.442,0.3295,0
2023-01-13,000565,6.0674138,6.12709328,6.03757406,6.08730696,2557542,15645679.78,0.5898,0.4926,0
2023-01-16,000565,6.1171467,6.18677276,6.08730696,6.15693302,3536454,21891464.22,0.8156,1.1438,0
2023-01-17,000565,6.19671934,6.19671934,6.07736038,6.12709328,2458626,15115616.64,0.567,-0.4847,0
2023-01-18,000565,6.12709328,6.14698644,6.08730696,6.12709328,3153304,19406107.14,0.7273,0.0,0
2023-01-19,000565,6.10720012,6.13703986,6.07736038,6.12709328,2588815,15916561.65,0.5971,0.0,0
2023-01-20,000565,6.15693302,6.25639882,6.12709328,6.24645224,3819307,23824468.25,0.8809,1.9481,0
2023-01-30,000565,6.29618514,6.7636744,6.27629198,6.6642086,20181619,132847082.73,4.6545,6.6879,0
2023-01-31,000565,6.5150099,6.7636744,6.47522358,6.7636744,13290470,88241296.27,3.0652,1.4925,0
2023-02-01,000565,6.74378124,6.84324704,6.68410176,6.75372782,9976735,67553168.16,2.3009,-0.1471,0
2023-02-02,000565,6.7636744,6.8134073,6.67415518,6.74378124,6473024,43889544.69,1.4929,-0.1473,0
2023-02-03,000565,6.74378124,6.7636744,6.6144757,6.73383466,6207018,41776787.68,1.4315,-0.1475,0
2023-02-06,000565,6.7139415,6.7139415,6.57468938,6.62442228,4629928,30855004.92,1.0678,-1.6248,0
2023-02-07,000565,6.70399492,6.74378124,6.63436886,6.74378124,4476960,30151389.51,1.0325,1.8018,0
2023-02-08,000565,6.78356756,6.80346072,6.69404834,6.73383466,3619870,24533978.04,0.8349,-0.1475,0
2023-02-09,000565,6.68410176,6.77362098,6.67415518,6.75372782,3473700,23553325.0,0.8011,0.2954,0
2023-02-10,000565,6.75372782,6.85319362,6.74378124,6.78356756,4871915,33303046.84,1.1236,0.4418,0
2023-02-13,000565,6.80346072,6.8631402,6.74378124,6.83330046,5297508,36205609.88,1.2218,0.7331,0
2023-02-14,000565,6.85319362,6.88303336,6.78356756,6.84324704,3166700,21748206.12,0.7303,0.1456,0
2023-02-15,000565,6.83330046,6.84324704,6.73383466,6.7636744,3964188,26993847.18,0.9143,-1.1628,0
2023-02-16,000565,6.78356756,6.80346072,6.47522358,6.52495648,6223350,41518687.0,1.4353,-3.5294,0
2023-02-17,000565,6.52495648,6.70399492,6.52495648,6.59458254,4949658,32975835.8,1.1415,1.0671,0
2023-02-20,000565,6.59458254,6.65426202,6.50506332,6.63436886,3345850,22094678.0,0.7717,0.6033,0
2023-02-21,000565,6.63436886,6.72388808,6.63436886,6.68410176,3330833,22383839.1,0.7682,0.7496,0
2023-02-22,000565,6.6642086,6.69404834,6.60452912,6.62442228,2261500,15098190.0,0.5216,-0.8929,0
2023-02-23,000565,6.64431544,6.69404834,6.63436886,6.67415518,2714957,18205286.6,0.6262,0.7508,0
2023-02-24,000565,6.67415518,6.69404834,6.57468938,6.6642086,2449079,16325772.11,0.5648,-0.149,0
2023-02-27,000565,6.64431544,6.6642086,6.54484964,6.57468938,2271717,15088739.0,0.5239,-1.3433,0
2023-02-28,000565,6.63436886,6.67415518,6.57468938,6.6642086,2100148,13987593.6,0.4844,1.3616,0
2023-03-01,000565,6.6642086,6.74378124,6.62442228,6.74378124,3376788,22698395.48,0.7788,1.194,0
2023-03-02,000565,6.75372782,6.7636744,6.6642086,6.68410176,2184900,14746802.0,0.5039,-0.885,0
2023-03-03,000565,6.7139415,6.72388808,6.6144757,6.64431544,2550567,17038557.5,0.5882,-0.5952,0
2023-03-06,000565,6.6642086,6.82335388,6.6144757,6.75372782,5399550,36484586.0,1.2453,1.6467,0
2023-03-07,000565,6.75372782,6.75372782,6.50506332,6.50506332,6290888,41842627.85,1.4509,-3.6819,0
2023-03-08,000565,6.48517016,6.5647428,6.47522358,6.55479622,2020500,13266595.0,0.466,0.7645,0
2023-03-09,000565,6.54484964,6.65426202,6.54484964,6.59458254,2006998,13294639.76,0.4629,0.607,0
2023-03-10,000565,6.64431544,6.64431544,6.42549068,6.42549068,3472000,22632767.0,0.8008,-2.5641,0
2023-03-13,000565,6.4155441,6.47522358,6.3658112,6.4155441,2954930,19016722.0,0.6815,-0.1548,0
2023-03-14,000565,6.4155441,6.43543726,6.2166125,6.29618514,3944700,24964223.0,0.9098,-1.8605,0
2023-03-15,000565,6.3160783,6.43543726,6.2663454,6.38570436,2806500,18031461.0,0.6473,1.4218,0
2023-03-16,000565,6.39565094,6.40559752,6.24645224,6.2663454,2866357,18178980.95,0.6611,-1.8692,0
2023-03-17,000565,6.30613172,6.33597146,6.27629198,6.30613172,2704699,17145304.66,0.6238,0.6349,0
2023-03-20,000565,6.30613172,6.35586462,6.22655908,6.24645224,2516908,15881776.4,0.5805,-0.9464,0
2023-03-21,000565,6.27629198,6.37575778,6.23650566,6.3658112,2674550,16977329.5,0.6168,1.9108,0
2023-03-22,000565,6.3658112,6.42549068,6.32602488,6.35586462,2240635,14325459.3,0.5168,-0.1563,0
2023-03-23,000565,6.32602488,6.3658112,6.23650566,6.33597146,3380500,21361677.5,0.7796,-0.313,0
2023-03-24,000565,6.32602488,6.465277,6.3160783,6.44538384,4545400,29190101.5,1.0483,1.7268,0
2023-03-27,000565,6.42549068,6.47522358,6.3658112,6.43543726,3469904,22395898.44,0.8003,-0.1543,0
