date,股票代码,open,close,high,low,volume,amount,振幅,pct_chg,涨跌额,turnover_rate,code
2023-01-03,000597,6.17,6.5,6.59,6.17,1159005,787562682.08,7.05,9.06,0.54,8.67,000597
2023-01-04,000597,6.38,6.17,6.39,6.13,773377,507772985.33,4.0,-5.08,-0.33,5.79,000597
2023-01-05,000597,6.14,6.09,6.17,6.01,441828,284571558.74,2.59,-1.3,-0.08,3.31,000597
2023-01-06,000597,6.1,5.97,6.12,5.94,411838,261272290.29,2.96,-1.97,-0.12,3.08,000597
2023-01-09,000597,6.0,5.91,6.02,5.87,354935,222658192.41,2.51,-1.01,-0.06,2.66,000597
2023-01-10,000597,5.87,5.85,5.92,5.79,295237,183200309.3,2.2,-1.02,-0.06,2.21,000597
2023-01-11,000597,5.86,5.77,5.87,5.76,250147,154061149.04,1.88,-1.37,-0.08,1.87,000597
2023-01-12,000597,5.76,5.73,5.82,5.71,231835,141610609.67,1.91,-0.69,-0.04,1.73,000597
2023-01-13,000597,5.75,5.76,5.77,5.7,192118,116971514.11,1.22,0.52,0.03,1.44,000597
2023-01-16,000597,5.75,5.78,5.84,5.73,263037,161532075.51,1.91,0.35,0.02,1.97,000597
2023-01-17,000597,5.79,5.63,5.79,5.58,324664,195171301.24,3.63,-2.6,-0.15,2.43,000597
2023-01-18,000597,5.62,5.6,5.65,5.58,171397,102177294.0,1.24,-0.53,-0.03,1.28,000597
2023-01-19,000597,5.58,5.57,5.62,5.56,161280,95684663.58,1.07,-0.54,-0.03,1.21,000597
2023-01-20,000597,5.61,5.69,5.7,5.59,226818,136372094.9,1.97,2.15,0.12,1.7,000597
2023-01-30,000597,5.7,5.74,5.78,5.63,316303,191695910.83,2.64,0.88,0.05,2.37,000597
2023-01-31,000597,5.72,5.75,5.76,5.67,187930,114014410.44,1.57,0.17,0.01,1.41,000597
2023-02-01,000597,5.73,5.8,5.81,5.7,257779,157451782.44,1.91,0.87,0.05,1.93,000597
2023-02-02,000597,5.81,5.84,5.87,5.78,224364,138741262.46,1.55,0.69,0.04,1.68,000597
2023-02-03,000597,5.83,5.75,5.83,5.71,193105,117880221.95,2.05,-1.54,-0.09,1.44,000597
2023-02-06,000597,5.76,5.74,5.82,5.74,178857,109521918.46,1.39,-0.17,-0.01,1.34,000597
2023-02-07,000597,5.74,5.71,5.77,5.68,174980,105991716.51,1.57,-0.52,-0.03,1.31,000597
2023-02-08,000597,5.72,5.7,5.74,5.68,113694,68870294.49,1.05,-0.18,-0.01,0.85,000597
2023-02-09,000597,5.7,5.73,5.74,5.66,138952,84108863.5,1.4,0.53,0.03,1.04,000597
2023-02-10,000597,5.73,5.7,5.75,5.67,147294,89208267.09,1.4,-0.52,-0.03,1.1,000597
2023-02-13,000597,5.7,5.73,5.74,5.68,175562,106613239.24,1.05,0.53,0.03,1.31,000597
2023-02-14,000597,5.75,5.77,5.82,5.74,183890,112729590.11,1.4,0.7,0.04,1.38,000597
2023-02-15,000597,5.8,5.72,5.8,5.71,187319,114180891.66,1.56,-0.87,-0.05,1.4,000597
2023-02-16,000597,5.71,5.71,5.85,5.65,435430,266929628.34,3.5,-0.17,-0.01,3.26,000597
2023-02-17,000597,5.71,6.12,6.28,5.63,995020,625693497.47,11.38,7.18,0.41,7.44,000597
2023-02-20,000597,6.1,5.97,6.1,5.86,569892,357777934.82,3.92,-2.45,-0.15,4.26,000597
2023-02-21,000597,5.93,5.95,6.0,5.9,309154,194259839.89,1.68,-0.34,-0.02,2.31,000597
2023-02-22,000597,5.91,5.96,6.06,5.87,329093,208306356.69,3.19,0.17,0.01,2.46,000597
2023-02-23,000597,5.93,5.86,5.94,5.83,246700,153678876.0,1.85,-1.68,-0.1,1.85,000597
2023-02-24,000597,5.87,5.79,5.88,5.76,200753,123628902.65,2.05,-1.19,-0.07,1.5,000597
2023-02-27,000597,5.81,5.82,5.89,5.79,160161,98923273.16,1.73,0.52,0.03,1.2,000597
2023-02-28,000597,5.81,5.9,5.91,5.74,277494,172104224.19,2.92,1.37,0.08,2.08,000597
2023-03-01,000597,5.9,5.87,5.91,5.84,185932,115552690.46,1.19,-0.51,-0.03,1.39,000597
2023-03-02,000597,5.88,5.8,5.89,5.79,184757,114012766.95,1.7,-1.19,-0.07,1.38,000597
2023-03-03,000597,5.81,5.87,5.87,5.81,160050,99087392.84,1.03,1.21,0.07,1.2,000597
