date,股票代码,open,close,high,low,volume,amount,振幅,pct_chg,涨跌额,turnover_rate,code
2023-01-03,000591,6.84,7.04,7.06,6.82,823991,612050327.79,3.49,2.33,0.16,2.74,000591
2023-01-04,000591,6.99,7.13,7.27,6.95,950277,718878612.65,4.55,1.28,0.09,3.16,000591
2023-01-05,000591,7.4,7.34,7.47,7.16,1384576,1076790986.63,4.35,2.95,0.21,4.6,000591
2023-01-06,000591,7.4,7.43,7.65,7.34,1399772,1117192564.46,4.22,1.23,0.09,4.65,000591
2023-01-09,000591,7.52,7.33,7.52,7.31,764594,597526770.93,2.83,-1.35,-0.1,2.54,000591
2023-01-10,000591,7.34,7.24,7.45,7.23,578084,448433562.85,3.0,-1.23,-0.09,1.92,000591
2023-01-11,000591,7.27,7.14,7.34,7.13,518151,397844685.22,2.9,-1.38,-0.1,1.72,000591
2023-01-12,000591,7.14,7.22,7.42,7.13,691594,535241989.12,4.06,1.12,0.08,2.3,000591
2023-01-13,000591,7.25,7.16,7.27,7.09,409401,311427126.65,2.49,-0.83,-0.06,1.36,000591
2023-01-16,000591,7.15,7.16,7.26,7.13,449297,343268214.26,1.82,0.0,0.0,1.49,000591
2023-01-17,000591,7.17,7.08,7.19,7.05,335534,253374150.16,1.96,-1.12,-0.08,1.12,000591
2023-01-18,000591,7.11,7.11,7.15,7.05,236440,178657007.82,1.41,0.42,0.03,0.79,000591
2023-01-19,000591,7.1,7.07,7.11,7.01,323723,242896102.65,1.41,-0.56,-0.04,1.08,000591
2023-01-20,000591,7.05,7.19,7.19,7.05,392787,298338901.15,1.98,1.7,0.12,1.31,000591
2023-01-30,000591,7.29,7.17,7.31,7.15,466782,357200642.84,2.23,-0.28,-0.02,1.55,000591
2023-01-31,000591,7.14,7.21,7.23,7.1,405556,309216177.16,1.81,0.56,0.04,1.35,000591
2023-02-01,000591,7.21,7.23,7.26,7.1,615459,469890829.75,2.22,0.28,0.02,2.05,000591
2023-02-02,000591,7.21,7.09,7.22,7.07,572274,433612635.09,2.07,-1.94,-0.14,1.9,000591
2023-02-03,000591,7.09,6.99,7.1,6.91,475926,353031181.41,2.68,-1.41,-0.1,1.58,000591
2023-02-06,000591,6.93,6.89,6.97,6.86,350479,258057131.64,1.57,-1.43,-0.1,1.17,000591
2023-02-07,000591,6.93,6.96,7.02,6.91,383343,284005318.95,1.6,1.02,0.07,1.27,000591
2023-02-08,000591,6.96,6.97,7.01,6.93,271590,201629108.06,1.15,0.14,0.01,0.9,000591
2023-02-09,000591,6.95,6.99,7.03,6.92,332960,247594143.92,1.58,0.29,0.02,1.11,000591
2023-02-10,000591,6.97,6.99,7.03,6.93,351707,261644688.65,1.43,0.0,0.0,1.17,000591
2023-02-13,000591,6.98,7.04,7.06,6.97,372110,278234741.09,1.29,0.72,0.05,1.24,000591
2023-02-14,000591,7.04,7.03,7.07,7.0,316059,236186848.08,0.99,-0.14,-0.01,1.05,000591
2023-02-15,000591,7.03,7.01,7.1,6.99,410316,307501604.48,1.56,-0.28,-0.02,1.36,000591
2023-02-16,000591,6.99,6.77,6.99,6.73,679878,495765353.05,3.71,-3.42,-0.24,2.26,000591
2023-02-17,000591,6.78,6.7,6.8,6.67,325925,234205137.66,1.92,-1.03,-0.07,1.08,000591
2023-02-20,000591,6.66,6.62,6.69,6.49,1167030,821174641.83,2.99,-1.19,-0.08,3.25,000591
2023-02-21,000591,6.64,6.72,6.75,6.62,720928,515040981.32,1.96,1.51,0.1,2.01,000591
2023-02-22,000591,6.68,6.67,6.75,6.65,505679,361492763.36,1.49,-0.74,-0.05,1.41,000591
2023-02-23,000591,6.68,6.65,6.71,6.63,412180,293536180.19,1.2,-0.3,-0.02,1.15,000591
2023-02-24,000591,6.65,6.62,6.68,6.61,350108,248223689.67,1.05,-0.45,-0.03,0.97,000591
2023-02-27,000591,6.6,6.6,6.66,6.56,345727,243670576.25,1.51,-0.3,-0.02,0.96,000591
2023-02-28,000591,6.59,6.65,6.65,6.57,326130,230371420.01,1.21,0.76,0.05,0.91,000591
2023-03-01,000591,6.65,6.66,6.67,6.62,473432,336110029.99,0.75,0.15,0.01,1.32,000591
2023-03-02,000591,6.67,6.66,6.73,6.63,561933,400367149.12,1.5,0.0,0.0,1.56,000591
2023-03-03,000591,6.67,6.73,6.74,6.64,708380,507131224.03,1.5,1.05,0.07,1.97,000591
2023-03-06,000591,6.73,6.73,6.76,6.68,466987,334810330.95,1.19,0.0,0.0,1.3,000591
2023-03-07,000591,6.74,6.62,6.75,6.61,541755,386773697.08,2.08,-1.63,-0.11,1.51,000591
