date,股票代码,open,close,high,low,volume,amount,振幅,pct_chg,涨跌额,turnover_rate,code
2023-01-03,000570,4.68,4.77,4.78,4.65,46954,22567902.16,2.78,1.92,0.09,0.94,000570
2023-01-04,000570,4.73,4.82,4.82,4.72,41811,20411365.0,2.1,1.05,0.05,0.84,000570
2023-01-05,000570,4.85,5.03,5.06,4.79,86769,43302656.28,5.6,4.36,0.21,1.74,000570
2023-01-06,000570,4.99,5.0,5.11,4.86,214053,109368229.36,4.97,-0.6,-0.03,4.29,000570
2023-01-09,000570,5.03,5.03,5.06,4.95,95335,48613228.13,2.2,0.6,0.03,1.91,000570
2023-01-10,000570,5.05,5.54,5.54,4.97,476676,264960268.59,11.33,10.14,0.51,9.56,000570
2023-01-11,000570,5.78,5.34,5.98,5.32,929933,534195376.85,11.91,-3.61,-0.2,18.64,000570
2023-01-12,000570,5.23,5.18,5.29,5.06,550396,288821243.48,4.31,-3.0,-0.16,11.03,000570
2023-01-13,000570,5.12,5.27,5.65,5.07,549711,299403519.37,11.2,1.74,0.09,11.02,000570
2023-01-16,000570,5.24,5.16,5.31,5.12,352210,185130146.32,3.61,-2.09,-0.11,7.06,000570
2023-01-17,000570,5.14,5.01,5.17,4.97,275525,141186281.07,3.88,-2.91,-0.15,5.52,000570
2023-01-18,000570,5.06,5.08,5.14,5.0,182201,94239188.18,2.79,1.4,0.07,3.65,000570
2023-01-19,000570,5.04,5.0,5.07,5.0,136187,69570170.85,1.38,-1.57,-0.08,2.73,000570
2023-01-20,000570,5.0,5.11,5.16,5.0,143839,74739433.12,3.2,2.2,0.11,2.88,000570
2023-01-30,000570,5.15,5.27,5.32,5.14,235487,125869704.89,3.52,3.13,0.16,4.72,000570
2023-01-31,000570,5.23,5.37,5.39,5.22,211252,114762120.06,3.23,1.9,0.1,4.23,000570
2023-02-01,000570,5.36,5.4,5.42,5.34,178365,97710485.14,1.49,0.56,0.03,3.58,000570
2023-02-02,000570,5.39,5.45,5.49,5.36,142873,79021832.43,2.41,0.93,0.05,2.86,000570
2023-02-03,000570,5.44,5.38,5.45,5.33,150830,82456874.66,2.2,-1.28,-0.07,3.02,000570
2023-02-06,000570,5.37,5.38,5.41,5.33,95687,52405703.48,1.49,0.0,0.0,1.92,000570
2023-02-07,000570,5.36,5.41,5.43,5.32,89576,49050626.26,2.04,0.56,0.03,1.8,000570
2023-02-08,000570,5.41,5.46,5.53,5.36,174094,96763519.04,3.14,0.92,0.05,3.49,000570
2023-02-09,000570,5.43,5.45,5.46,5.37,104062,57442534.0,1.65,-0.18,-0.01,2.09,000570
2023-02-10,000570,5.43,5.46,5.49,5.41,92649,51317176.38,1.47,0.18,0.01,1.86,000570
2023-02-13,000570,5.47,5.57,5.63,5.45,149294,84165663.4,3.3,2.01,0.11,2.99,000570
2023-02-14,000570,5.59,5.62,5.68,5.54,149970,85432900.2,2.51,0.9,0.05,3.01,000570
2023-02-15,000570,5.61,5.55,5.64,5.52,107325,60778245.74,2.14,-1.25,-0.07,2.15,000570
2023-02-16,000570,5.56,5.36,5.57,5.29,134305,74276982.99,5.05,-3.42,-0.19,2.69,000570
2023-02-17,000570,5.39,5.38,5.49,5.38,90131,49725120.84,2.05,0.37,0.02,1.81,000570
2023-02-20,000570,5.41,5.54,5.66,5.41,111978,62792726.2,4.65,2.97,0.16,2.24,000570
2023-02-21,000570,5.55,5.56,5.6,5.48,84708,47719004.0,2.17,0.36,0.02,1.7,000570
2023-02-22,000570,5.48,5.5,5.56,5.46,55349,30973586.8,1.8,-1.08,-0.06,1.11,000570
2023-02-23,000570,5.54,5.49,5.6,5.48,58732,32998423.6,2.18,-0.18,-0.01,1.18,000570
2023-02-24,000570,5.49,5.47,5.57,5.43,61098,33987721.8,2.55,-0.36,-0.02,1.22,000570
2023-02-27,000570,5.44,5.38,5.47,5.36,60445,33219861.0,2.01,-1.65,-0.09,1.21,000570
