date,code,open,high,low,close,volume,amount,turnover_rate,pct_chg,isST
2023-01-03,000099,7.1287931,7.2264478,7.04090387,7.20691686,6684202,49037621.5,0.9412,1.3736,0
2023-01-04,000099,7.17762045,7.25574421,7.17762045,7.21668233,5553544,41068830.6,0.782,0.1355,0
2023-01-05,000099,7.2264478,7.25574421,7.17762045,7.2264478,5465100,40363071.0,0.7695,0.1353,0
2023-01-06,000099,7.20691686,7.2264478,7.09949669,7.13855857,6837600,50152185.0,0.9628,-1.2162,0
2023-01-09,000099,7.15808951,7.4217572,7.14832404,7.29480609,14838248,110394533.96,2.0893,2.1888,0
2023-01-10,000099,7.27527515,7.31433703,7.09949669,7.10926216,13139869,96545135.51,1.8501,-2.5435,0
2023-01-11,000099,7.1287931,7.13855857,6.99207652,7.01160746,7368731,53270172.9,1.0375,-1.3736,0
2023-01-12,000099,7.0311384,7.05066934,6.96278011,6.97254558,5368520,38477420.0,0.7559,-0.5571,0
2023-01-13,000099,6.96278011,7.05066934,6.96278011,7.05066934,4330253,31106704.35,0.6097,1.1204,0
2023-01-16,000099,7.00184199,7.17762045,7.00184199,7.13855857,6449044,47068735.07,0.908,1.2465,0
2023-01-17,000099,7.13855857,7.14832404,7.07996575,7.10926216,3184800,23162138.0,0.4484,-0.4104,0
2023-01-18,000099,7.15808951,7.19715139,7.09949669,7.17762045,4963875,36413298.0,0.6989,0.9615,0
2023-01-19,000099,7.21668233,7.2264478,7.15808951,7.2264478,5080379,37451199.81,0.7153,0.6803,0
2023-01-20,000099,7.23621327,7.27527515,7.2264478,7.26550968,6300300,46793676.91,0.8871,0.5405,0
2023-01-30,000099,7.39246079,7.44128814,7.29480609,7.36316438,12703856,95844518.55,1.7887,1.3441,0
2023-01-31,000099,7.34363344,7.4217572,7.30457156,7.40222626,8530393,64483280.51,1.2011,0.5305,0
2023-02-01,000099,7.4217572,7.54870831,7.39246079,7.52917737,10573245,80791588.52,1.4887,1.715,0
2023-02-02,000099,7.52917737,7.58777019,7.43152267,7.49988096,10015016,76923057.86,1.4101,-0.3891,0
2023-02-03,000099,7.49011549,7.52917737,7.39246079,7.48035002,7660306,58451733.74,1.0786,-0.2604,0
2023-02-06,000099,7.45105361,7.50964643,7.4217572,7.48035002,5043319,38613374.59,0.7101,0.0,0
2023-02-07,000099,7.5194119,7.5194119,7.44128814,7.50964643,4718690,36144128.4,0.6644,0.3916,0
2023-02-08,000099,7.50964643,7.52917737,7.46081908,7.47058455,6404001,49158237.65,0.9017,-0.5202,0
2023-02-09,000099,7.47058455,7.56823925,7.44128814,7.55847378,9273185,71588965.05,1.3057,1.1765,0
2023-02-10,000099,7.54870831,7.63659754,7.5194119,7.57800472,8665690,67192209.3,1.2202,0.2584,0
2023-02-13,000099,7.57800472,7.66589395,7.54870831,7.63659754,9635245,75261721.25,1.3567,0.7732,0
2023-02-14,000099,7.64636301,7.65612848,7.56823925,7.60730113,7006500,54558534.0,0.9865,-0.3836,0
2023-02-15,000099,7.6170666,7.65612848,7.53894284,7.63659754,7463637,58081626.33,1.0509,0.3851,0
2023-02-16,000099,7.62683207,7.68542489,7.41199173,7.49011549,13173050,102193233.45,1.8548,-1.9182,0
2023-02-17,000099,7.46081908,7.65612848,7.46081908,7.56823925,12749103,98818166.98,1.7951,1.043,0
2023-02-20,000099,7.56823925,7.72448677,7.52917737,7.66589395,15413227,120796343.01,2.1702,1.2903,0
2023-02-21,000099,7.66589395,7.68542489,7.60730113,7.67565942,9902286,77592932.36,1.3943,0.1274,0
2023-02-22,000099,7.6170666,7.67565942,7.60730113,7.64636301,5719269,44733549.41,0.8053,-0.3817,0
2023-02-23,000099,7.64636301,7.77331412,7.62683207,7.67565942,14657985,115445165.0,2.0639,0.3831,0
2023-02-24,000099,7.69519036,7.74401771,7.60730113,7.7147213,12164252,95787452.3,1.7128,0.5089,0
2023-02-27,000099,7.67565942,7.77331412,7.63659754,7.72448677,10248492,80960170.85,1.443,0.1266,0
2023-02-28,000099,7.68542489,7.75378318,7.65612848,7.75378318,8338228,65814928.12,1.174,0.3793,0
2023-03-01,000099,7.76354865,7.77331412,7.69519036,7.75378318,12288102,97392060.87,1.7302,0.0,0
2023-03-02,000099,7.75378318,7.84167241,7.7147213,7.73425224,15789000,125526321.0,2.2231,-0.2519,0
2023-03-03,000099,7.72448677,7.85143788,7.7147213,7.83190694,18839970,150456742.54,2.6527,1.2626,0
2023-03-06,000099,7.85143788,7.89049976,7.74401771,7.77331412,14805972,118219474.12,2.0847,-0.7481,0
2023-03-07,000099,7.76354865,7.85143788,7.6170666,7.62683207,16451864,130285824.04,2.3165,-1.8844,0
2023-03-08,000099,7.58777019,7.7147213,7.56823925,7.69519036,9509442,74656742.12,1.339,0.8963,0
2023-03-09,000099,7.68542489,7.73425224,7.58777019,7.66589395,7446355,58371794.98,1.0485,-0.3807,0
2023-03-10,000099,7.60730113,7.65612848,7.49988096,7.50964643,8063538,62415568.12,1.1354,-2.0382,0
2023-03-13,000099,7.49988096,7.66589395,7.43152267,7.65612848,10398320,80342029.2,1.4641,1.9506,0
2023-03-14,000099,7.65612848,7.65612848,7.46081908,7.50964643,8461959,65352308.65,1.1915,-1.9133,0
2023-03-15,000099,7.57800472,7.86120335,7.55847378,7.72448677,18219746,144400564.97,2.5654,2.8609,0
2023-03-16,000099,7.74401771,7.74401771,7.53894284,7.59753566,11594837,90717560.59,1.6326,-1.6435,0
2023-03-17,000099,7.62683207,7.812376,7.60730113,7.75378318,15375713,121838117.97,2.1649,2.0566,0
2023-03-20,000099,7.76354865,7.80261053,7.68542489,7.69519036,10964383,86849385.47,1.5438,-0.7557,0
2023-03-21,000099,7.77331412,7.88073429,7.75378318,7.84167241,15540214,124469380.9,2.1881,1.9036,0
2023-03-22,000099,7.86120335,7.87096882,7.77331412,7.84167241,11578227,92705920.73,1.6302,0.0,0
2023-03-23,000099,7.76354865,7.78307959,7.59753566,7.68542489,20249093,158618319.14,2.8511,-1.9925,0
2023-03-24,000099,7.67565942,7.67565942,7.56823925,7.59753566,9844700,76810978.0,1.3862,-1.1436,0
2023-03-27,000099,7.6170666,7.62683207,7.47058455,7.53894284,11712701,90344676.65,1.6492,-0.7712,0
2023-03-28,000099,7.55847378,7.56823925,7.47058455,7.49011549,7460721,57354338.49,1.0505,-0.6477,0
2023-03-29,000099,7.50964643,7.59753566,7.46081908,7.48035002,9741188,74975203.96,1.3716,-0.1304,0
2023-03-30,000099,7.47058455,7.48035002,7.34363344,7.43152267,11405000,86566300.0,1.6059,-0.6527,0
2023-03-31,000099,7.45105361,7.56823925,7.43152267,7.53894284,9041900,69530969.0,1.2731,1.4455,0
2023-04-03,000099,7.50964643,7.63659754,7.50964643,7.62683207,10442123,81322890.9,1.4703,1.1658,0
2023-04-04,000099,7.63659754,8.13463651,7.62683207,7.88073429,39076260,316493949.87,5.502,3.3291,0
2023-04-06,000099,7.92956164,7.99791993,7.812376,7.92956164,19387801,157000887.1,2.7298,0.6196,0
2023-04-07,000099,7.92956164,7.99791993,7.85143788,7.91979617,12329991,99765519.98,1.7361,-0.1232,0
2023-04-10,000099,7.95885805,7.96862352,7.812376,7.84167241,10497900,84719970.0,1.4781,-0.9864,0
2023-04-11,000099,7.812376,7.85143788,7.74401771,7.83190694,10415392,83183976.04,1.4665,-0.1245,0
2023-04-12,000099,7.82214147,7.88073429,7.78307959,7.84167241,8302809,66530598.91,1.1691,0.1247,0
2023-04-13,000099,7.84167241,7.9100307,7.75378318,7.78307959,7211200,57726406.0,1.0154,-0.7472,0
2023-04-14,000099,7.80261053,7.82214147,7.68542489,7.76354865,8219210,65268073.3,1.1573,-0.2509,0
2023-04-17,000099,7.77331412,7.95885805,7.74401771,7.92956164,16638052,134425448.19,2.3427,2.1384,0
2023-04-18,000099,7.91979617,7.91979617,7.72448677,7.80261053,11519134,91958035.32,1.6219,-1.601,0
2023-04-19,000099,7.812376,7.812376,7.7147213,7.73425224,9932643,78895300.56,1.3985,-0.8761,0
2023-04-20,000099,7.76354865,7.78307959,7.60730113,7.64636301,11347360,88992968.2,1.5977,-1.1364,0
2023-04-21,000099,7.64636301,7.7147213,7.44128814,7.45105361,10242814,79356474.78,1.4422,-2.5543,0
2023-04-24,000099,7.47058455,7.49988096,7.21668233,7.24597874,12947062,96999021.24,1.823,-2.7523,0
2023-04-25,000099,7.25574421,7.3241025,7.05066934,7.15808951,12538532,92086258.93,1.7655,-1.2129,0
2023-04-26,000099,7.1287931,7.23621327,7.07996575,7.19715139,9300319,68348042.03,1.3095,0.5457,0
2023-04-27,000099,7.19715139,7.26550968,7.14832404,7.2264478,7714962,57044231.95,1.0863,0.4071,0
