date,code,open,high,low,close,volume,amount,turnover_rate,pct_chg,isST
2023-01-03,000498,6.19385256,6.28440596,6.17574188,6.27535062,7510900,51797217.0,0.5153,0.8734,0
2023-01-04,000498,6.2481846,6.39307004,6.23912926,6.2934613,12508440,87216235.4,0.8582,0.2886,0
2023-01-05,000498,6.32062732,6.32968266,6.26629528,6.31157198,7836414,54470110.95,0.5376,0.2878,0
2023-01-06,000498,6.30251664,6.36590402,6.28440596,6.31157198,9765673,68131670.82,0.67,0.0,0
2023-01-09,000498,6.30251664,6.338738,6.26629528,6.28440596,9783902,68028577.96,0.6713,-0.4304,0
2023-01-10,000498,6.2934613,6.30251664,6.21196324,6.22101858,8347600,57490957.0,0.5727,-1.0086,0
2023-01-11,000498,6.21196324,6.27535062,6.18479722,6.2029079,10693900,73575939.0,0.7337,-0.2911,0
2023-01-12,000498,6.18479722,6.19385256,6.09424382,6.12140984,12571600,85163338.0,0.8625,-1.3139,0
2023-01-13,000498,6.12140984,6.17574188,6.10329916,6.14857586,7095607,48064139.46,0.4868,0.4438,0
2023-01-16,000498,6.13952052,6.23007392,6.12140984,6.19385256,12076803,82567948.31,0.8286,0.7364,0
2023-01-17,000498,6.2029079,6.28440596,6.19385256,6.23007392,8185200,56321815.0,0.5616,0.5848,0
2023-01-18,000498,6.53795548,6.77339432,6.53795548,6.6103982,52687117,386085245.07,3.6148,6.1047,0
2023-01-19,000498,6.76433898,6.77339432,6.51078946,6.61945354,23347088,169997661.52,1.6018,0.137,0
2023-01-20,000498,6.63756422,6.76433898,6.63756422,6.66473024,19586998,144677822.27,1.3438,0.684,0
2023-01-30,000498,6.75528364,6.80056034,6.68284092,6.76433898,23310398,173946095.01,1.5993,1.4946,0
2023-01-31,000498,6.78244966,7.02694384,6.7462283,6.95450112,25883300,198365228.64,1.7758,2.8112,0
2023-02-01,000498,6.96355646,7.09938656,6.90016908,7.08127588,21393300,165262337.21,1.4678,1.8229,0
2023-02-02,000498,7.09033122,7.17182928,7.04505452,7.12655258,15727117,123606320.73,1.079,0.6394,0
2023-02-03,000498,7.11749724,7.12655258,6.95450112,7.02694384,17208098,133464367.01,1.1806,-1.3977,0
2023-02-06,000498,6.96355646,7.0178885,6.90016908,6.95450112,11027377,84728223.89,0.7566,-1.0309,0
2023-02-07,000498,6.96355646,7.0178885,6.93639044,7.00883316,11137883,85859212.17,0.7642,0.7813,0
2023-02-08,000498,7.00883316,7.02694384,6.90016908,6.91827976,10416852,80143199.13,0.7147,-1.292,0
2023-02-09,000498,6.91827976,7.0178885,6.90016908,6.99977782,10419800,80292033.0,0.7147,1.178,0
2023-02-10,000498,6.98166714,7.45254482,6.9726118,7.40726812,44133069,354064051.26,3.0272,5.8215,0
2023-02-13,000498,7.46160016,7.49782152,7.32577006,7.38915744,20727866,169250117.81,1.4218,-0.2445,0
2023-02-14,000498,7.39821278,7.46160016,7.29860404,7.34388074,13114094,106634709.98,0.8995,-0.6127,0
2023-02-15,000498,7.32577006,7.37104676,7.2895487,7.32577006,9228612,74551489.96,0.633,-0.2466,0
2023-02-16,000498,7.31671472,7.45254482,7.09033122,7.17182928,20544900,165601059.0,1.4092,-2.1014,0
2023-02-17,000498,7.1537186,7.25332734,7.12655258,7.13560792,11833500,93720344.0,0.8117,-0.5051,0
2023-02-20,000498,7.18088462,7.3801021,7.11749724,7.35293608,14944900,120530447.0,1.0251,3.0457,0
2023-02-21,000498,7.50687686,7.5159322,7.3348254,7.40726812,18261938,149191978.32,1.2526,0.7389,0
2023-02-22,000498,7.39821278,7.4253788,7.35293608,7.40726812,10563750,86380003.0,0.7246,0.0,0
2023-02-23,000498,7.4706555,7.5159322,7.3348254,7.3801021,13541510,110807722.08,0.9288,-0.3667,0
2023-02-24,000498,7.37104676,7.39821278,7.27143802,7.31671472,8301219,67130258.25,0.5694,-0.8589,0
2023-02-27,000498,7.30765938,7.32577006,7.244272,7.26238268,7801341,62739489.88,0.5351,-0.7426,0
2023-02-28,000498,7.27143802,7.32577006,7.22616132,7.32577006,6145362,49379746.05,0.4215,0.8728,0
2023-03-01,000498,7.32577006,7.3801021,7.27143802,7.37104676,8607983,69891142.05,0.5904,0.618,0
2023-03-02,000498,7.36199142,7.66987298,7.34388074,7.48876618,20529468,170669746.24,1.4082,1.5971,0
2023-03-03,000498,7.46160016,7.67892832,7.46160016,7.59743026,16227866,136248125.32,1.1131,1.451,0
2023-03-06,000498,7.64270696,7.67892832,7.4253788,7.49782152,19960173,165686438.86,1.3691,-1.3111,0
2023-03-07,000498,7.44348948,7.67892832,7.39821278,7.39821278,18102325,150692752.72,1.2417,-1.3285,0
