date,股票代码,open,close,high,low,volume,amount,振幅,pct_chg,涨跌额,turnover_rate,code
2023-01-03,000070,7.0,7.34,7.39,6.92,366694,264345976.6,6.79,6.07,0.42,4.4,000070
2023-01-04,000070,7.31,7.42,7.45,7.25,302458,222856930.76,2.72,1.09,0.08,3.63,000070
2023-01-05,000070,7.41,7.23,7.41,7.16,229288,165864348.96,3.37,-2.56,-0.19,2.75,000070
2023-01-06,000070,7.24,7.1,7.28,7.08,150134,107165117.36,2.77,-1.8,-0.13,1.8,000070
2023-01-09,000070,7.14,7.06,7.18,7.04,133643,94782702.6,1.97,-0.56,-0.04,1.6,000070
2023-01-10,000070,7.04,7.08,7.09,6.95,148208,103988766.25,1.98,0.28,0.02,1.78,000070
2023-01-11,000070,7.08,7.14,7.21,6.96,227242,161311015.16,3.53,0.85,0.06,2.73,000070
2023-01-12,000070,7.15,7.01,7.16,6.98,132214,93226369.0,2.52,-1.82,-0.13,1.59,000070
2023-01-13,000070,7.04,6.95,7.04,6.85,137081,94928559.28,2.71,-0.86,-0.06,1.65,000070
2023-01-16,000070,6.94,6.98,7.04,6.92,135088,94281739.03,1.73,0.43,0.03,1.62,000070
2023-01-17,000070,6.95,6.93,7.07,6.91,115547,80572530.28,2.29,-0.72,-0.05,1.39,000070
2023-01-18,000070,6.92,7.08,7.12,6.92,147234,104119703.11,2.89,2.16,0.15,1.77,000070
2023-01-19,000070,7.06,7.17,7.17,7.04,143960,102517916.52,1.84,1.27,0.09,1.73,000070
2023-01-20,000070,7.17,7.18,7.25,7.12,165652,118964852.38,1.81,0.14,0.01,1.99,000070
2023-01-30,000070,7.25,7.2,7.29,7.14,202376,145925823.52,2.09,0.28,0.02,2.43,000070
2023-01-31,000070,7.18,7.25,7.26,7.12,154881,111369570.38,1.94,0.69,0.05,1.86,000070
2023-02-01,000070,7.25,7.38,7.4,7.22,204130,149322636.4,2.48,1.79,0.13,2.45,000070
2023-02-02,000070,7.4,7.92,8.12,7.36,896378,703400440.96,10.3,7.32,0.54,10.76,000070
2023-02-03,000070,7.93,7.89,8.19,7.68,676645,532746348.8,6.44,-0.38,-0.03,8.12,000070
2023-02-06,000070,8.19,8.09,8.66,8.02,892109,733777695.94,8.11,2.53,0.2,10.71,000070
2023-02-07,000070,8.05,8.47,8.53,7.88,861628,707998046.94,8.03,4.7,0.38,10.35,000070
2023-02-08,000070,8.21,7.93,8.35,7.93,693683,562315229.89,4.96,-6.38,-0.54,8.33,000070
2023-02-09,000070,7.86,8.24,8.3,7.82,560916,455006724.36,6.05,3.91,0.31,6.74,000070
2023-02-10,000070,8.26,8.51,8.88,8.12,813115,688211295.11,9.22,3.28,0.27,9.76,000070
2023-02-13,000070,8.31,8.45,8.62,8.31,532902,450985432.23,3.64,-0.71,-0.06,6.4,000070
2023-02-14,000070,8.55,8.28,8.59,8.23,457424,381700431.32,4.26,-2.01,-0.17,5.49,000070
2023-02-15,000070,8.2,8.53,8.59,8.2,549069,464057133.41,4.71,3.02,0.25,6.59,000070
2023-02-16,000070,8.51,8.27,8.73,8.17,632459,533147054.86,6.57,-3.05,-0.26,7.59,000070
2023-02-17,000070,8.33,8.14,8.53,8.12,400797,332652201.33,4.96,-1.57,-0.13,4.81,000070
2023-02-20,000070,8.26,8.55,8.63,8.06,523520,441895159.01,7.0,5.04,0.41,6.29,000070
2023-02-21,000070,8.42,8.44,8.58,8.31,426869,360183754.7,3.16,-1.29,-0.11,5.13,000070
2023-02-22,000070,8.33,8.41,8.48,8.2,265513,221493273.83,3.32,-0.36,-0.03,3.19,000070
2023-02-23,000070,8.4,8.16,8.4,8.1,290161,237740511.1,3.57,-2.97,-0.25,3.48,000070
2023-02-24,000070,8.16,8.27,8.39,8.15,226155,186726924.97,2.94,1.35,0.11,2.72,000070
2023-02-27,000070,8.25,8.1,8.33,8.08,224535,183403373.96,3.02,-2.06,-0.17,2.7,000070
2023-02-28,000070,8.22,8.27,8.4,8.11,282190,233228176.15,3.58,2.1,0.17,3.39,000070
2023-03-01,000070,8.23,8.53,8.58,8.18,521272,441919568.77,4.84,3.14,0.26,6.26,000070
2023-03-02,000070,8.63,8.59,8.71,8.49,529700,455544411.04,2.58,0.7,0.06,6.36,000070
2023-03-03,000070,8.51,8.76,8.94,8.47,619603,540154760.55,5.47,1.98,0.17,7.44,000070
2023-03-06,000070,8.81,8.68,8.95,8.62,586900,515551186.17,3.77,-0.91,-0.08,7.05,000070
2023-03-07,000070,8.77,8.25,8.88,8.23,483902,410653427.91,7.49,-4.95,-0.43,5.81,000070
2023-03-08,000070,8.3,8.41,8.5,8.26,315248,264560392.96,2.91,1.94,0.16,3.79,000070
2023-03-09,000070,8.33,8.31,8.41,8.07,361546,296914889.28,4.04,-1.19,-0.1,4.34,000070
2023-03-10,000070,8.22,8.09,8.35,8.08,239862,196200911.17,3.25,-2.65,-0.22,2.88,000070
2023-03-13,000070,8.11,8.9,8.9,8.11,815291,715616799.74,9.77,10.01,0.81,9.79,000070
2023-03-14,000070,9.33,9.0,9.33,8.77,1320262,1196864651.75,6.29,1.12,0.1,15.85,000070
