date,code,shares,cost_price,market_price,market_value
2024-10-30,000609,44500,2.24224,2.45,109025.00000000001
2024-10-30,000559,17700,5.635629999999999,5.55,98235.0
2024-10-30,000070,17400,5.74574,5.69,99006.0
2024-10-30,000407,31300,3.1931899999999995,3.13,97969.0
2024-10-30,000506,38400,2.6026,2.6,99840.0
2024-10-30,000639,33400,2.99299,2.97,99198.0
2024-10-30,000620,58700,1.7017,1.81,106247.0
2024-10-30,000078,37900,2.63263,2.65,100435.0
2024-10-31,000657,10900,9.159149999999999,9.45,103004.99999999999
2024-10-31,000663,17400,5.71571,6.0,104400.0
2024-10-31,000559,17700,5.635629999999999,6.14,108678.0
2024-10-31,000070,17400,5.74574,5.7,99180.0
2024-10-31,000407,31300,3.1931899999999995,3.18,99534.0
2024-10-31,000506,38400,2.6026,2.73,104832.0
2024-10-31,000639,33400,2.99299,3.1,103540.0
2024-10-31,000078,37900,2.63263,2.78,105361.99999999999
2024-10-31,000036,22400,4.45445,4.68,104832.0
2024-10-31,000547,12200,8.14814,8.42,102724.0
2024-11-01,000663,17400,5.71571,5.82,101268.0
2024-11-01,000407,31300,3.1931899999999995,3.13,97969.0
2024-11-01,000078,37900,2.63263,2.7,102330.0
2024-11-01,000036,22400,4.45445,4.72,105728.0
2024-11-01,000547,12200,8.14814,7.95,96990.0
2024-11-01,000506,34800,2.87287,2.87,99876.0
2024-11-01,000559,15300,6.506499999999999,5.92,90576.0
2024-11-01,000639,32200,3.1031,3.19,102718.0
2024-11-01,000657,10600,9.4094,10.17,107802.0
2024-11-01,000546,18400,5.425419999999999,5.59,102856.0
2024-11-04,000407,31300,3.1931899999999995,3.16,98908.0
2024-11-04,000078,37900,2.63263,2.73,103467.0
2024-11-04,000036,22400,4.45445,4.56,102143.99999999999
2024-11-04,000547,12200,8.14814,8.21,100162.00000000001
2024-11-04,000506,34800,2.87287,3.01,104747.99999999999
2024-11-04,000657,10600,9.4094,9.78,103668.0
2024-11-04,000546,18400,5.425419999999999,5.67,104328.0
2024-11-04,000639,30900,3.23323,3.51,108459.0
2024-11-04,000620,54500,1.8318299999999998,1.82,99190.0
2024-11-04,000532,7400,13.463449999999998,14.25,105450.0
2024-11-05,000078,37900,2.63263,2.79,105741.0
2024-11-05,000036,22400,4.45445,4.74,106176.0
2024-11-05,000547,12200,8.14814,8.61,105042.0
2024-11-05,000506,34800,2.87287,3.16,109968.0
2024-11-05,000657,10600,9.4094,9.98,105788.0
2024-11-05,000546,18400,5.425419999999999,5.71,105064.0
2024-11-05,000620,54500,1.8318299999999998,2.0,109000.0
2024-11-05,000559,14400,6.926919999999999,7.0,100800.0
2024-11-05,000639,27200,3.6636599999999997,3.86,104992.0
2024-11-05,000663,16200,6.13613,6.11,98982.0
2024-11-06,000657,10600,9.4094,9.9,104940.0
2024-11-06,000663,16200,6.13613,6.29,101898.0
2024-11-06,000506,30000,3.3233199999999994,3.32,99600.0
2024-11-06,000036,21100,4.73473,4.92,103812.0
2024-11-06,000620,48400,2.06206,2.2,106480.00000000001
2024-11-06,000639,23800,4.19419,4.25,101150.0
2024-11-06,000078,35500,2.81281,2.84,100820.0
2024-11-07,000657,10600,9.4094,10.18,107908.0
2024-11-07,000663,16200,6.13613,6.48,104976.0
2024-11-07,000506,30000,3.3233199999999994,3.49,104700.0
2024-11-07,000078,35500,2.81281,3.02,107210.0
2024-11-07,000036,20400,4.884879999999999,5.3,108120.0
2024-11-07,000530,17500,5.6831206432,5.70722,99876.35
2024-11-07,000592,42300,2.36236,2.62,110826.0
2024-11-07,000659,36700,2.72272,2.88,105696.0
2024-11-07,000070,17900,5.57557,5.77,103282.99999999999
2024-11-08,000078,35500,2.81281,2.96,105080.0
2024-11-08,000070,17900,5.57557,5.73,102567.00000000001
2024-11-08,000659,34300,2.9129099999999997,3.08,105644.0
2024-11-08,000036,18600,5.355349999999999,5.67,105462.0
2024-11-08,000632,24900,4.014009999999999,3.92,97608.0
2024-11-08,000510,23200,4.294289999999999,4.23,98136.00000000001
2024-11-08,000592,35600,2.8027999999999995,2.7,96120.0
2024-11-11,000070,17900,5.57557,6.02,107757.99999999999
2024-11-11,000659,34300,2.9129099999999997,2.95,101185.0
2024-11-11,000036,18600,5.355349999999999,5.68,105648.0
2024-11-11,000632,24900,4.014009999999999,4.02,100097.99999999999
2024-11-11,000510,23200,4.294289999999999,4.32,100224.0
2024-11-11,000506,26000,3.8438399999999993,3.84,99840.0
2024-11-11,000609,41900,2.3823799999999995,2.49,104331.00000000001
2024-11-11,000532,6800,14.58457,14.75,100300.0
2024-11-11,000571,25800,3.8638599999999994,3.88,100104.0
2024-11-11,000657,9200,10.850839999999998,10.58,97336.0
2024-11-12,000632,24900,4.014009999999999,4.0,99600.0
2024-11-12,000510,23200,4.294289999999999,4.25,98600.0
2024-11-12,000506,26000,3.8438399999999993,4.03,104780.0
2024-11-12,000609,41900,2.3823799999999995,2.61,109359.0
2024-11-12,000571,25800,3.8638599999999994,3.96,102168.0
2024-11-12,000657,9200,10.850839999999998,10.85,99820.0
2024-11-12,000659,33800,2.95295,3.08,104104.0
2024-11-12,000532,6700,14.904889999999998,15.59,104453.0
2024-11-12,000546,16700,5.98598,6.05,101035.0
2024-11-12,000523,29300,3.4033999999999995,3.36,98448.0
2024-11-13,000632,24900,4.014009999999999,4.06,101093.99999999999
2024-11-13,000510,23200,4.294289999999999,4.18,96976.0
2024-11-13,000506,26000,3.8438399999999993,3.83,99580.0
2024-11-13,000571,25800,3.8638599999999994,3.9,100620.0
2024-11-13,000657,9200,10.850839999999998,11.47,105524.0
2024-11-13,000532,6700,14.904889999999998,15.3,102510.0
2024-11-13,000546,16700,5.98598,6.27,104709.0
2024-11-13,000523,29300,3.4033999999999995,3.28,96104.0
2024-11-13,000633,19200,5.2052,5.22,100224.0
2024-11-13,000609,37600,2.6526499999999995,2.74,103024.00000000001
2024-11-14,000632,24900,4.014009999999999,4.04,100596.0
2024-11-14,000506,26000,3.8438399999999993,4.0,104000.0
2024-11-14,000571,25800,3.8638599999999994,3.78,97524.0
2024-11-14,000657,9200,10.850839999999998,10.84,99728.0
2024-11-14,000532,6700,14.904889999999998,14.5,97150.0
2024-11-14,000546,16700,5.98598,5.87,98029.0
2024-11-14,000633,19200,5.2052,5.02,96383.99999999999
2024-11-14,000609,37600,2.6526499999999995,2.88,108288.0
2024-11-14,000547,11300,8.83883,8.48,95824.0
2024-11-14,000510,23800,4.18418,4.03,95914.0
2024-11-15,000506,26000,3.8438399999999993,3.8,98800.0
2024-11-15,000571,25800,3.8638599999999994,3.7,95460.0
2024-11-15,000532,6700,14.904889999999998,14.22,95274.0
2024-11-15,000609,37600,2.6526499999999995,2.74,103024.00000000001
2024-11-15,000632,24600,4.054049999999999,3.82,93972.0
2024-11-15,000017,14700,6.766759999999999,6.62,97314.0
2024-11-15,000659,34500,2.89289,2.88,99360.0
2024-11-15,000546,17300,5.775769999999999,5.69,98437.0
2024-11-15,000593,17400,5.73573,5.65,98310.0
2024-11-18,000609,37600,2.6526499999999995,2.6,97760.0
2024-11-18,000593,17400,5.73573,5.59,97266.0
2024-11-18,000551,9800,10.150139999999999,9.98,97804.0
2024-11-18,000559,16100,6.176169999999999,6.17,99337.0
2024-11-18,000417,19200,5.185179999999999,5.18,99456.0
2024-11-18,000070,17100,5.815809999999999,5.6,95760.0
2024-11-18,000533,24500,4.07407,3.96,97020.0
2024-11-19,000593,17400,5.73573,5.73,99702.00000000001
2024-11-19,000551,9800,10.150139999999999,10.21,100058.00000000001
2024-11-19,000559,16100,6.176169999999999,6.34,102074.0
2024-11-19,000417,19200,5.185179999999999,5.27,101183.99999999999
2024-11-19,000533,24500,4.07407,4.1,100449.99999999999
2024-11-19,000036,19000,5.24524,5.27,100129.99999999999
2024-11-19,000561,11200,8.9089,9.12,102143.99999999999
2024-11-19,000657,10100,9.82982,9.84,99384.0
2024-11-19,000633,21000,4.75475,4.89,102690.0
2024-11-19,000659,36300,2.75275,2.89,104907.0
2024-11-20,000593,17400,5.73573,5.9,102660.0
2024-11-20,000551,9800,10.150139999999999,10.28,100744.0
2024-11-20,000559,16100,6.176169999999999,6.43,103523.0
2024-11-20,000417,19200,5.185179999999999,5.35,102720.0
2024-11-20,000533,24500,4.07407,4.13,101185.0
2024-11-20,000561,11200,8.9089,9.37,104943.99999999999
2024-11-20,000657,10100,9.82982,10.21,103121.00000000001
2024-11-20,000036,18700,5.345339999999999,5.8,108460.0
2024-11-20,000609,40400,2.47247,2.49,100596.00000000001
2024-11-20,000530,19400,5.146602260799999,5.2704936,102247.57584
2024-11-21,000593,17400,5.73573,5.88,102312.0
2024-11-21,000559,16100,6.176169999999999,6.36,102396.0
2024-11-21,000417,19200,5.185179999999999,5.4,103680.0
2024-11-21,000533,24500,4.07407,4.21,103145.0
2024-11-21,000561,11200,8.9089,9.36,104832.0
2024-11-21,000609,40400,2.47247,2.61,105444.0
2024-11-21,000530,19400,5.146602260799999,5.310196,103017.8024
2024-11-21,000551,9700,10.290279999999997,10.67,103499.0
2024-11-21,000546,17500,5.69569,6.31,110425.0
2024-11-21,000659,33800,2.95295,2.89,97682.0
2024-11-22,000559,16100,6.176169999999999,6.0,96600.0
2024-11-22,000417,19200,5.185179999999999,5.47,105024.0
2024-11-22,000530,19400,5.146602260799999,5.0819072,98588.99968
