top_n,hold_days,min_score,take_profit,stop_loss,total_return,annual_return,max_drawdown,sharpe,trade_count,final_equity
3.0,2.0,0.35,,,0.09140530067537034,0.20730257369437832,-0.0046667017914577835,4.893085057217337,93.0,1091405.3006753703
