date,股票代码,open,close,high,low,volume,amount,振幅,pct_chg,涨跌额,turnover_rate,code
2023-01-03,000599,4.19,4.27,4.28,4.16,93329,39546101.0,2.86,1.91,0.08,1.14,000599
2023-01-04,000599,4.27,4.26,4.28,4.22,90351,38344806.59,1.41,-0.23,-0.01,1.11,000599
2023-01-05,000599,4.27,4.33,4.35,4.22,156147,67231464.0,3.05,1.64,0.07,1.91,000599
2023-01-06,000599,4.32,4.3,4.38,4.29,107380,46444851.08,2.08,-0.69,-0.03,1.31,000599
2023-01-09,000599,4.34,4.48,4.55,4.3,306682,136090550.59,5.81,4.19,0.18,3.75,000599
2023-01-10,000599,4.31,4.41,4.54,4.31,261308,114948704.44,5.13,-1.56,-0.07,3.2,000599
2023-01-11,000599,4.42,4.24,4.44,4.24,162333,69862807.11,4.54,-3.85,-0.17,1.99,000599
2023-01-12,000599,4.24,4.24,4.32,4.23,92485,39456601.0,2.12,0.0,0.0,1.13,000599
2023-01-13,000599,4.25,4.14,4.28,4.11,140205,58414838.72,4.01,-2.36,-0.1,1.72,000599
2023-01-16,000599,4.14,4.01,4.15,3.97,256941,103297949.99,4.35,-3.14,-0.13,3.15,000599
2023-01-17,000599,4.01,4.02,4.03,3.97,88702,35542129.0,1.5,0.25,0.01,1.09,000599
2023-01-18,000599,4.02,4.0,4.02,3.99,61651,24670477.05,0.75,-0.5,-0.02,0.75,000599
2023-01-19,000599,4.02,4.0,4.02,3.99,59041,23624615.0,0.75,0.0,0.0,0.72,000599
2023-01-20,000599,4.01,4.06,4.06,4.0,71231,28736591.0,1.5,1.5,0.06,0.87,000599
2023-01-30,000599,4.1,4.21,4.22,4.09,154665,64512511.82,3.2,3.69,0.15,1.89,000599
2023-01-31,000599,4.19,4.24,4.25,4.17,105835,44640792.28,1.9,0.71,0.03,1.3,000599
2023-02-01,000599,4.24,4.66,4.66,4.23,467739,212376446.4,10.14,9.91,0.42,5.73,000599
2023-02-02,000599,4.57,4.58,4.77,4.52,635301,291554392.47,5.36,-1.72,-0.08,7.78,000599
2023-02-03,000599,4.58,4.54,4.64,4.51,245882,111724775.69,2.84,-0.87,-0.04,3.01,000599
2023-02-06,000599,4.55,4.57,4.6,4.51,189356,86413674.75,1.98,0.66,0.03,2.32,000599
2023-02-07,000599,4.58,4.53,4.58,4.5,125184,56696014.36,1.75,-0.88,-0.04,1.53,000599
