date,股票代码,open,close,high,low,volume,amount,振幅,pct_chg,涨跌额,turnover_rate,code
2023-01-03,000509,3.8,3.89,3.9,3.8,49050,18979413.0,2.63,2.37,0.09,0.46,000509
2023-01-04,000509,3.9,3.92,3.94,3.85,49036,19143384.0,2.31,0.77,0.03,0.46,000509
2023-01-05,000509,3.9,3.87,3.92,3.83,68322,26389559.0,2.3,-1.28,-0.05,0.64,000509
2023-01-06,000509,3.86,3.8,3.88,3.79,59999,22971387.0,2.33,-1.81,-0.07,0.56,000509
2023-01-09,000509,3.81,3.77,3.82,3.74,54565,20602427.92,2.11,-0.79,-0.03,0.51,000509
2023-01-10,000509,3.77,3.74,3.79,3.72,44088,16520071.82,1.86,-0.8,-0.03,0.41,000509
2023-01-11,000509,3.74,3.7,3.77,3.69,66585,24815044.03,2.14,-1.07,-0.04,0.62,000509
2023-01-12,000509,3.69,3.71,3.73,3.67,45601,16859730.72,1.62,0.27,0.01,0.42,000509
2023-01-13,000509,3.74,3.7,3.75,3.64,58202,21448782.0,2.96,-0.27,-0.01,0.54,000509
2023-01-16,000509,3.68,3.71,3.72,3.67,51952,19191246.56,1.35,0.27,0.01,0.48,000509
2023-01-17,000509,3.72,3.7,3.78,3.68,53176,19767402.5,2.7,-0.27,-0.01,0.5,000509
2023-01-18,000509,3.7,3.85,3.85,3.68,105649,39936835.92,4.59,4.05,0.15,0.98,000509
2023-01-19,000509,3.84,3.88,3.91,3.79,119270,46049243.0,3.12,0.78,0.03,1.11,000509
2023-01-20,000509,3.9,3.84,3.91,3.82,72068,27809386.0,2.32,-1.03,-0.04,0.67,000509
2023-01-30,000509,3.87,3.89,3.94,3.85,106423,41370829.0,2.34,1.3,0.05,0.99,000509
2023-01-31,000509,3.88,3.89,3.94,3.86,81296,31646265.9,2.06,0.0,0.0,0.76,000509
2023-02-01,000509,3.92,3.95,3.95,3.89,118504,46494198.0,1.54,1.54,0.06,1.1,000509
2023-02-02,000509,3.94,4.35,4.35,3.94,191521,82205489.0,10.38,10.13,0.4,1.78,000509
2023-02-03,000509,4.52,4.31,4.56,4.22,821638,357254012.5,7.82,-0.92,-0.04,7.66,000509
2023-02-06,000509,4.35,4.74,4.74,4.35,384943,177942850.4,9.05,9.98,0.43,3.59,000509
2023-02-07,000509,4.6,4.58,4.6,4.38,794660,357244447.63,4.64,-3.38,-0.16,7.41,000509
2023-02-08,000509,4.45,4.27,4.48,4.26,512540,222087441.11,4.8,-6.77,-0.31,4.78,000509
2023-02-09,000509,4.27,4.21,4.28,4.13,352945,147318379.56,3.51,-1.41,-0.06,3.29,000509
2023-02-10,000509,4.19,4.21,4.23,4.15,224783,94144369.75,1.9,0.0,0.0,2.09,000509
2023-02-13,000509,4.22,4.18,4.22,4.16,190618,79581269.29,1.43,-0.71,-0.03,1.78,000509
2023-02-14,000509,4.19,4.16,4.21,4.15,150159,62624043.5,1.44,-0.48,-0.02,1.4,000509
2023-02-15,000509,4.15,4.18,4.26,4.13,211160,88658460.98,3.13,0.48,0.02,1.97,000509
2023-02-16,000509,4.2,4.07,4.24,4.04,237766,98290829.08,4.78,-2.63,-0.11,2.22,000509
2023-02-17,000509,4.05,4.06,4.17,4.05,154564,63182364.0,2.95,-0.25,-0.01,1.44,000509
2023-02-20,000509,4.07,4.11,4.13,4.05,114257,46718365.0,1.97,1.23,0.05,1.06,000509
2023-02-21,000509,4.11,4.15,4.16,4.09,106739,44101475.0,1.7,0.97,0.04,0.99,000509
2023-02-22,000509,4.15,4.13,4.15,4.1,68895,28400090.0,1.2,-0.48,-0.02,0.64,000509
2023-02-23,000509,4.14,4.09,4.14,4.08,91958,37720831.0,1.45,-0.97,-0.04,0.86,000509
2023-02-24,000509,4.11,4.12,4.18,4.07,111576,45961971.0,2.69,0.73,0.03,1.04,000509
2023-02-27,000509,4.13,4.06,4.13,4.05,87691,35715277.08,1.94,-1.46,-0.06,0.82,000509
2023-02-28,000509,4.07,4.09,4.1,4.02,68033,27718124.0,1.97,0.74,0.03,0.63,000509
2023-03-01,000509,4.09,4.14,4.16,4.08,102899,42483843.0,1.96,1.22,0.05,0.96,000509
2023-03-02,000509,4.14,4.18,4.18,4.13,113743,47278434.0,1.21,0.97,0.04,1.06,000509
2023-03-03,000509,4.19,4.13,4.21,4.09,112248,46400894.0,2.87,-1.2,-0.05,1.05,000509
2023-03-06,000509,4.11,4.11,4.14,4.1,61402,25243865.0,0.97,-0.48,-0.02,0.57,000509
2023-03-07,000509,4.11,4.03,4.12,4.02,86325,35047910.0,2.43,-1.95,-0.08,0.8,000509
2023-03-08,000509,4.03,4.07,4.08,4.0,56151,22738120.0,1.99,0.99,0.04,0.52,000509
2023-03-09,000509,4.08,4.08,4.09,4.05,54660,22244000.0,0.98,0.25,0.01,0.51,000509
2023-03-10,000509,4.07,4.04,4.08,4.04,47202,19149311.5,0.98,-0.98,-0.04,0.44,000509
2023-03-13,000509,4.03,4.04,4.06,4.0,53419,21513382.0,1.49,0.0,0.0,0.5,000509
2023-03-14,000509,4.04,3.98,4.05,3.94,77445,30847385.0,2.72,-1.49,-0.06,0.72,000509
2023-03-15,000509,4.0,4.04,4.08,4.0,60527,24463322.0,2.01,1.51,0.06,0.56,000509
2023-03-16,000509,4.02,3.96,4.03,3.95,59105,23585697.99,1.98,-1.98,-0.08,0.55,000509
2023-03-17,000509,3.98,3.95,4.01,3.94,51133,20306780.0,1.77,-0.25,-0.01,0.48,000509
2023-03-20,000509,3.95,3.92,3.98,3.92,51818,20433842.06,1.52,-0.76,-0.03,0.48,000509
2023-03-21,000509,3.93,3.99,4.0,3.9,65624,26082531.0,2.55,1.79,0.07,0.61,000509
2023-03-22,000509,4.0,4.01,4.04,3.97,48967,19633324.06,1.75,0.5,0.02,0.46,000509
2023-03-23,000509,4.0,4.05,4.06,3.98,66791,26897828.0,2.0,1.0,0.04,0.62,000509
2023-03-24,000509,4.06,4.05,4.08,4.0,55599,22450618.9,1.98,0.0,0.0,0.52,000509
2023-03-27,000509,4.06,4.01,4.07,3.99,63918,25745899.0,1.98,-0.99,-0.04,0.6,000509
2023-03-28,000509,4.02,3.94,4.02,3.94,51967,20638398.0,2.0,-1.75,-0.07,0.48,000509
2023-03-29,000509,3.94,3.92,3.97,3.92,52463,20659687.0,1.27,-0.51,-0.02,0.49,000509
2023-03-30,000509,3.93,3.93,3.93,3.87,52113,20350371.0,1.53,0.26,0.01,0.49,000509
2023-03-31,000509,3.93,3.89,3.94,3.89,40798,15945933.5,1.27,-1.02,-0.04,0.38,000509
2023-04-03,000509,3.89,3.92,3.93,3.86,60352,23468334.4,1.8,0.77,0.03,0.56,000509
2023-04-04,000509,3.9,3.86,3.95,3.85,78650,30592482.0,2.55,-1.53,-0.06,0.73,000509
2023-04-06,000509,3.86,3.88,3.9,3.8,64293,24768374.33,2.59,0.52,0.02,0.6,000509
2023-04-07,000509,3.87,3.94,3.96,3.85,74411,29094764.5,2.84,1.55,0.06,0.69,000509
2023-04-10,000509,3.95,3.84,3.96,3.82,83638,32366859.0,3.55,-2.54,-0.1,0.78,000509
2023-04-11,000509,3.84,3.85,3.85,3.81,40693,15563805.0,1.04,0.26,0.01,0.38,000509
2023-04-12,000509,3.83,3.84,3.86,3.82,38279,14680288.0,1.04,-0.26,-0.01,0.36,000509
2023-04-13,000509,3.82,3.85,3.86,3.82,34559,13286868.0,1.04,0.26,0.01,0.32,000509
2023-04-14,000509,3.86,3.81,3.86,3.8,54043,20621913.79,1.56,-1.04,-0.04,0.5,000509
2023-04-17,000509,3.84,3.78,3.85,3.77,55415,21000843.0,2.1,-0.79,-0.03,0.52,000509
2023-04-18,000509,3.79,3.76,3.79,3.71,50476,18857181.99,2.12,-0.53,-0.02,0.47,000509
2023-04-19,000509,3.73,3.71,3.75,3.71,50162,18674367.0,1.06,-1.33,-0.05,0.47,000509
2023-04-20,000509,3.68,3.68,3.7,3.65,48238,17719816.67,1.35,-0.81,-0.03,0.45,000509
2023-04-21,000509,3.71,3.62,3.73,3.6,64307,23541987.6,3.53,-1.63,-0.06,0.6,000509
2023-04-24,000509,3.61,3.65,3.71,3.57,68825,25065482.67,3.87,0.83,0.03,0.64,000509
2023-04-25,000509,3.62,3.54,3.63,3.5,67109,23829648.0,3.56,-3.01,-0.11,0.63,000509
2023-04-26,000509,3.55,3.58,3.6,3.52,39758,14175036.01,2.26,1.13,0.04,0.37,000509
2023-04-27,000509,3.58,3.55,3.59,3.53,31611,11252829.36,1.68,-0.84,-0.03,0.29,000509
2023-04-28,000509,3.55,3.68,3.7,3.54,66708,24269265.94,4.51,3.66,0.13,0.62,000509
2023-05-04,000509,3.63,3.63,3.69,3.62,44264,16146413.64,1.9,-1.36,-0.05,0.41,000509
2023-05-05,000509,3.6,3.59,3.63,3.55,41621,14894219.0,2.2,-1.1,-0.04,0.39,000509
