date,股票代码,open,close,high,low,volume,amount,振幅,pct_chg,涨跌额,turnover_rate,code
2023-01-03,000576,10.25,10.46,10.46,10.16,43398,44848354.89,2.95,2.95,0.3,1.01,000576
2023-01-04,000576,10.45,10.47,10.55,10.38,32758,34311169.0,1.63,0.1,0.01,0.76,000576
2023-01-05,000576,10.47,10.5,10.56,10.39,26978,28198368.0,1.62,0.29,0.03,0.63,000576
2023-01-06,000576,11.05,10.62,11.18,10.58,145150,156200227.17,5.71,1.14,0.12,3.38,000576
2023-01-09,000576,10.66,10.78,10.98,10.53,99925,107928611.98,4.24,1.51,0.16,2.33,000576
2023-01-10,000576,10.75,11.38,11.62,10.71,170962,191325831.0,8.44,5.57,0.6,3.98,000576
2023-01-11,000576,11.25,11.49,11.66,11.2,133850,153600812.4,4.04,0.97,0.11,3.12,000576
2023-01-12,000576,11.49,11.43,11.66,11.3,75575,86173885.0,3.13,-0.52,-0.06,1.76,000576
2023-01-13,000576,11.43,11.38,11.55,11.34,54854,62837162.0,1.84,-0.44,-0.05,1.28,000576
2023-01-16,000576,11.5,11.39,11.53,11.2,72295,82008030.92,2.9,0.09,0.01,1.68,000576
2023-01-17,000576,11.38,11.34,11.42,11.29,38760,43977393.0,1.14,-0.44,-0.05,0.9,000576
2023-01-18,000576,11.34,11.39,11.45,11.28,30584,34808177.83,1.5,0.44,0.05,0.71,000576
2023-01-19,000576,11.39,11.4,11.46,11.31,34636,39460668.14,1.32,0.09,0.01,0.81,000576
2023-01-20,000576,11.36,11.49,11.51,11.36,41250,47282861.47,1.32,0.79,0.09,0.96,000576
2023-01-30,000576,11.55,12.13,12.14,11.54,132496,158011258.36,5.22,5.57,0.64,3.08,000576
2023-01-31,000576,12.08,12.13,12.18,11.93,67551,81522009.3,2.06,0.0,0.0,1.57,000576
2023-02-01,000576,12.21,12.19,12.37,12.08,61985,75575699.84,2.39,0.49,0.06,1.44,000576
2023-02-02,000576,11.8,11.85,12.08,11.76,167814,199538432.69,2.63,-2.79,-0.34,3.91,000576
2023-02-03,000576,11.86,11.67,11.88,11.59,82448,96446703.27,2.45,-1.52,-0.18,1.92,000576
2023-02-06,000576,11.67,11.65,11.82,11.58,57981,67712207.05,2.06,-0.17,-0.02,1.35,000576
2023-02-07,000576,11.67,11.81,11.82,11.62,46595,54665231.0,1.72,1.37,0.16,1.08,000576
2023-02-08,000576,11.81,11.73,11.86,11.0,60162,70491713.69,7.28,-0.68,-0.08,1.4,000576
2023-02-09,000576,11.79,11.82,11.82,11.68,44637,52556585.96,1.19,0.77,0.09,1.04,000576
2023-02-10,000576,11.81,11.76,11.91,11.7,45243,53407615.83,1.78,-0.51,-0.06,1.05,000576
2023-02-13,000576,11.75,11.79,11.87,11.72,48883,57616594.98,1.28,0.26,0.03,1.14,000576
2023-02-14,000576,11.86,11.8,11.87,11.73,45658,53858635.67,1.19,0.08,0.01,1.06,000576
2023-02-15,000576,11.8,11.81,11.84,11.71,37606,44240569.76,1.1,0.08,0.01,0.88,000576
2023-02-16,000576,11.8,11.57,12.03,11.45,91726,108548930.0,4.91,-2.03,-0.24,2.14,000576
2023-02-17,000576,11.56,11.61,11.79,11.51,53266,62061638.1,2.42,0.35,0.04,1.24,000576
2023-02-20,000576,11.61,11.6,11.65,11.46,49656,57362254.0,1.64,-0.09,-0.01,1.16,000576
2023-02-21,000576,11.65,11.7,11.78,11.52,43923,51291113.46,2.24,0.86,0.1,1.02,000576
2023-02-22,000576,11.64,11.81,11.83,11.59,53729,63077532.61,2.05,0.94,0.11,1.25,000576
2023-02-23,000576,11.85,11.72,12.08,11.7,70340,83507279.86,3.22,-0.76,-0.09,1.64,000576
2023-02-24,000576,11.8,11.94,12.04,11.79,70769,84351047.69,2.13,1.88,0.22,1.65,000576
2023-02-27,000576,11.9,11.76,12.06,11.73,58223,69162851.0,2.76,-1.51,-0.18,1.36,000576
2023-02-28,000576,11.76,11.93,11.93,11.75,45694,54201817.8,1.53,1.45,0.17,1.06,000576
2023-03-01,000576,11.92,11.89,11.92,11.75,43872,51840844.0,1.42,-0.34,-0.04,1.02,000576
2023-03-02,000576,11.86,11.84,11.97,11.8,46090,54734080.16,1.43,-0.42,-0.05,1.07,000576
2023-03-03,000576,11.79,11.96,12.06,11.79,72133,86262777.0,2.28,1.01,0.12,1.68,000576
2023-03-06,000576,12.15,12.7,12.92,12.07,218265,272030711.47,7.11,6.19,0.74,5.08,000576
2023-03-07,000576,12.66,12.14,12.69,12.11,137546,169406568.12,4.57,-4.41,-0.56,3.2,000576
2023-03-08,000576,12.12,12.15,12.3,12.02,87634,106638675.54,2.31,0.08,0.01,2.04,000576
2023-03-09,000576,12.22,11.94,12.24,11.78,94659,113324865.94,3.79,-1.73,-0.21,2.2,000576
2023-03-10,000576,11.85,11.8,11.99,11.79,59719,70976105.0,1.68,-1.17,-0.14,1.39,000576
2023-03-13,000576,11.75,11.66,11.87,11.58,56798,66338580.06,2.46,-1.19,-0.14,1.32,000576
2023-03-14,000576,11.62,11.35,11.65,11.16,79225,90056102.2,4.2,-2.66,-0.31,1.84,000576
2023-03-15,000576,11.4,11.51,11.52,11.33,48489,55522480.15,1.67,1.41,0.16,1.13,000576
2023-03-16,000576,11.42,10.93,11.47,10.92,72533,80914300.0,4.78,-5.04,-0.58,1.69,000576
2023-03-17,000576,11.04,11.09,11.24,11.03,46352,51535283.0,1.92,1.46,0.16,1.08,000576
2023-03-20,000576,11.09,11.0,11.2,10.9,48331,53240916.64,2.71,-0.81,-0.09,1.13,000576
2023-03-21,000576,11.13,11.43,11.56,11.03,59843,67882896.0,4.82,3.91,0.43,1.39,000576
2023-03-22,000576,11.47,11.45,11.48,11.33,38970,44467293.0,1.31,0.17,0.02,0.91,000576
2023-03-23,000576,11.35,11.33,11.39,11.2,46866,52903153.0,1.66,-1.05,-0.12,1.09,000576
2023-03-24,000576,11.31,11.35,11.41,11.26,30458,34563208.0,1.32,0.18,0.02,0.71,000576
2023-03-27,000576,11.35,11.28,11.44,11.0,48192,54389428.0,3.88,-0.62,-0.07,1.12,000576
2023-03-28,000576,11.29,11.04,11.3,11.02,51594,57322672.0,2.48,-2.13,-0.24,1.2,000576
2023-03-29,000576,11.05,11.05,11.1,10.95,37104,40939294.59,1.36,0.09,0.01,0.86,000576
2023-03-30,000576,11.02,10.97,11.04,10.85,37964,41518399.0,1.72,-0.72,-0.08,0.88,000576
2023-03-31,000576,11.01,11.13,11.15,10.93,36622,40479493.0,2.01,1.46,0.16,0.85,000576
2023-04-03,000576,11.13,11.41,11.46,11.05,62954,71422677.0,3.68,2.52,0.28,1.47,000576
2023-04-04,000576,11.37,11.88,12.04,11.3,144541,169613240.6,6.49,4.12,0.47,3.37,000576
2023-04-06,000576,11.9,11.95,12.08,11.73,98682,117482692.33,2.95,0.59,0.07,2.3,000576
2023-04-07,000576,11.95,11.9,12.02,11.82,58352,69551142.36,1.67,-0.42,-0.05,1.36,000576
2023-04-10,000576,12.04,11.93,12.3,11.85,97132,116844659.08,3.78,0.25,0.03,2.26,000576
2023-04-11,000576,12.02,11.68,12.05,11.59,69210,81025300.0,3.86,-2.1,-0.25,1.61,000576
2023-04-12,000576,11.66,11.63,11.77,11.56,48023,55937957.76,1.8,-0.43,-0.05,1.12,000576
2023-04-13,000576,11.71,11.57,11.79,11.56,41066,47805612.0,1.98,-0.52,-0.06,0.96,000576
2023-04-14,000576,11.58,11.64,11.76,11.56,37158,43271084.0,1.73,0.61,0.07,0.87,000576
2023-04-17,000576,11.63,11.55,11.75,11.37,62673,72100778.0,3.26,-0.77,-0.09,1.46,000576
2023-04-18,000576,11.49,11.37,11.57,11.26,47385,53802532.0,2.68,-1.56,-0.18,1.1,000576
2023-04-19,000576,11.38,11.26,11.38,11.25,34847,39363481.0,1.14,-0.97,-0.11,0.81,000576
