date,code,open,high,low,close,volume,amount,turnover_rate,pct_chg,isST
2023-01-03,000090,4.66894974,4.72880807,4.66894974,4.71170569,16851030,92719982.85,0.9019,0.9158,0
2023-01-04,000090,4.71170569,4.85707592,4.68605212,4.7886664,21167534,118693493.21,1.133,1.6334,0
2023-01-05,000090,4.7886664,4.80576878,4.73735926,4.75446164,17250925,96103658.55,0.9233,-0.7143,0
2023-01-06,000090,4.79721759,4.83997354,4.69460331,4.72025688,22226292,123437358.07,1.1896,-0.7194,0
2023-01-09,000090,4.73735926,4.76301283,4.67750093,4.68605212,13806474,76186665.83,0.739,-0.7246,0
2023-01-10,000090,4.7031545,4.72025688,4.63474498,4.64329617,14355200,78286899.97,0.7683,-0.9124,0
2023-01-11,000090,4.64329617,4.72025688,4.63474498,4.65184736,13214593,72318305.31,0.7073,0.1842,0
2023-01-12,000090,4.66039855,4.67750093,4.60054022,4.60909141,12743780,68982793.75,0.6821,-0.9191,0
2023-01-13,000090,4.60909141,4.67750093,4.60909141,4.66894974,9616187,52391152.59,0.5147,1.2987,0
2023-01-16,000090,4.67750093,4.75446164,4.60909141,4.73735926,16724481,92013277.72,0.8951,1.4652,0
2023-01-17,000090,4.71170569,4.81431997,4.7031545,4.77156402,13046149,72786243.09,0.6983,0.722,0
2023-01-18,000090,4.80576878,4.82287116,4.75446164,4.76301283,9694347,54215598.45,0.5189,-0.1792,0
2023-01-19,000090,4.77156402,4.81431997,4.73735926,4.80576878,8898877,49766984.8,0.4763,0.8977,0
2023-01-20,000090,4.80576878,4.90838306,4.80576878,4.89128068,16074339,91526696.83,0.8604,1.7794,0
2023-01-30,000090,4.96824139,4.98534377,4.86562711,4.88272949,14884000,85352459.0,0.7966,-0.1748,0
2023-01-31,000090,4.86562711,4.94258782,4.84852473,4.93403663,12581360,72145375.08,0.6734,1.0508,0
2023-02-01,000090,4.91693425,4.9596902,4.90838306,4.9596902,13032638,75152501.1,0.6975,0.5199,0
2023-02-02,000090,4.9596902,4.9596902,4.88272949,4.91693425,19428121,111726511.64,1.0399,-0.8621,0
2023-02-03,000090,4.92548544,4.92548544,4.82287116,4.8741783,13955403,79362132.25,0.7469,-0.8696,0
2023-02-06,000090,4.85707592,4.8741783,4.79721759,4.83997354,10718089,60644677.48,0.5737,-0.7018,0
2023-02-07,000090,4.83997354,4.89128068,4.82287116,4.88272949,11391655,64764683.37,0.6097,0.8834,0
2023-02-08,000090,4.8741783,4.89983187,4.7886664,4.79721759,17985661,101629968.46,0.9627,-1.7513,0
2023-02-09,000090,4.81431997,4.83997354,4.7886664,4.83142235,14900135,83926283.92,0.7975,0.713,0
2023-02-10,000090,4.84852473,4.89128068,4.81431997,4.88272949,14551794,82857114.92,0.7789,1.0619,0
2023-02-13,000090,4.8741783,4.94258782,4.8741783,4.93403663,18992239,109126388.22,1.0165,1.0508,0
2023-02-14,000090,4.92548544,4.95113901,4.89128068,4.92548544,14071180,80884409.77,0.7531,-0.1733,0
2023-02-15,000090,4.91693425,4.92548544,4.85707592,4.86562711,13585294,77597822.28,0.7271,-1.2153,0
2023-02-16,000090,4.88272949,4.91693425,4.73735926,4.76301283,21081698,119394235.86,1.1284,-2.109,0
2023-02-17,000090,4.77156402,4.81431997,4.75446164,4.76301283,11270651,63030948.34,0.6032,0.0,0
2023-02-20,000090,4.78011521,4.86562711,4.75446164,4.86562711,14120785,79691521.33,0.7558,2.1544,0
2023-02-21,000090,4.89983187,4.9596902,4.8741783,4.92548544,31989216,184254260.67,1.7122,1.2302,0
2023-02-22,000090,4.89983187,4.9596902,4.89128068,4.94258782,19207453,110915538.23,1.028,0.3472,0
2023-02-23,000090,4.95113901,4.99389496,4.89983187,4.91693425,19816304,114605394.1,1.0606,-0.519,0
2023-02-24,000090,4.93403663,4.95113901,4.86562711,4.89128068,11259699,64593455.72,0.6027,-0.5217,0
2023-02-27,000090,4.89128068,4.92548544,4.85707592,4.8741783,10772043,61647241.02,0.5766,-0.3497,0
2023-02-28,000090,4.90838306,4.93403663,4.85707592,4.92548544,11316015,64720587.39,0.6057,1.0526,0
2023-03-01,000090,4.91693425,5.00244615,4.89983187,5.00244615,27367619,159191169.04,1.4648,1.5625,0
2023-03-02,000090,4.99389496,5.07085567,4.96824139,5.02809972,20999119,123565800.66,1.1239,0.5128,0
2023-03-03,000090,5.02809972,5.10506043,4.99389496,5.09650924,21683507,128618879.55,1.1606,1.3605,0
2023-03-06,000090,5.11361162,5.130714,4.96824139,5.00244615,24870487,146088493.06,1.3311,-1.8456,0
2023-03-07,000090,4.98534377,5.0452021,4.91693425,4.92548544,21053476,122742228.08,1.1269,-1.5385,0
2023-03-08,000090,4.93403663,4.95113901,4.89983187,4.94258782,14896770,85802954.91,0.7973,0.3472,0
2023-03-09,000090,4.93403663,4.9596902,4.89128068,4.90838306,11268578,64751599.47,0.6031,-0.692,0
2023-03-10,000090,4.8741783,4.90838306,4.76301283,4.76301283,26701034,150081503.22,1.4291,-2.9617,0
2023-03-13,000090,4.7886664,4.81431997,4.74591045,4.7886664,20598709,115214000.59,1.1025,0.5386,0
2023-03-14,000090,4.78011521,4.81431997,4.67750093,4.68605212,19447391,107520265.7,1.0409,-2.1429,0
2023-03-15,000090,4.7031545,4.85707592,4.7031545,4.82287116,21167852,118632219.5,1.133,2.9197,0
2023-03-16,000090,4.80576878,4.86562711,4.77156402,4.77156402,17105840,96469284.54,0.9156,-1.0638,0
2023-03-17,000090,4.79721759,4.88272949,4.7886664,4.82287116,16919036,95826019.01,0.9056,1.0753,0
2023-03-20,000090,4.83997354,4.8741783,4.73735926,4.74591045,21500104,120270582.8,1.1508,-1.5957,0
2023-03-21,000090,4.78011521,4.7886664,4.69460331,4.72025688,20377331,112562436.08,1.0907,-0.5405,0
2023-03-22,000090,4.73735926,4.81431997,4.72880807,4.76301283,18906427,105431350.87,1.0119,0.9058,0
2023-03-23,000090,4.77156402,4.7886664,4.72025688,4.77156402,12971995,72285258.84,0.6943,0.1795,0
2023-03-24,000090,4.77156402,4.77156402,4.7031545,4.73735926,18761760,103753961.04,1.0042,-0.7168,0
2023-03-27,000090,4.73735926,4.74591045,4.6176426,4.64329617,23637885,128752877.95,1.2652,-1.9856,0
2023-03-28,000090,4.65184736,4.67750093,4.60909141,4.6176426,14863410,80510750.58,0.7955,-0.5525,0
2023-03-29,000090,4.6176426,4.63474498,4.54923308,4.55778427,18199294,97354461.52,0.9741,-1.2963,0
2023-03-30,000090,4.58343784,4.59198903,4.51502832,4.58343784,16115136,85859192.75,0.8625,0.5629,0
2023-03-31,000090,4.60909141,4.60909141,4.55778427,4.58343784,16340040,87490614.68,0.8746,0.0,0
2023-04-03,000090,4.58343784,4.64329617,4.55778427,4.60909141,20740224,111817734.54,1.1101,0.5597,0
2023-04-04,000090,4.62619379,4.7031545,4.59198903,4.66039855,21229903,115752114.84,1.1363,1.1132,0
