date,股票代码,open,close,high,low,volume,amount,振幅,pct_chg,涨跌额,turnover_rate,code
2023-01-03,000523,3.78,3.82,3.83,3.66,490389,183012212.74,4.43,-0.52,-0.02,3.56,000523
2023-01-04,000523,3.77,3.78,3.85,3.72,328846,124087419.13,3.4,-1.05,-0.04,2.39,000523
2023-01-05,000523,3.76,3.77,3.86,3.69,342106,129532755.2,4.5,-0.26,-0.01,2.48,000523
2023-01-06,000523,3.76,3.61,3.77,3.59,410001,149786977.06,4.77,-4.24,-0.16,2.98,000523
2023-01-09,000523,3.6,3.61,3.66,3.57,212943,76763504.0,2.49,0.0,0.0,1.55,000523
2023-01-10,000523,3.6,3.51,3.6,3.5,227039,80123436.82,2.77,-2.77,-0.1,1.65,000523
2023-01-11,000523,3.53,3.45,3.55,3.44,176173,61557080.0,3.13,-1.71,-0.06,1.28,000523
2023-01-12,000523,3.46,3.4,3.48,3.39,161652,55389788.4,2.61,-1.45,-0.05,1.17,000523
2023-01-13,000523,3.42,3.42,3.46,3.4,108618,37219080.56,1.76,0.59,0.02,0.79,000523
2023-01-16,000523,3.44,3.46,3.47,3.41,120155,41436680.68,1.75,1.17,0.04,0.87,000523
2023-01-17,000523,3.45,3.34,3.45,3.34,171993,57971842.0,3.18,-3.47,-0.12,1.25,000523
2023-01-18,000523,3.37,3.32,3.37,3.32,81728,27262968.2,1.5,-0.6,-0.02,0.59,000523
2023-01-19,000523,3.34,3.36,3.39,3.33,97394,32698789.0,1.81,1.2,0.04,0.71,000523
2023-01-20,000523,3.33,3.42,3.43,3.33,114407,38889646.4,2.98,1.79,0.06,0.83,000523
2023-01-30,000523,3.43,3.49,3.53,3.42,190332,66033264.6,3.22,2.05,0.07,1.38,000523
2023-01-31,000523,3.45,3.5,3.5,3.42,107618,37305864.2,2.29,0.29,0.01,0.78,000523
2023-02-01,000523,3.5,3.53,3.55,3.47,152594,53540260.0,2.29,0.86,0.03,1.11,000523
2023-02-02,000523,3.55,3.51,3.55,3.49,111343,39074456.62,1.7,-0.57,-0.02,0.81,000523
2023-02-03,000523,3.51,3.47,3.51,3.45,104139,36132227.4,1.71,-1.14,-0.04,0.76,000523
2023-02-06,000523,3.47,3.45,3.49,3.43,97487,33700895.2,1.73,-0.58,-0.02,0.71,000523
2023-02-07,000523,3.47,3.47,3.48,3.44,88648,30620733.45,1.16,0.58,0.02,0.64,000523
2023-02-08,000523,3.47,3.41,3.48,3.4,86081,29533892.02,2.31,-1.73,-0.06,0.63,000523
2023-02-09,000523,3.4,3.46,3.47,3.39,92584,31829233.7,2.35,1.47,0.05,0.67,000523
2023-02-10,000523,3.46,3.54,3.59,3.45,216092,76415746.08,4.05,2.31,0.08,1.57,000523
2023-02-13,000523,3.55,3.8,3.88,3.55,637156,238948286.38,9.32,7.34,0.26,4.63,000523
2023-02-14,000523,3.72,3.78,3.78,3.7,328501,122578651.77,2.11,-0.53,-0.02,2.39,000523
2023-02-15,000523,3.8,3.79,3.86,3.75,312361,118791974.48,2.91,0.26,0.01,2.27,000523
