date,code,open,high,low,close,volume,amount,turnover_rate,pct_chg,isST
2023-01-03,000156,6.9259576,7.0364782,6.89832745,6.999638,9618429,72898431.07,0.6146,1.4686,0
2023-01-04,000156,7.00884805,7.06410835,6.95358775,7.0180581,7754293,59101056.49,0.4955,0.2632,0
2023-01-05,000156,7.0548983,7.0548983,6.97200785,7.00884805,5138939,39123274.7,0.3284,-0.1312,0
2023-01-06,000156,7.00884805,7.0180581,6.84306715,6.87990735,5293948,39706096.04,0.3383,-1.8397,0
2023-01-09,000156,6.9259576,6.9627978,6.8522772,6.8706973,4025423,30154923.6,0.2572,-0.1339,0
2023-01-10,000156,6.86148725,6.9812179,6.82464705,6.9259576,5019506,37711366.12,0.3207,0.8043,0
2023-01-11,000156,6.9812179,7.0364782,6.8706973,6.8891174,5626159,42512754.92,0.3595,-0.5319,0
2023-01-12,000156,6.8891174,7.06410835,6.8522772,6.9812179,8098472,61475857.14,0.5175,1.3369,0
2023-01-13,000156,7.0180581,7.1654189,6.9443777,7.1101586,9702460,74715506.89,0.6199,1.847,0
2023-01-16,000156,7.10094855,7.1101586,6.999638,7.02726815,7230700,55421161.26,0.462,-1.1658,0
2023-01-17,000156,7.0364782,7.0733184,6.9812179,7.0180581,4566237,34797961.12,0.2918,-0.1311,0
2023-01-18,000156,7.02726815,7.1285787,7.00884805,7.0733184,4711125,36190872.79,0.301,0.7874,0
2023-01-19,000156,7.04568825,7.10094855,6.8706973,7.0917385,4880147,37314198.31,0.3118,0.2604,0
2023-01-20,000156,7.1469988,7.1469988,7.06410835,7.1101586,6239966,48091201.8,0.3987,0.2597,0
2023-01-30,000156,7.183839,7.22988925,7.11936865,7.1654189,7611885,59269845.09,0.4864,0.7772,0
2023-01-31,000156,7.15620885,7.183839,7.0548983,7.10094855,5511282,42542270.08,0.3521,-0.8997,0
2023-02-01,000156,7.15620885,7.2022591,7.10094855,7.2022591,6520732,50765731.36,0.4166,1.4267,0
2023-02-02,000156,7.2022591,7.22988925,7.1654189,7.1654189,6405486,50038206.79,0.4093,-0.5115,0
2023-02-03,000156,7.1654189,7.3127797,7.1469988,7.2575194,8879707,69675130.27,0.5674,1.2853,0
2023-02-06,000156,7.28514955,7.3127797,7.22988925,7.2575194,5676273,44808449.04,0.3627,0.0,0
2023-02-07,000156,7.2575194,7.34040985,7.2022591,7.32198975,7156508,56584589.12,0.4573,0.8883,0
2023-02-08,000156,7.3496199,7.5706611,7.3127797,7.34040985,13800895,111400994.64,0.8818,0.2516,0
2023-02-09,000156,7.3311998,7.4417204,7.2390993,7.4233003,9240475,73754433.18,0.5904,1.1292,0
2023-02-10,000156,7.4785606,7.61671135,7.4233003,7.52461085,10064646,82316762.07,0.6431,1.3648,0
2023-02-13,000156,7.52461085,7.5890812,7.3864601,7.43251035,8689698,70254217.91,0.5552,-1.224,0
2023-02-14,000156,7.46935055,7.4785606,7.3496199,7.41409025,6518044,52409289.96,0.4165,-0.2478,0
2023-02-15,000156,7.43251035,7.5890812,7.4048802,7.4785606,6263870,50780476.0,0.4002,0.8696,0
2023-02-16,000156,7.4417204,7.63513145,7.39567015,7.48777065,15116999,123492007.27,0.9659,0.1232,0
2023-02-17,000156,7.48777065,7.54303095,7.3496199,7.3496199,9350553,75564786.26,0.5975,-1.845,0
2023-02-20,000156,7.4417204,7.56145105,7.3864601,7.54303095,9269957,75478629.26,0.5923,2.6316,0
2023-02-21,000156,7.54303095,7.5706611,7.4048802,7.4601405,7565486,61510712.29,0.4834,-1.0989,0
2023-02-22,000156,7.45093045,7.45093045,7.3864601,7.4417204,5723754,46108886.24,0.3657,-0.2469,0
2023-02-23,000156,7.4601405,7.4601405,7.30356965,7.34040985,6942600,55495811.0,0.4436,-1.3614,0
2023-02-24,000156,7.39567015,7.45093045,7.3311998,7.37725005,5143535,41210855.65,0.3286,0.5019,0
2023-02-27,000156,7.3496199,7.36804,7.2575194,7.26672945,5363727,42591300.96,0.3427,-1.4981,0
2023-02-28,000156,7.32198975,7.45093045,7.3127797,7.41409025,6971076,55972174.76,0.4454,2.0279,0
2023-03-01,000156,7.41409025,7.6259214,7.36804,7.6075013,10978219,89788146.27,0.7015,2.6087,0
2023-03-02,000156,7.6075013,7.6627616,7.57987115,7.65355155,8054470,66768359.3,0.5146,0.6053,0
2023-03-03,000156,7.6443415,7.6443415,7.56145105,7.61671135,5544300,45796913.91,0.3543,-0.4813,0
2023-03-06,000156,7.6075013,7.70881185,7.46935055,7.6627616,6708536,55599916.26,0.4286,0.6046,0
2023-03-07,000156,7.6627616,7.70881185,7.50619075,7.5154008,6682634,55083049.45,0.427,-1.9231,0
2023-03-08,000156,7.50619075,7.63513145,7.48777065,7.59829125,6847562,56309591.11,0.4375,1.1029,0
2023-03-09,000156,7.59829125,7.65355155,7.5338209,7.6443415,6908550,56989526.28,0.4414,0.6061,0
2023-03-10,000156,7.6075013,7.6443415,7.552241,7.57987115,5780129,47639669.09,0.3693,-0.8434,0
2023-03-13,000156,7.63513145,7.736442,7.5154008,7.72723195,7578099,62833751.44,0.4842,1.9441,0
2023-03-14,000156,7.7180219,7.74565205,7.5706611,7.61671135,6572011,54629574.16,0.4199,-1.4303,0
2023-03-15,000156,7.61671135,7.69039175,7.5706611,7.6075013,5128867,42432216.52,0.3277,-0.1209,0
2023-03-16,000156,7.59829125,7.6996018,7.52461085,7.63513145,9083627,75229279.41,0.5804,0.3632,0
2023-03-17,000156,7.7180219,7.8838028,7.63513145,7.8101224,9582827,81309750.53,0.6123,2.2919,0
2023-03-20,000156,7.8838028,8.0311636,7.83775255,7.8653827,10943337,94123834.23,0.6992,0.7075,0
2023-03-21,000156,7.87459275,7.96669325,7.83775255,7.920643,8224486,70636491.1,0.5255,0.7026,0
2023-03-22,000156,7.9759033,8.00353345,7.9022229,8.00353345,7483990,64630385.27,0.4782,1.0465,0
2023-03-23,000156,8.00353345,8.00353345,7.89301285,7.9390631,7686309,66260028.4,0.4911,-0.8055,0
2023-03-24,000156,7.94827315,8.0495837,7.91143295,8.04037365,8829383,76732825.77,0.5642,1.2761,0
2023-03-27,000156,8.04037365,8.104844,7.920643,8.09563395,11016961,95960525.59,0.7039,0.6873,0
2023-03-28,000156,8.11405405,8.20615455,8.0127435,8.09563395,10412939,91625046.95,0.6653,0.0,0
2023-03-29,000156,8.0864239,8.42719575,8.05879375,8.289045,16200221,145066043.57,1.0351,2.3891,0
2023-03-30,000156,8.24299475,8.289045,8.0127435,8.0311636,13830431,122068785.65,0.8837,-3.1111,0
2023-03-31,000156,8.07721385,8.24299475,8.00353345,8.2337847,10836271,95574282.59,0.6924,2.5229,0
2023-04-03,000156,8.24299475,8.3811455,8.16931435,8.35351535,12049188,108561009.84,0.7699,1.4541,0
2023-04-04,000156,8.35351535,8.42719575,8.24299475,8.289045,9822969,88677690.21,0.6276,-0.7718,0
2023-04-06,000156,8.27983495,8.27983495,7.9759033,8.02195355,11886941,104306649.45,0.7595,-3.2222,0
2023-04-07,000156,8.07721385,8.2706249,7.98511335,8.24299475,9881222,87605831.5,0.6314,2.7555,0
2023-04-10,000156,8.1969445,8.5285063,8.1969445,8.289045,16007492,145490337.73,1.0228,0.5587,0
2023-04-11,000156,8.29825505,8.61139675,8.20615455,8.5837666,25768930,237617468.83,1.6465,3.5556,0
2023-04-12,000156,8.6390269,9.25610025,8.59297665,9.0442691,40129609,387602160.51,2.5641,5.3648,0
2023-04-13,000156,9.12715955,9.27452035,8.7311274,8.7863877,42075358,412276227.55,2.6884,-2.8513,0
2023-04-14,000156,8.85085805,8.9337485,8.42719575,8.59297665,29755283,278576695.49,1.9012,-2.2013,0
2023-04-17,000156,8.5653465,8.5653465,8.289045,8.33509525,18028373,163956572.8,1.1519,-3.0011,0
2023-04-18,000156,8.35351535,8.3627254,8.11405405,8.2337847,17299071,154636021.84,1.1053,-1.2155,0
2023-04-19,000156,8.2522048,8.55613645,8.2522048,8.3811455,18960119,173663633.71,1.2115,1.7897,0
2023-04-20,000156,8.40877565,8.70349725,8.3627254,8.68507715,21374784,199564499.23,1.3658,3.6264,0
2023-04-21,000156,8.61139675,8.64823695,8.2153646,8.22457465,19499538,177728432.98,1.2459,-5.3022,0
2023-04-24,000156,8.1785244,8.74033745,8.11405405,8.57455655,25556648,237454394.5,1.633,4.2553,0
2023-04-25,000156,8.57455655,8.66665705,8.3811455,8.53771635,25322961,234367219.56,1.618,-0.4296,0
2023-04-26,000156,8.42719575,8.6758671,8.0680038,8.289045,27565556,248927452.36,1.7613,-2.9126,0
2023-04-27,000156,8.37193545,8.6390269,8.16931435,8.35351535,23321659,213543706.33,1.4901,0.7778,0
2023-04-28,000156,8.2706249,8.7679676,8.22457465,8.7311274,24532193,229372871.09,1.5675,4.5204,0
2023-05-04,000156,8.77717765,9.2653103,8.7495475,9.21926005,38210465,374900282.01,2.4415,5.5907,0
2023-05-05,000156,9.16399975,9.16399975,8.8232279,8.9337485,29912832,290048876.6,1.9113,-3.0969,0
2023-05-08,000156,8.97979875,9.2653103,8.70349725,9.0442691,27181914,264160985.3,1.7368,1.2371,0
2023-05-09,000156,9.01663895,9.53240175,8.99821885,9.4495113,47027899,477765581.82,3.0049,4.4807,0
2023-05-10,000156,9.3021505,9.6889726,9.03505905,9.1179495,39713189,403325746.29,2.5375,-3.5088,0
2023-05-11,000156,9.2837304,10.02974445,9.0442691,9.7810731,86477793,913774375.39,5.5255,7.2727,0
2023-05-12,000156,9.4863515,9.71660275,9.2837304,9.40346105,44532998,456622493.6,2.8455,-3.8606,0
2023-05-15,000156,9.25610025,9.3205706,8.46403595,8.6942872,52097065,493826303.41,3.3288,-7.5416,0
2023-05-16,000156,8.53771635,8.5469264,8.2706249,8.3811455,27601606,251162498.05,1.7636,-3.6017,0
2023-05-17,000156,8.26141485,8.473246,8.2522048,8.35351535,16034536,145097969.95,1.0245,-0.3297,0
2023-05-18,000156,8.3443053,8.4179857,8.2706249,8.37193545,10997570,99663074.63,0.7027,0.2205,0
2023-05-19,000156,8.40877565,8.4548259,8.1785244,8.3443053,12289589,110761430.99,0.7852,-0.33,0
2023-05-22,000156,8.29825505,8.3258852,8.1785244,8.2522048,10374035,92767482.17,0.6629,-1.1038,0
2023-05-23,000156,8.2522048,8.26141485,7.91143295,7.96669325,16609113,144610632.73,1.0612,-3.4598,0
2023-05-24,000156,7.91143295,7.9574832,7.7917023,7.8285425,13432876,114447378.96,0.8583,-1.7341,0
2023-05-25,000156,7.87459275,7.91143295,7.552241,7.76407215,17867851,149183535.04,1.1417,-0.8235,0
2023-05-26,000156,7.6996018,7.8838028,7.6627616,7.80091235,9518456,80536696.7,0.6082,0.4745,0
2023-05-29,000156,7.78249225,8.0311636,7.7732822,7.8838028,11043258,95050554.49,0.7056,1.0626,0
2023-05-30,000156,7.83775255,8.05879375,7.76407215,8.0495837,12972189,112394842.42,0.8289,2.1028,0
