date,股票代码,open,close,high,low,volume,amount,振幅,pct_chg,涨跌额,turnover_rate,code
2023-01-03,000559,4.06,4.14,4.15,4.06,95550,46898502.12,2.21,1.72,0.07,0.35,000559
2023-01-04,000559,4.14,4.16,4.19,4.11,60428,29941711.98,1.93,0.48,0.02,0.22,000559
2023-01-05,000559,4.19,4.19,4.21,4.16,74064,36911524.04,1.2,0.72,0.03,0.27,000559
2023-01-06,000559,4.22,4.21,4.24,4.18,77425,38859852.78,1.43,0.48,0.02,0.28,000559
2023-01-09,000559,4.23,4.23,4.27,4.21,73007,36784434.1,1.43,0.48,0.02,0.27,000559
2023-01-10,000559,4.23,4.23,4.25,4.18,89371,44877851.44,1.65,0.0,0.0,0.32,000559
2023-01-11,000559,4.24,4.2,4.25,4.18,57961,29034865.4,1.65,-0.71,-0.03,0.21,000559
2023-01-12,000559,4.19,4.22,4.24,4.19,48526,24355403.92,1.19,0.48,0.02,0.18,000559
2023-01-13,000559,4.23,4.23,4.25,4.21,48861,24580139.64,0.95,0.24,0.01,0.18,000559
2023-01-16,000559,4.24,4.28,4.29,4.23,85483,43317951.45,1.42,1.18,0.05,0.31,000559
2023-01-17,000559,4.29,4.29,4.3,4.27,59204,30118879.06,0.7,0.23,0.01,0.22,000559
2023-01-18,000559,4.31,4.28,4.34,4.28,56506,28879457.96,1.4,-0.23,-0.01,0.21,000559
2023-01-19,000559,4.26,4.3,4.31,4.25,70871,35989388.68,1.4,0.47,0.02,0.26,000559
2023-01-20,000559,4.31,4.35,4.35,4.3,82452,42303789.3,1.16,1.16,0.05,0.3,000559
2023-01-30,000559,4.41,4.41,4.51,4.39,172261,90294619.29,2.76,1.38,0.06,0.63,000559
2023-01-31,000559,4.41,4.45,4.45,4.38,90134,47125405.56,1.59,0.91,0.04,0.33,000559
2023-02-01,000559,4.45,4.5,4.52,4.45,154841,81830558.68,1.57,1.12,0.05,0.56,000559
2023-02-02,000559,4.5,4.44,4.52,4.44,113377,59647005.59,1.78,-1.33,-0.06,0.41,000559
2023-02-03,000559,4.44,4.42,4.47,4.37,116972,61002197.16,2.25,-0.45,-0.02,0.42,000559
2023-02-06,000559,4.43,4.44,4.47,4.39,95013,49786972.28,1.81,0.45,0.02,0.35,000559
2023-02-07,000559,4.48,4.48,4.48,4.4,110898,58293050.12,1.8,0.9,0.04,0.4,000559
2023-02-08,000559,4.5,4.47,4.55,4.43,149696,79201833.74,2.68,-0.22,-0.01,0.54,000559
2023-02-09,000559,4.47,4.51,4.52,4.45,109709,58129167.42,1.57,0.89,0.04,0.4,000559
2023-02-10,000559,4.53,4.5,4.55,4.48,125561,66789478.6,1.55,-0.22,-0.01,0.46,000559
2023-02-13,000559,4.53,4.5,4.53,4.48,109558,58075278.15,1.11,0.0,0.0,0.4,000559
