date,股票代码,open,close,high,low,volume,amount,振幅,pct_chg,涨跌额,turnover_rate,code
2023-01-03,000004,9.67,9.94,10.05,9.61,21341,21096458.56,4.55,2.69,0.26,1.83,000004
2023-01-04,000004,9.89,9.96,10.02,9.81,16376,16273673.94,2.11,0.2,0.02,1.41,000004
2023-01-05,000004,9.93,9.85,9.98,9.83,9613,9515336.0,1.51,-1.1,-0.11,0.83,000004
2023-01-06,000004,9.92,9.61,9.92,9.61,15286,14822850.71,3.15,-2.44,-0.24,1.31,000004
2023-01-09,000004,9.62,9.69,9.75,9.62,4642,4498145.0,1.35,0.83,0.08,0.4,000004
2023-01-10,000004,9.73,9.6,9.73,9.6,10961,10580742.4,1.34,-0.93,-0.09,0.94,000004
2023-01-11,000004,9.63,9.32,9.63,9.31,11862,11226935.84,3.33,-2.92,-0.28,1.02,000004
2023-01-12,000004,9.32,9.41,9.47,9.27,8377,7854976.0,2.15,0.97,0.09,0.72,000004
2023-01-13,000004,9.37,9.51,9.56,9.35,6287,5958703.0,2.23,1.06,0.1,0.54,000004
2023-01-16,000004,9.51,9.58,9.66,9.5,7024,6737801.0,1.68,0.74,0.07,0.6,000004
2023-01-17,000004,9.62,9.47,9.62,9.41,7312,6934243.0,2.19,-1.15,-0.11,0.63,000004
2023-01-18,000004,9.7,9.78,9.93,9.62,20578,20100335.75,3.27,3.27,0.31,1.77,000004
2023-01-19,000004,9.78,9.84,9.84,9.63,12005,11696760.51,2.15,0.61,0.06,1.03,000004
2023-01-20,000004,9.78,10.02,10.16,9.66,14330,14331884.2,5.08,1.83,0.18,1.21,000004
2023-01-30,000004,10.15,10.19,10.29,9.98,21807,22045223.1,3.09,1.7,0.17,1.83,000004
2023-01-31,000004,10.2,10.37,10.7,10.17,58769,61552119.0,5.2,1.77,0.18,4.94,000004
2023-02-01,000004,10.45,10.6,10.65,10.36,32470,34274457.02,2.8,2.22,0.23,2.73,000004
2023-02-02,000004,10.49,10.2,10.49,10.07,54411,55579691.0,3.96,-3.77,-0.4,4.58,000004
2023-02-03,000004,10.2,10.16,10.24,10.0,21209,21465329.58,2.35,-0.39,-0.04,1.78,000004
2023-02-06,000004,10.15,10.06,10.19,10.04,14904,15050438.5,1.48,-0.98,-0.1,1.25,000004
2023-02-07,000004,10.06,10.38,10.43,10.01,29148,29674025.0,4.17,3.18,0.32,2.45,000004
2023-02-08,000004,10.43,10.3,10.59,10.22,23963,24896627.5,3.56,-0.77,-0.08,2.02,000004
2023-02-09,000004,10.21,10.22,10.32,10.17,15640,15987717.0,1.46,-0.78,-0.08,1.32,000004
2023-02-10,000004,10.24,10.14,10.29,10.07,14657,14900206.0,2.15,-0.78,-0.08,1.23,000004
2023-02-13,000004,10.13,10.11,10.18,10.07,13088,13258524.64,1.08,-0.3,-0.03,1.1,000004
