date,股票代码,open,close,high,low,volume,amount,振幅,pct_chg,涨跌额,turnover_rate,code
2023-01-03,000055,4.55,4.62,4.65,4.52,107830,51421762.5,2.86,1.54,0.07,1.6,000055
2023-01-04,000055,4.6,4.74,4.76,4.59,125322,61201872.46,3.68,2.6,0.12,1.85,000055
2023-01-05,000055,4.75,4.69,4.77,4.68,94849,46406611.22,1.9,-1.05,-0.05,1.4,000055
2023-01-06,000055,4.68,4.68,4.73,4.67,69862,34100972.5,1.28,-0.21,-0.01,1.03,000055
2023-01-09,000055,4.68,4.69,4.73,4.67,56371,27492292.0,1.28,0.21,0.01,0.83,000055
2023-01-10,000055,4.7,4.64,4.7,4.62,61842,29866253.42,1.71,-1.07,-0.05,0.91,000055
2023-01-11,000055,4.64,4.58,4.67,4.56,62376,29898611.02,2.37,-1.29,-0.06,0.92,000055
2023-01-12,000055,4.59,4.56,4.62,4.53,55206,26199552.48,1.97,-0.44,-0.02,0.82,000055
2023-01-13,000055,4.56,4.63,4.65,4.56,54707,26207185.5,1.97,1.54,0.07,0.81,000055
2023-01-16,000055,4.62,4.67,4.7,4.6,62770,30380033.98,2.16,0.86,0.04,0.93,000055
2023-01-17,000055,4.7,4.63,4.7,4.61,36858,17767395.6,1.93,-0.86,-0.04,0.55,000055
2023-01-18,000055,4.62,4.64,4.67,4.62,38050,18350928.38,1.08,0.22,0.01,0.56,000055
2023-01-19,000055,4.63,4.68,4.69,4.62,49397,23923457.68,1.51,0.86,0.04,0.73,000055
2023-01-20,000055,4.7,4.75,4.75,4.68,58967,28868886.5,1.5,1.5,0.07,0.87,000055
2023-01-30,000055,4.81,4.84,4.86,4.78,125022,62620333.87,1.68,1.89,0.09,1.85,000055
2023-01-31,000055,4.82,4.9,4.91,4.81,86100,43473184.6,2.07,1.24,0.06,1.27,000055
2023-02-01,000055,4.92,4.93,4.94,4.86,92186,46884842.46,1.63,0.61,0.03,1.36,000055
2023-02-02,000055,4.93,4.9,4.94,4.88,70078,35596329.84,1.22,-0.61,-0.03,1.04,000055
2023-02-03,000055,4.92,4.88,4.92,4.8,98308,49433958.25,2.45,-0.41,-0.02,1.45,000055
2023-02-06,000055,4.88,4.96,4.99,4.83,140182,71970642.95,3.28,1.64,0.08,2.07,000055
2023-02-07,000055,4.97,4.98,5.0,4.92,103151,53013538.0,1.61,0.4,0.02,1.53,000055
2023-02-08,000055,4.99,4.91,4.99,4.89,87401,44713557.0,2.01,-1.41,-0.07,1.29,000055
2023-02-09,000055,4.89,4.93,4.94,4.88,109331,55708917.0,1.22,0.41,0.02,1.62,000055
2023-02-10,000055,4.96,4.94,4.96,4.89,83004,42431087.0,1.42,0.2,0.01,1.23,000055
2023-02-13,000055,4.94,4.99,5.0,4.91,107257,55190988.61,1.82,1.01,0.05,1.59,000055
2023-02-14,000055,5.04,5.01,5.04,4.96,88965,46022253.0,1.6,0.4,0.02,1.32,000055
2023-02-15,000055,5.02,4.96,5.02,4.94,76734,39481017.0,1.6,-1.0,-0.05,1.14,000055
2023-02-16,000055,4.97,4.85,5.0,4.8,133422,67943615.75,4.03,-2.22,-0.11,1.97,000055
2023-02-17,000055,4.85,4.85,4.94,4.84,84729,42870934.2,2.06,0.0,0.0,1.25,000055
2023-02-20,000055,4.86,4.94,4.95,4.83,86126,43779855.5,2.47,1.86,0.09,1.27,000055
2023-02-21,000055,4.98,4.98,5.0,4.94,86027,44344256.85,1.21,0.81,0.04,1.27,000055
2023-02-22,000055,4.96,5.0,5.01,4.94,72675,37515552.26,1.41,0.4,0.02,1.08,000055
2023-02-23,000055,5.02,4.98,5.04,4.93,69115,35643490.77,2.2,-0.4,-0.02,1.02,000055
2023-02-24,000055,4.98,4.97,4.99,4.91,71208,36502382.06,1.61,-0.2,-0.01,1.05,000055
2023-02-27,000055,4.95,4.9,4.98,4.9,65474,33483044.48,1.61,-1.41,-0.07,0.97,000055
2023-02-28,000055,5.05,5.05,5.15,4.97,415592,216921103.8,3.67,3.06,0.15,6.15,000055
2023-03-01,000055,5.05,5.03,5.07,5.0,224259,116749371.43,1.39,-0.4,-0.02,3.32,000055
2023-03-02,000055,5.03,4.99,5.04,4.97,130049,67471987.5,1.39,-0.8,-0.04,1.92,000055
2023-03-03,000055,4.99,5.0,5.01,4.96,107927,55778344.13,1.0,0.2,0.01,1.6,000055
2023-03-06,000055,5.0,4.95,5.01,4.93,110277,56644179.13,1.6,-1.0,-0.05,1.63,000055
2023-03-07,000055,4.93,4.87,5.02,4.87,112465,57489847.78,3.03,-1.62,-0.08,1.66,000055
2023-03-08,000055,4.86,4.9,4.9,4.84,58560,29608338.15,1.23,0.62,0.03,0.87,000055
2023-03-09,000055,4.9,4.88,4.9,4.86,54826,27753471.65,0.82,-0.41,-0.02,0.81,000055
2023-03-10,000055,4.88,4.8,4.88,4.76,88750,44261325.0,2.46,-1.64,-0.08,1.31,000055
2023-03-13,000055,4.76,4.82,4.84,4.75,89886,44634735.0,1.88,0.42,0.02,1.33,000055
2023-03-14,000055,4.81,4.8,4.84,4.71,112551,55904609.0,2.7,-0.41,-0.02,1.67,000055
2023-03-15,000055,4.79,4.9,4.92,4.79,85453,43195641.32,2.71,2.08,0.1,1.26,000055
2023-03-16,000055,4.86,4.79,4.91,4.77,80050,40203102.5,2.86,-2.24,-0.11,1.18,000055
2023-03-17,000055,4.83,4.85,4.9,4.82,73120,36876192.0,1.67,1.25,0.06,1.08,000055
2023-03-20,000055,4.81,4.83,4.92,4.81,83943,42472206.0,2.27,-0.41,-0.02,1.24,000055
2023-03-21,000055,4.83,4.86,4.87,4.8,67975,34073675.92,1.45,0.62,0.03,1.01,000055
2023-03-22,000055,4.88,4.89,4.92,4.84,73838,37387195.17,1.65,0.62,0.03,1.09,000055
2023-03-23,000055,4.89,4.87,4.89,4.83,58969,29703752.0,1.23,-0.41,-0.02,0.87,000055
2023-03-24,000055,4.87,4.83,4.87,4.8,96854,48409330.99,1.44,-0.82,-0.04,1.43,000055
2023-03-27,000055,4.82,4.81,4.84,4.7,167526,82759636.95,2.9,-0.41,-0.02,2.48,000055
2023-03-28,000055,4.82,4.69,4.82,4.69,107413,52703537.41,2.7,-2.49,-0.12,1.59,000055
2023-03-29,000055,4.7,4.6,4.71,4.6,82234,39593827.3,2.35,-1.92,-0.09,1.22,000055
2023-03-30,000055,4.62,4.61,4.63,4.53,86547,41246826.0,2.17,0.22,0.01,1.28,000055
2023-03-31,000055,4.64,4.64,4.65,4.6,50763,24445201.36,1.08,0.65,0.03,0.75,000055
2023-04-03,000055,4.66,4.72,4.74,4.65,80379,38918964.84,1.94,1.72,0.08,1.19,000055
2023-04-04,000055,4.71,4.67,4.73,4.66,66863,32275516.0,1.48,-1.06,-0.05,0.99,000055
2023-04-06,000055,4.67,4.76,4.76,4.61,104098,50379718.48,3.21,1.93,0.09,1.54,000055
2023-04-07,000055,4.75,4.74,4.77,4.71,70483,34358795.0,1.26,-0.42,-0.02,1.04,000055
2023-04-10,000055,4.75,4.6,4.76,4.6,122831,58557339.79,3.38,-2.95,-0.14,1.82,000055
2023-04-11,000055,4.62,4.67,4.69,4.56,74329,35350173.73,2.83,1.52,0.07,1.1,000055
2023-04-12,000055,4.67,4.65,4.69,4.62,57476,27462555.5,1.5,-0.43,-0.02,0.85,000055
2023-04-13,000055,4.65,4.65,4.67,4.62,54450,25990802.0,1.08,0.0,0.0,0.81,000055
2023-04-14,000055,4.73,4.72,4.75,4.67,90386,43719496.02,1.72,1.51,0.07,1.34,000055
2023-04-17,000055,4.72,4.82,4.84,4.7,133042,65603252.02,2.97,2.12,0.1,1.97,000055
2023-04-18,000055,4.82,4.77,4.82,4.75,65812,32266119.9,1.45,-1.04,-0.05,0.97,000055
2023-04-19,000055,4.8,4.76,4.8,4.72,81422,39795322.0,1.68,-0.21,-0.01,1.2,000055
2023-04-20,000055,4.76,4.76,4.77,4.69,68308,33142549.9,1.68,0.0,0.0,1.01,000055
2023-04-21,000055,4.74,4.66,4.77,4.63,81422,39291720.0,2.94,-2.1,-0.1,1.2,000055
2023-04-24,000055,4.67,4.7,4.75,4.6,89851,43309716.25,3.22,0.86,0.04,1.33,000055
2023-04-25,000055,4.7,4.58,4.71,4.5,116227,54831183.76,4.47,-2.55,-0.12,1.72,000055
2023-04-26,000055,4.57,4.67,4.69,4.53,90199,42990183.0,3.49,1.97,0.09,1.33,000055
2023-04-27,000055,4.67,4.65,4.69,4.63,59537,28524642.5,1.28,-0.43,-0.02,0.88,000055
2023-04-28,000055,4.65,4.78,4.78,4.65,101443,49386130.82,2.8,2.8,0.13,1.5,000055
2023-05-04,000055,4.74,4.82,4.83,4.74,88196,43504991.32,1.88,0.84,0.04,1.3,000055
2023-05-05,000055,4.79,4.84,4.86,4.76,109705,54333034.36,2.07,0.41,0.02,1.62,000055
2023-05-08,000055,4.87,4.87,4.93,4.84,109532,54937586.51,1.86,0.62,0.03,1.62,000055
2023-05-09,000055,4.88,4.81,4.89,4.8,87070,43360909.2,1.85,-1.23,-0.06,1.29,000055
2023-05-10,000055,4.8,4.83,4.86,4.79,65725,32585222.83,1.46,0.42,0.02,0.97,000055
2023-05-11,000055,4.83,4.87,4.89,4.81,77033,38391194.86,1.66,0.83,0.04,1.14,000055
2023-05-12,000055,4.86,4.81,4.88,4.81,61284,30442267.66,1.44,-1.23,-0.06,0.91,000055
2023-05-15,000055,4.83,4.81,4.83,4.75,69510,34158627.0,1.66,0.0,0.0,1.03,000055
2023-05-16,000055,4.81,4.74,4.82,4.72,73770,36010447.0,2.08,-1.46,-0.07,1.09,000055
2023-05-17,000055,4.72,4.83,4.84,4.7,75816,37296443.97,2.95,1.9,0.09,1.12,000055
2023-05-18,000055,4.83,4.81,4.83,4.78,48040,23719099.0,1.04,-0.41,-0.02,0.71,000055
2023-05-19,000055,4.8,4.77,4.81,4.74,53929,26423821.44,1.46,-0.83,-0.04,0.8,000055
2023-05-22,000055,4.73,4.75,4.77,4.72,51800,25260969.66,1.05,-0.42,-0.02,0.77,000055
2023-05-23,000055,4.75,4.67,4.76,4.67,53309,25842456.93,1.89,-1.68,-0.08,0.79,000055
2023-05-24,000055,4.68,4.63,4.69,4.61,69665,33289024.5,1.71,-0.86,-0.04,1.03,000055
2023-05-25,000055,4.64,4.62,4.65,4.55,57754,27310051.4,2.16,-0.22,-0.01,0.85,000055
2023-05-26,000055,4.61,4.63,4.65,4.58,44387,21049734.7,1.52,0.22,0.01,0.66,000055
2023-05-29,000055,4.65,4.59,4.66,4.59,44732,21236011.19,1.51,-0.86,-0.04,0.66,000055
2023-05-30,000055,4.58,4.62,4.63,4.56,44840,21182511.46,1.53,0.65,0.03,0.66,000055
2023-05-31,000055,4.63,4.59,4.63,4.57,39440,18635309.0,1.3,-0.65,-0.03,0.58,000055
2023-06-01,000055,4.61,4.54,4.61,4.52,73784,34601031.5,1.96,-1.09,-0.05,1.09,000055
2023-06-02,000055,4.55,4.59,4.6,4.54,50220,23629267.31,1.32,1.1,0.05,0.74,000055
2023-06-05,000055,4.6,4.62,4.64,4.59,58623,27821160.14,1.09,0.65,0.03,0.87,000055
