date,code,open,high,low,close,volume,amount,turnover_rate,pct_chg,isST
2023-03-24,000428,5.16,5.24,5.15,5.17,17122104,88780920.61,1.6805,0.3883,0
2023-03-27,000428,5.17,5.24,5.15,5.21,18948474,98588957.98,1.8597,0.7737,0
2023-03-28,000428,5.2,5.25,5.15,5.18,13212117,68554676.89,1.2967,-0.5758,0
2023-03-29,000428,5.17,5.28,5.15,5.24,26618171,139765548.19,2.6125,1.1583,0
2023-03-30,000428,5.22,5.5,5.21,5.45,60161901,323830683.96,5.9047,4.0076,0
2023-03-31,000428,5.4,5.43,5.31,5.36,38509205,206279088.14,3.7796,-1.6514,0
2023-04-03,000428,5.36,5.47,5.33,5.41,30558276,165159191.83,2.9992,0.9328,0
2023-04-04,000428,5.4,5.55,5.38,5.46,37602994,205448035.49,3.6906,0.9242,0
2023-04-06,000428,5.41,5.49,5.35,5.4,21803784,118034223.98,2.14,-1.0989,0
2023-04-07,000428,5.38,5.52,5.36,5.45,29895458,163496582.11,2.9341,0.9259,0
2023-04-10,000428,5.5,5.6,5.44,5.59,59598308,330263482.14,5.8494,2.5688,0
2023-04-11,000428,5.64,5.73,5.51,5.55,58312816,327386107.78,5.7232,-0.7156,0
2023-04-12,000428,5.63,5.68,5.46,5.53,46266004,255848882.9,4.5409,-0.3604,0
2023-04-13,000428,5.53,5.85,5.5,5.77,75866899,428525513.52,7.4461,4.34,0
2023-04-14,000428,5.75,5.75,5.55,5.58,53646397,300921293.59,5.2652,-3.2929,0
2023-04-17,000428,5.57,5.72,5.53,5.61,36399667,205008003.04,3.5725,0.5376,0
2023-04-18,000428,5.56,5.61,5.43,5.48,31883414,175042052.76,3.1293,-2.3173,0
2023-04-19,000428,5.49,5.63,5.41,5.6,42015621,232074643.73,4.1237,2.1898,0
2023-04-20,000428,5.54,5.54,5.33,5.35,40668624,219381651.24,3.9915,-4.4643,0
2023-04-21,000428,5.34,5.41,5.16,5.17,30143443,158468308.65,2.9585,-3.3645,0
2023-04-24,000428,5.17,5.2,4.8,4.9,36070040,177673510.72,3.5402,-5.2224,0
2023-04-25,000428,4.89,4.91,4.65,4.71,26873461,127417939.31,2.6375,-3.8776,0
2023-04-26,000428,4.7,4.99,4.7,4.86,26964818,131850242.54,2.6465,3.1847,0
2023-04-27,000428,4.82,4.88,4.76,4.78,17704502,85250597.99,1.7376,-1.6461,0
2023-04-28,000428,4.7,4.89,4.69,4.88,21838053,105123307.72,2.1433,2.0921,0
2023-05-04,000428,4.81,4.85,4.54,4.6,33026234,152739674.54,3.2414,-5.7377,0
2023-05-05,000428,4.66,4.67,4.51,4.53,15738250,71839624.76,1.5447,-1.5217,0
2023-05-08,000428,4.52,4.53,4.39,4.42,21642443,95912848.93,2.1241,-2.4283,0
2023-05-09,000428,4.42,4.49,4.35,4.39,17037618,75109200.75,1.6722,-0.6787,0
2023-05-10,000428,4.37,4.4,4.34,4.36,10628100,46424513.0,1.0431,-0.6834,0
2023-05-11,000428,4.37,4.45,4.36,4.42,13578348,59938586.56,1.3327,1.3761,0
2023-05-12,000428,4.42,4.48,4.32,4.43,17384920,76416240.24,1.7063,0.2262,0
2023-05-15,000428,4.43,4.48,4.4,4.48,13001117,57874990.96,1.276,1.1287,0
2023-05-16,000428,4.48,4.48,4.3,4.34,15125903,66129913.64,1.4846,-3.125,0
2023-05-17,000428,4.33,4.35,4.29,4.35,6689801,28958804.11,0.6566,0.2304,0
2023-05-18,000428,4.34,4.36,4.22,4.22,19665686,83964916.24,1.9301,-2.9885,0
2023-05-19,000428,4.23,4.27,4.16,4.26,15633980,65951163.92,1.5344,0.9479,0
2023-05-22,000428,4.28,4.38,4.21,4.36,16583549,71659365.89,1.6276,2.3474,0
2023-05-23,000428,4.35,4.38,4.25,4.26,12557391,54122164.02,1.2325,-2.2936,0
2023-05-24,000428,4.25,4.25,4.16,4.17,11419306,47989604.14,1.1208,-2.1127,0
2023-05-25,000428,4.18,4.18,4.07,4.14,12645700,52137563.0,1.2411,-0.7194,0
2023-05-26,000428,4.15,4.17,4.09,4.15,7020000,28986882.0,0.689,0.2415,0
2023-05-29,000428,4.15,4.18,4.09,4.11,6989275,28844027.25,0.686,-0.9639,0
2023-05-30,000428,4.1,4.16,4.06,4.16,9240896,38046024.44,0.907,1.2165,0
2023-05-31,000428,4.12,4.26,4.12,4.21,16088495,67814550.95,1.579,1.2019,0
2023-06-01,000428,4.22,4.31,4.21,4.26,16434639,70189431.43,1.613,1.1876,0
2023-06-02,000428,4.26,4.29,4.22,4.27,9724612,41427837.36,0.9544,0.2347,0
2023-06-05,000428,4.27,4.4,4.27,4.37,17039495,74383983.32,1.6724,2.3419,0
2023-06-06,000428,4.4,4.44,4.25,4.27,15674989,67809276.15,1.5385,-2.2883,0
2023-06-07,000428,4.25,4.45,4.22,4.41,21743930,95098401.4,2.1341,3.2787,0
2023-06-08,000428,4.43,4.52,4.36,4.45,24249756,107673537.76,2.38,0.907,0
2023-06-09,000428,4.42,4.45,4.37,4.39,16246654,71434813.93,1.5946,-1.3483,0
2023-06-12,000428,4.39,4.43,4.33,4.4,14098055,61789178.1,1.3837,0.2278,0
2023-06-13,000428,4.37,4.46,4.36,4.38,11413765,50341712.7,1.1202,-0.4545,0
2023-06-14,000428,4.39,4.5,4.37,4.48,18236899,81244221.06,1.7899,2.2831,0
2023-06-15,000428,4.46,4.54,4.41,4.52,16309623,73236789.93,1.6007,0.8929,0
2023-06-16,000428,4.53,4.53,4.47,4.48,12897600,57932488.0,1.2659,-0.885,0
2023-06-19,000428,4.46,4.5,4.4,4.42,13022374,57692950.92,1.2781,-1.3393,0
2023-06-20,000428,4.4,4.42,4.31,4.32,12675901,55097907.31,1.2441,-2.2624,0
2023-06-21,000428,4.32,4.38,4.22,4.23,13575359,58271767.16,1.3324,-2.0833,0
2023-06-26,000428,4.22,4.27,4.1,4.12,12547400,52318690.0,1.2315,-2.6005,0
2023-06-27,000428,4.12,4.32,4.12,4.28,18615031,79384199.49,1.827,3.8835,0
2023-06-28,000428,4.25,4.28,4.15,4.21,11268561,47257212.0,1.106,-1.6355,0
2023-06-29,000428,4.2,4.24,4.12,4.13,12903200,53597081.0,1.2664,-1.9002,0
2023-06-30,000428,4.16,4.22,4.12,4.18,10171686,42470683.44,0.9983,1.2107,0
2023-07-03,000428,4.16,4.4,4.16,4.37,23706868,102541268.68,2.3268,4.5455,0
2023-07-04,000428,4.35,4.45,4.29,4.4,17476240,76688854.99,1.7152,0.6865,0
2023-07-05,000428,4.4,4.4,4.31,4.33,10191600,44354172.0,1.0003,-1.5909,0
2023-07-06,000428,4.33,4.42,4.28,4.34,12959739,56212941.87,1.272,0.2309,0
2023-07-07,000428,4.31,4.51,4.3,4.38,17302265,76102052.55,1.6982,0.9217,0
2023-07-10,000428,4.39,4.48,4.38,4.41,18420157,81611611.27,1.8079,0.6849,0
2023-07-11,000428,4.39,4.4,4.34,4.38,9618718,42011253.3,0.944,-0.6803,0
2023-07-12,000428,4.36,4.38,4.3,4.3,12049889,52159800.04,1.1827,-1.8265,0
2023-07-13,000428,4.28,4.33,4.27,4.31,9714620,41767850.22,0.9535,0.2326,0
2023-07-14,000428,4.3,4.31,4.22,4.23,10589600,44979416.22,1.0393,-1.8561,0
2023-07-17,000428,4.19,4.23,4.14,4.22,7265600,30496703.0,0.7131,-0.2364,0
2023-07-18,000428,4.22,4.25,4.16,4.23,8250528,34710493.06,0.8098,0.237,0
2023-07-19,000428,4.25,4.26,4.17,4.21,7048610,29653503.3,0.6918,-0.4728,0
2023-07-20,000428,4.21,4.42,4.21,4.29,22366328,96611498.47,2.1952,1.9002,0
2023-07-21,000428,4.24,4.5,4.22,4.4,33682778,147765533.29,3.3059,2.5641,0
2023-07-24,000428,4.36,4.44,4.29,4.41,22472827,98531125.23,2.2056,0.2273,0
2023-07-25,000428,4.44,4.75,4.39,4.57,54910951,248335375.81,5.3893,3.6281,0
2023-07-26,000428,4.53,4.61,4.5,4.57,34980118,159467644.03,3.4332,0.0,0
2023-07-27,000428,4.58,4.69,4.54,4.56,31161135,143345301.1,3.0584,-0.2188,0
2023-07-28,000428,4.55,4.65,4.54,4.59,22859049,104786566.89,2.2435,0.6579,0
2023-07-31,000428,4.62,4.8,4.61,4.75,46639406,220194804.09,4.5775,3.4858,0
2023-08-01,000428,4.78,4.87,4.66,4.69,50303199,239796977.2,4.9371,-1.2632,0
2023-08-02,000428,4.7,4.73,4.58,4.61,27991967,129830974.86,2.7473,-1.7058,0
2023-08-03,000428,4.59,4.64,4.55,4.61,16680560,76725120.52,1.6371,0.0,0
2023-08-04,000428,4.62,4.67,4.55,4.56,17050316,78440486.8,1.6734,-1.0846,0
2023-08-07,000428,4.58,4.59,4.49,4.51,11946700,54038278.0,1.1725,-1.0965,0
2023-08-08,000428,4.49,4.56,4.45,4.52,11777506,53052860.85,1.1559,0.2217,0
2023-08-09,000428,4.51,4.52,4.4,4.43,13188600,58567878.0,1.2944,-1.9912,0
2023-08-10,000428,4.42,4.48,4.39,4.47,10955501,48827640.46,1.0752,0.9029,0
2023-08-11,000428,4.45,4.62,4.45,4.48,23910614,108190220.61,2.3468,0.2237,0
2023-08-14,000428,4.45,4.93,4.41,4.93,54428009,261475334.41,5.3419,10.0446,0
2023-08-15,000428,4.9,4.98,4.77,4.8,78415617,379604367.21,7.6963,-2.6369,0
2023-08-16,000428,4.8,5.09,4.74,5.0,94506885,464483589.85,9.2756,4.1667,0
2023-08-17,000428,4.91,4.92,4.81,4.9,51399345,249908635.31,5.0447,-2.0,0
2023-08-18,000428,4.86,4.86,4.67,4.69,43926797,208507773.25,4.3113,-4.2857,0
2023-08-21,000428,4.72,4.77,4.57,4.67,29748556,138531593.48,2.9197,-0.4264,0
2023-08-22,000428,4.68,4.72,4.52,4.62,30005529,137901822.66,2.945,-1.0707,0
2023-08-23,000428,4.61,4.96,4.48,4.77,54137987,256585992.67,5.3135,3.2468,0
2023-08-24,000428,4.68,4.88,4.66,4.81,47648601,229243371.2,4.6766,0.8386,0
2023-08-25,000428,4.74,4.94,4.71,4.8,36748618,177714964.36,3.6068,-0.2079,0
2023-08-28,000428,5.0,5.0,4.61,4.66,49380430,236605584.75,4.8465,-2.9167,0
2023-08-29,000428,4.6,4.97,4.6,4.87,51700090,250757038.16,5.0742,4.5064,0
2023-08-30,000428,4.85,5.15,4.81,4.97,58915718,291296680.47,5.7824,2.0534,0
2023-08-31,000428,4.93,5.2,4.85,5.12,68666489,345959570.81,6.7394,3.0181,0
2023-09-01,000428,5.08,5.63,4.97,5.02,98895859,521497422.23,9.7063,-1.9531,0
2023-09-04,000428,5.03,5.17,4.92,5.09,64064974,324491486.58,6.2878,1.3944,0
2023-09-05,000428,5.04,5.09,4.94,4.96,42091803,210278209.99,4.1312,-2.554,0
2023-09-06,000428,4.93,5.01,4.86,4.89,33922956,166929567.96,3.3294,-1.4113,0
2023-09-07,000428,4.87,5.05,4.86,4.96,48635916,241887180.98,4.7735,1.4315,0
2023-09-08,000428,4.93,5.43,4.77,5.18,75243302,382212888.6,7.3849,4.4355,0
2023-09-11,000428,5.16,5.69,5.11,5.48,110127936,595063208.46,10.8087,5.7915,0
2023-09-12,000428,5.41,5.62,5.34,5.52,84676802,465093106.86,8.3108,0.7299,0
2023-09-13,000428,5.49,5.57,5.35,5.44,58750874,318941067.44,5.7662,-1.4493,0
2023-09-14,000428,5.46,5.49,5.22,5.29,50083492,265131680.15,4.9155,-2.7574,0
2023-09-15,000428,5.31,5.52,5.25,5.38,73029805,394774142.58,7.1676,1.7013,0
2023-09-18,000428,5.34,5.6,5.31,5.59,88494065,486149733.52,8.6854,3.9033,0
2023-09-19,000428,5.5,5.53,5.29,5.3,54491962,293426674.05,5.3482,-5.1878,0
2023-09-20,000428,5.19,5.2,4.84,4.87,66380822,329272299.72,6.5151,-8.1132,0
2023-09-21,000428,4.81,4.85,4.68,4.71,40728767,192741705.65,3.9974,-3.2854,0
2023-09-22,000428,4.65,4.79,4.61,4.79,35377841,166510545.73,3.4722,1.6985,0
2023-09-25,000428,4.75,4.75,4.66,4.71,28311289,133010178.9,2.7787,-1.6701,0
2023-09-26,000428,4.7,4.73,4.58,4.59,28766502,133596121.32,2.8233,-2.5478,0
2023-09-27,000428,4.56,4.57,4.43,4.45,37124914,166190844.13,3.6437,-3.0501,0
2023-09-28,000428,4.45,4.5,4.45,4.48,20685810,92517564.6,2.0302,0.6742,0
2023-10-09,000428,4.41,4.41,4.19,4.21,32229525,136897969.81,3.1632,-6.0268,0
2023-10-10,000428,4.22,4.26,4.17,4.19,17149163,72140229.46,1.6831,-0.4751,0
2023-10-11,000428,4.18,4.19,4.12,4.15,15363197,63659516.58,1.5078,-0.9547,0
2023-10-12,000428,4.15,4.18,4.14,4.18,14291481,59483006.95,1.4027,0.7229,0
2023-10-13,000428,4.17,4.17,4.08,4.09,17513796,71923358.64,1.7189,-2.1531,0
2023-10-16,000428,4.08,4.1,4.0,4.03,17322511,69914877.44,1.7001,-1.467,0
2023-10-17,000428,4.03,4.07,4.02,4.06,12306165,49829536.6,1.2078,0.7444,0
2023-10-18,000428,4.05,4.05,3.95,3.95,15193516,60476515.2,1.4912,-2.7094,0
2023-10-19,000428,3.93,3.99,3.9,3.92,12271700,48464133.0,1.2044,-0.7595,0
2023-10-20,000428,3.91,3.95,3.88,3.89,10273700,40092529.0,1.0083,-0.7653,0
2023-10-23,000428,3.88,3.92,3.79,3.81,11431287,43951823.66,1.1219,-2.0566,0
2023-10-24,000428,3.82,3.91,3.81,3.9,13252800,51388732.0,1.3007,2.3622,0
2023-10-25,000428,3.91,4.03,3.91,4.0,16747465,66944977.0,1.6437,2.5641,0
2023-10-26,000428,3.98,4.0,3.92,3.99,11716700,46361296.0,1.15,-0.25,0
2023-10-27,000428,3.94,4.04,3.94,4.02,11694320,46826529.71,1.1478,0.7519,0
2023-10-30,000428,4.0,4.02,3.97,4.01,11877265,47418229.35,1.1657,-0.2488,0
2023-10-31,000428,4.01,4.01,3.94,3.97,10182294,40401926.11,0.9994,-0.9975,0
2023-11-01,000428,3.97,4.0,3.96,3.97,7215475,28676950.0,0.7082,0.0,0
2023-11-02,000428,3.97,3.98,3.92,3.94,7957600,31399011.0,0.781,-0.7557,0
2023-11-03,000428,3.93,3.98,3.93,3.97,8428152,33398831.92,0.8272,0.7614,0
2023-11-06,000428,3.97,4.04,3.97,4.04,12058016,48417945.07,1.1835,1.7632,0
2023-11-07,000428,4.03,4.04,3.96,4.03,13043902,52196235.0,1.2802,-0.2475,0
2023-11-08,000428,4.03,4.07,4.0,4.06,13300185,53785405.25,1.3054,0.7444,0
2023-11-09,000428,4.07,4.08,4.0,4.01,9560719,38524588.4,0.9384,-1.2315,0
2023-11-10,000428,4.01,4.02,3.97,4.0,7392288,29533474.0,0.7255,-0.2494,0
2023-11-13,000428,4.0,4.05,4.0,4.05,8986661,36208980.51,0.882,1.25,0
2023-11-14,000428,4.05,4.07,4.03,4.05,8209800,33244147.0,0.8058,0.0,0
2023-11-15,000428,4.07,4.09,4.04,4.06,12731328,51796722.68,1.2495,0.2469,0
2023-11-16,000428,4.06,4.1,4.03,4.04,14861190,60284636.26,1.4586,-0.4926,0
2023-11-17,000428,4.03,4.07,4.01,4.06,10159150,41026037.5,0.9971,0.495,0
2023-11-20,000428,4.06,4.14,4.05,4.14,17684544,72711499.88,1.7357,1.9704,0
2023-11-21,000428,4.14,4.18,4.13,4.17,14632520,60852028.45,1.4361,0.7246,0
2023-11-22,000428,4.16,4.24,4.14,4.19,19866698,83434114.7,1.9499,0.4796,0
2023-11-23,000428,4.19,4.21,4.13,4.19,12378581,51626565.01,1.2149,0.0,0
2023-11-24,000428,4.2,4.27,4.18,4.24,22017830,93289187.75,2.161,1.1933,0
2023-11-27,000428,4.24,4.27,4.17,4.17,17204630,72225532.0,1.6886,-1.6509,0
2023-11-28,000428,4.16,4.4,4.13,4.32,38593741,165390330.6,3.7879,3.5971,0
2023-11-29,000428,4.28,4.47,4.24,4.43,41575894,181649887.34,4.0805,2.5463,0
2023-11-30,000428,4.38,4.75,4.36,4.62,62059724,282002031.07,6.091,4.2889,0
2023-12-01,000428,4.6,4.64,4.5,4.52,41660884,189529256.08,4.0889,-2.1645,0
2023-12-04,000428,4.5,4.55,4.45,4.54,30430885,136710376.05,2.9867,0.4425,0
2023-12-05,000428,4.52,4.55,4.41,4.42,28355185,127208673.41,2.783,-2.6432,0
2023-12-06,000428,4.41,4.44,4.37,4.39,28237020,124300554.6,2.7714,-0.6787,0
2023-12-07,000428,4.38,4.4,4.31,4.33,19680860,85356837.2,1.9316,-1.3667,0
2023-12-08,000428,4.32,4.34,4.21,4.25,21052879,89742956.97,2.0663,-1.8476,0
2023-12-11,000428,4.2,4.27,4.17,4.25,14276900,60179416.0,1.4012,0.0,0
2023-12-12,000428,4.24,4.38,4.21,4.38,19476737,84282275.37,1.9116,3.0588,0
2023-12-13,000428,4.35,4.44,4.3,4.3,15959700,69623928.0,1.5664,-1.8265,0
2023-12-14,000428,4.31,4.41,4.31,4.36,16803268,73397059.5,1.6492,1.3953,0
2023-12-15,000428,4.34,4.42,4.29,4.34,16689577,72713975.26,1.638,-0.4587,0
2023-12-18,000428,4.32,4.33,4.16,4.18,16258820,68693283.61,1.5958,-3.6866,0
2023-12-19,000428,4.18,4.35,4.18,4.27,22594353,96339159.76,2.2176,2.1531,0
2023-12-20,000428,4.28,4.29,4.12,4.13,15523285,64727766.66,1.5236,-3.2787,0
2023-12-21,000428,4.1,4.2,4.08,4.19,13268849,55244315.99,1.3023,1.4528,0
2023-12-22,000428,4.17,4.21,4.06,4.08,14828530,60960738.84,1.4554,-2.6253,0
2023-12-25,000428,4.07,4.09,3.99,4.0,9397560,37776444.4,0.9223,-1.9608,0
2023-12-26,000428,4.0,4.03,3.95,3.96,8507200,33858005.0,0.835,-1.0,0
2023-12-27,000428,3.96,4.02,3.93,3.99,8895529,35414419.42,0.8731,0.7576,0
2023-12-28,000428,3.98,4.09,3.96,4.08,12445915,50461258.05,1.2215,2.2556,0
2023-12-29,000428,4.07,4.14,4.04,4.08,10947200,44761960.0,1.0744,0.0,0
2024-01-02,000428,4.08,4.17,4.05,4.12,11365900,46659322.35,1.1155,0.9804,0
2024-01-03,000428,4.09,4.17,4.09,4.15,11518565,47539884.1,1.1305,0.7282,0
2024-01-04,000428,4.14,4.2,4.1,4.18,13321138,55379813.88,1.3074,0.7229,0
2024-01-05,000428,4.16,4.24,4.07,4.09,13651000,56814291.0,1.3398,-2.1531,0
2024-01-08,000428,4.09,4.17,4.06,4.07,13252100,54592757.0,1.3007,-0.489,0
2024-01-09,000428,4.07,4.4,4.06,4.26,42167965,178506802.95,4.1386,4.6683,0
2024-01-10,000428,4.29,4.4,4.21,4.38,60902901,262548839.07,5.9774,2.8169,0
2024-01-11,000428,4.31,4.33,4.21,4.26,35711400,152027821.0,3.505,-2.7397,0
2024-01-12,000428,4.22,4.22,4.1,4.11,22554409,93757206.18,2.2136,-3.5211,0
2024-01-15,000428,4.07,4.24,4.05,4.18,26290978,110384938.56,2.5804,1.7032,0
2024-01-16,000428,4.19,4.6,4.18,4.6,68394096,305276064.04,6.7127,10.0478,0
2024-01-17,000428,4.65,4.75,4.43,4.45,103298067,473701244.97,10.1384,-3.2609,0
2024-01-18,000428,4.44,4.47,4.23,4.35,61548782,266454295.57,6.0408,-2.2472,0
2024-01-19,000428,4.34,4.62,4.26,4.44,77879974,347426372.92,7.6437,2.069,0
2024-01-22,000428,4.31,4.35,4.0,4.0,64826470,270702991.73,6.3625,-9.9099,0
2024-01-23,000428,3.83,3.88,3.6,3.83,51301902,191741099.35,5.0351,-4.25,0
2024-01-24,000428,3.8,3.97,3.77,3.93,37450751,145308900.42,3.6757,2.611,0
2024-01-25,000428,3.91,4.03,3.85,4.01,26742323,105866138.24,2.6247,2.0356,0
2024-01-26,000428,4.01,4.06,3.97,3.98,20436929,82053457.59,2.0058,-0.7481,0
2024-01-29,000428,4.0,4.02,3.8,3.81,21293700,82635705.0,2.0899,-4.2714,0
2024-01-30,000428,3.79,3.79,3.57,3.58,27394700,100562199.0,2.6887,-6.0367,0
2024-01-31,000428,3.56,3.57,3.22,3.23,34444739,114990351.58,3.3806,-9.7765,0
2024-02-01,000428,3.2,3.24,3.08,3.14,23108349,72820438.98,2.268,-2.7864,0
2024-02-02,000428,3.13,3.25,2.93,3.07,25913098,80773387.47,2.5433,-2.2293,0
2024-02-05,000428,3.02,3.06,2.76,2.76,28741205,80862725.47,2.8209,-10.0977,0
2024-02-06,000428,2.59,2.88,2.48,2.77,32765817,86065453.27,3.2159,0.3623,0
2024-02-07,000428,2.75,2.77,2.65,2.68,24204408,65511043.58,2.3756,-3.2491,0
2024-02-08,000428,2.7,2.95,2.67,2.93,27455601,76866197.48,2.6947,9.3284,0
2024-02-19,000428,2.94,3.04,2.94,3.0,23644842,70901327.03,2.3207,2.3891,0
2024-02-20,000428,3.0,3.01,2.91,3.01,15119639,45050472.89,1.4839,0.3333,0
2024-02-21,000428,3.01,3.18,2.97,3.11,24601303,76410136.55,2.4145,3.3223,0
2024-02-22,000428,3.12,3.24,3.08,3.19,21410115,67875515.04,2.1013,2.5723,0
2024-02-23,000428,3.18,3.34,3.16,3.3,26817459,86778631.84,2.632,3.4483,0
2024-02-26,000428,3.33,3.39,3.26,3.33,19438793,64715584.73,1.9079,0.9091,0
2024-02-27,000428,3.33,3.45,3.28,3.44,17964627,61061704.92,1.7632,3.3033,0
2024-02-28,000428,3.47,3.54,3.17,3.18,31244193,105374409.98,3.0665,-7.5581,0
2024-02-29,000428,3.13,3.3,3.1,3.28,20974373,67858856.98,2.0586,3.1447,0
2024-03-01,000428,3.3,3.35,3.24,3.3,15344300,50499506.0,1.506,0.6098,0
2024-03-04,000428,3.31,3.33,3.2,3.27,12417500,40411966.0,1.2187,-0.9091,0
2024-03-05,000428,3.26,3.31,3.21,3.22,14036000,45597262.0,1.3776,-1.5291,0
2024-03-06,000428,3.2,3.25,3.16,3.24,11779400,37815674.0,1.1561,0.6211,0
2024-03-07,000428,3.25,3.4,3.23,3.35,24705793,81608057.4,2.4248,3.3951,0
2024-03-08,000428,3.31,3.32,3.19,3.25,21549475,69789491.0,2.115,-2.9851,0
2024-03-11,000428,3.27,3.28,3.22,3.27,11963400,38919082.0,1.1742,0.6154,0
2024-03-12,000428,3.28,3.4,3.25,3.39,26748170,89520408.4,2.6252,3.6697,0
2024-03-13,000428,3.38,3.39,3.31,3.34,17240000,57517480.0,1.692,-1.4749,0
