date,code,open,high,low,close,volume,amount,turnover_rate,pct_chg,isST
2023-01-03,000530,4.41172134,4.50997794,4.3724187,4.50015228,9755265,44236091.61,1.6308,2.2321,0
2023-01-04,000530,4.52962926,4.53945492,4.48050096,4.50997794,8122800,37308866.0,1.3579,0.2183,0
2023-01-05,000530,4.50997794,4.5198036,4.46084964,4.49032662,7698820,35197836.4,1.287,-0.4357,0
2023-01-06,000530,4.5198036,4.54928058,4.45102398,4.4706753,8160144,37450325.28,1.3641,-0.4376,0
2023-01-09,000530,4.48050096,4.53945492,4.45102398,4.48050096,6552100,29950824.0,1.0953,0.2198,0
2023-01-10,000530,4.48050096,4.49032662,4.421547,4.43137266,5656500,25542076.0,0.9456,-1.0965,0
2023-01-11,000530,4.45102398,4.46084964,4.35276738,4.3724187,7722700,34649091.0,1.291,-1.3304,0
2023-01-12,000530,4.39207002,4.421547,4.35276738,4.3724187,5333130,23806700.5,0.8915,0.0,0
2023-01-13,000530,4.39207002,4.8145734,4.39207002,4.64753718,54354625,259160438.75,9.0864,6.2921,0
2023-01-16,000530,4.6180602,4.62788586,4.5198036,4.5689319,34584843,160556387.82,5.7815,-1.6913,0
2023-01-17,000530,4.55910624,4.59840888,4.49032662,4.5689319,20085879,92767104.87,3.3577,0.0,0
2023-01-18,000530,4.54928058,4.58858322,4.5198036,4.52962926,13357193,61602126.24,2.2329,-0.8602,0
2023-01-19,000530,4.5198036,4.53945492,4.49032662,4.50015228,10483713,48012783.41,1.7526,-0.6508,0
2023-01-20,000530,4.5198036,4.6180602,4.50997794,4.5689319,14087700,65371208.0,2.355,1.5284,0
2023-01-30,000530,4.6180602,4.7163168,4.59840888,4.69666548,23877255,113599989.16,3.9916,2.7957,0
2023-01-31,000530,4.69666548,4.74579378,4.64753718,4.74579378,13601138,65088688.82,2.2737,1.046,0
2023-02-01,000530,4.74579378,4.79492208,4.72614246,4.78509642,14090974,68241776.39,2.3556,0.8282,0
2023-02-02,000530,4.8145734,4.8145734,4.73596812,4.7654451,11175383,54245862.75,1.8682,-0.4107,0
2023-02-03,000530,4.7654451,4.78509642,4.67701416,4.74579378,12289441,59158155.11,2.0544,-0.4124,0
2023-02-06,000530,4.7654451,4.78509642,4.70649114,4.77527076,9371388,45383247.77,1.5666,0.6211,0
2023-02-07,000530,4.77527076,4.82439906,4.74579378,4.82439906,12985659,63332266.76,2.1708,1.0288,0
2023-02-08,000530,4.84405038,4.84405038,4.75561944,4.77527076,8238757,40163421.22,1.3773,-1.0183,0
2023-02-09,000530,4.78509642,4.84405038,4.72614246,4.82439906,10313783,50456453.7,1.7242,1.0288,0
2023-02-10,000530,4.83422472,4.84405038,4.77527076,4.8145734,8573865,41962130.0,1.4333,-0.2037,0
2023-02-13,000530,4.8145734,4.85387604,4.78509642,4.83422472,11079191,54474929.14,1.8521,0.4082,0
2023-02-14,000530,4.84405038,4.8637017,4.79492208,4.82439906,7964729,39071936.1,1.3315,-0.2033,0
