date,code,open,high,low,close,volume,amount,turnover_rate,pct_chg,isST
2023-01-03,000623,13.54197,13.70447364,13.4516902,13.5871099,7718848,116168034.52,0.6658,0.4003,0
2023-01-04,000623,13.59613788,13.6322498,13.4516902,13.53294202,7283727,109289024.65,0.6283,-0.3987,0
2023-01-05,000623,13.53294202,13.6773897,13.47877414,13.64127778,6499266,97954270.54,0.5606,0.8005,0
2023-01-06,000623,13.61419384,13.62322182,13.35238242,13.37043838,9397644,140161002.28,0.8106,-1.9854,0
2023-01-09,000623,13.37946636,13.69544566,13.37946636,13.53294202,8419053,126585201.56,0.7262,1.2154,0
2023-01-10,000623,13.53294202,13.5871099,13.42460626,13.48780212,6952655,103923730.16,0.5997,-0.3336,0
2023-01-11,000623,13.48780212,13.50585808,13.34335444,13.37946636,5395327,80222928.98,0.4654,-0.8032,0
2023-01-12,000623,13.37946636,13.39752232,13.20793474,13.29821454,5957580,87774006.2,0.5139,-0.6073,0
2023-01-13,000623,13.3162705,13.92114516,13.30724252,13.9030892,13824533,208962927.53,1.1925,4.5485,0
2023-01-16,000623,13.9030892,14.50796386,13.83086536,14.28226436,21003810,332128782.15,1.8118,2.7273,0
2023-01-17,000623,14.2642084,14.38157214,14.06559284,14.16490062,9275484,145877689.94,0.8001,-0.8217,0
2023-01-18,000623,14.2642084,14.32740426,14.0836488,14.21004052,6385905,100572969.51,0.5508,0.3187,0
2023-01-19,000623,14.14684466,14.32740426,14.06559284,14.31837628,5152182,81204772.7,0.4444,0.7624,0
2023-01-20,000623,14.33643224,14.33643224,14.19198456,14.24615244,5124575,80950725.72,0.442,-0.5044,0
2023-01-30,000623,14.3996281,14.45379598,14.2190685,14.2642084,7451027,118089572.21,0.6427,0.1267,0
2023-01-31,000623,14.28226436,14.3093483,14.0385089,14.11976072,5768039,90316025.83,0.4975,-1.0127,0
2023-02-01,000623,14.1739286,14.27323638,14.06559284,14.27323638,7295465,114553213.74,0.6293,1.087,0
2023-02-02,000623,14.38157214,14.47185194,14.1739286,14.23712446,9028746,142795376.31,0.7788,-0.253,0
2023-02-03,000623,14.20101254,14.20101254,13.9482291,14.06559284,8459272,131590482.79,0.7297,-1.2048,0
2023-02-06,000623,14.00239698,14.05656486,13.93920112,14.00239698,5867441,90947470.8,0.5061,-0.4493,0
2023-02-07,000623,14.02948092,14.09267678,13.89406122,13.97531304,5971727,92379472.33,0.5151,-0.1934,0
2023-02-08,000623,13.97531304,14.01142496,13.82183738,13.83989334,5240953,80595930.2,0.4521,-0.969,0
2023-02-09,000623,13.82183738,13.97531304,13.78572546,13.93920112,4655467,71711510.84,0.4016,0.7175,0
2023-02-10,000623,13.9030892,13.96628506,13.79475344,13.84892132,4610607,70850151.18,0.3977,-0.6477,0
2023-02-13,000623,13.86697728,13.97531304,13.84892132,13.93017314,5964018,92024249.75,0.5144,0.5867,0
2023-02-14,000623,13.96628506,14.0385089,13.87600526,13.95725708,5399844,83394672.14,0.4658,0.1944,0
2023-02-15,000623,13.95725708,14.01142496,13.91211718,13.96628506,5532179,85621657.73,0.4772,0.0647,0
2023-02-16,000623,13.97531304,14.13781668,13.6773897,13.80378142,10312448,159747629.91,0.8895,-1.1635,0
2023-02-17,000623,13.8128094,13.97531304,13.74961354,13.87600526,6574539,101112206.11,0.5671,0.5232,0
2023-02-20,000623,13.95725708,14.1287887,13.79475344,14.0836488,10628360,164269719.25,0.9168,1.4964,0
2023-02-21,000623,14.07462082,14.15587264,13.993369,14.0836488,7463815,116359942.86,0.6438,0.0,0
2023-02-22,000623,14.04753688,14.15587264,14.01142496,14.06559284,4818909,75108229.07,0.4157,-0.1282,0
2023-02-23,000623,14.07462082,14.19198456,13.97531304,14.0385089,6546909,102120568.95,0.5647,-0.1926,0
2023-02-24,000623,14.00239698,14.05656486,13.83989334,13.89406122,5547034,85557864.13,0.4785,-1.0289,0
2023-02-27,000623,13.8579493,13.93920112,13.78572546,13.82183738,5399978,82763917.65,0.4658,-0.5198,0
2023-02-28,000623,13.83086536,14.0385089,13.83086536,14.0385089,5779381,89239828.65,0.4985,1.5676,0
2023-03-01,000623,14.1739286,14.2642084,14.04753688,14.1739286,12294756,192793104.47,1.0605,0.9646,0
2023-03-02,000623,14.18295658,14.22809648,14.0836488,14.15587264,5687019,89216105.74,0.4906,-0.1274,0
2023-03-03,000623,14.14684466,14.22809648,14.11073274,14.19198456,5367863,84317654.5,0.463,0.2551,0
2023-03-06,000623,14.19198456,14.25518042,14.13781668,14.13781668,6006596,94442897.41,0.5181,-0.3817,0
2023-03-07,000623,14.13781668,14.22809648,13.89406122,13.9030892,7651578,119315019.59,0.66,-1.6603,0
2023-03-08,000623,13.88503324,13.95725708,13.79475344,13.89406122,5280266,81160552.0,0.4555,-0.0649,0
2023-03-09,000623,13.87600526,13.95725708,13.83086536,13.8579493,3841171,59068221.65,0.3313,-0.2599,0
2023-03-10,000623,13.83989334,13.83989334,13.65030576,13.69544566,4965753,75489212.67,0.4283,-1.1726,0
2023-03-13,000623,13.6773897,13.78572546,13.65030576,13.77669748,4556421,69258332.54,0.393,0.5933,0
2023-03-14,000623,13.75864152,13.80378142,13.50585808,13.54197,4789312,72238716.26,0.4131,-1.7038,0
2023-03-15,000623,13.6773897,13.83989334,13.64127778,13.74961354,4952681,75458103.32,0.4272,1.5333,0
2023-03-16,000623,13.66836172,14.2190685,13.65933374,13.95725708,9870215,153068675.07,0.8514,1.5102,0
2023-03-17,000623,13.993369,14.14684466,13.96628506,14.01142496,8477319,132040529.26,0.7312,0.3881,0
2023-03-20,000623,13.993369,14.0385089,13.7225296,13.73155758,8167738,125301030.16,0.7045,-1.9974,0
2023-03-21,000623,13.7676695,13.84892132,13.7225296,13.77669748,4824499,73646444.0,0.4162,0.3287,0
2023-03-22,000623,13.78572546,13.87600526,13.74961354,13.82183738,4224045,64609567.15,0.3644,0.3277,0
2023-03-23,000623,13.8128094,13.9030892,13.7225296,13.86697728,5006606,76570114.46,0.4319,0.3266,0
