date,股票代码,open,close,high,low,volume,amount,振幅,pct_chg,涨跌额,turnover_rate,code
2023-01-03,000100,3.16,3.22,3.22,3.13,1125660,421568957.6,2.85,1.9,0.06,0.82,000100
2023-01-04,000100,3.21,3.28,3.3,3.2,1640976,628869492.03,3.11,1.86,0.06,1.2,000100
2023-01-05,000100,3.27,3.27,3.28,3.24,1000232,383364284.0,1.22,-0.3,-0.01,0.73,000100
2023-01-06,000100,3.26,3.29,3.35,3.25,1791821,696079235.94,3.06,0.61,0.02,1.31,000100
2023-01-09,000100,3.31,3.29,3.31,3.27,878683,339138361.7,1.22,0.0,0.0,0.64,000100
2023-01-10,000100,3.3,3.3,3.33,3.26,1019423,394404483.42,2.13,0.3,0.01,0.75,000100
2023-01-11,000100,3.3,3.28,3.35,3.27,1551881,603992824.52,2.42,-0.61,-0.02,1.14,000100
2023-01-12,000100,3.28,3.29,3.31,3.24,956132,367442410.19,2.13,0.3,0.01,0.7,000100
2023-01-13,000100,3.29,3.29,3.3,3.26,781302,300681739.48,1.22,0.0,0.0,0.57,000100
2023-01-16,000100,3.28,3.41,3.42,3.27,2816597,1111881019.99,4.56,3.65,0.12,2.06,000100
2023-01-17,000100,3.41,3.43,3.46,3.4,1638310,658063522.93,1.76,0.59,0.02,1.2,000100
2023-01-18,000100,3.43,3.45,3.47,3.42,1444563,582819164.09,1.46,0.58,0.02,1.06,000100
2023-01-19,000100,3.43,3.53,3.55,3.42,2184068,893022428.51,3.77,2.32,0.08,1.6,000100
2023-01-20,000100,3.56,3.53,3.69,3.5,2418081,1005977204.89,5.38,0.0,0.0,1.77,000100
2023-01-30,000100,3.56,3.63,3.71,3.53,4094363,1732885648.95,5.1,2.83,0.1,3.0,000100
2023-01-31,000100,3.61,3.6,3.63,3.56,1879843,787809056.44,1.93,-0.83,-0.03,1.38,000100
2023-02-01,000100,3.6,3.63,3.63,3.57,1477511,621725419.11,1.67,0.83,0.03,1.08,000100
2023-02-02,000100,3.63,3.59,3.66,3.58,1889300,797221066.72,2.2,-1.1,-0.04,1.38,000100
2023-02-03,000100,3.59,3.57,3.6,3.52,2000870,830221454.39,2.23,-0.56,-0.02,1.47,000100
2023-02-06,000100,3.55,3.54,3.6,3.53,1341587,557812112.62,1.96,-0.84,-0.03,0.98,000100
2023-02-07,000100,3.54,3.55,3.58,3.53,872000,361590836.0,1.41,0.28,0.01,0.64,000100
2023-02-08,000100,3.55,3.51,3.57,3.5,855107,352289576.42,1.97,-1.13,-0.04,0.63,000100
2023-02-09,000100,3.49,3.59,3.59,3.49,1651499,685628329.98,2.85,2.28,0.08,1.21,000100
2023-02-10,000100,3.59,3.6,3.66,3.57,1471879,621385354.08,2.51,0.28,0.01,1.08,000100
2023-02-13,000100,3.6,3.58,3.62,3.57,1210104,507295785.15,1.39,-0.56,-0.02,0.89,000100
2023-02-14,000100,3.59,3.6,3.63,3.56,1129613,473302414.21,1.96,0.56,0.02,0.83,000100
2023-02-15,000100,3.71,3.85,3.95,3.71,7679856,3455531298.73,6.67,6.94,0.25,5.63,000100
2023-02-16,000100,3.99,3.81,4.01,3.77,6761181,3071469556.4,6.23,-1.04,-0.04,4.95,000100
2023-02-17,000100,3.84,3.69,3.85,3.69,3591205,1569534139.29,4.2,-3.15,-0.12,2.63,000100
2023-02-20,000100,3.68,3.83,3.89,3.67,3802203,1681199206.87,5.96,3.79,0.14,2.79,000100
2023-02-21,000100,3.82,3.86,3.89,3.81,2266949,1015516196.37,2.09,0.78,0.03,1.66,000100
2023-02-22,000100,3.83,3.9,3.96,3.81,2305974,1042762160.12,3.89,1.04,0.04,1.69,000100
2023-02-23,000100,3.89,3.88,3.94,3.82,2392495,1076049368.21,3.08,-0.51,-0.02,1.75,000100
