date,code,open,high,low,close,volume,amount,turnover_rate,pct_chg,isST
2023-01-03,000528,5.33725054,5.40089748,5.30997328,5.38271264,5346969,31507496.38,0.5576,0.6803,0
2023-01-04,000528,5.41908232,5.43726716,5.37362022,5.41908232,5031660,29975157.7,0.5247,0.6757,0
2023-01-05,000528,5.41908232,5.48272926,5.4099899,5.44635958,5802609,34814434.43,0.6051,0.5034,0
2023-01-06,000528,5.44635958,5.455452,5.40089748,5.44635958,3625860,21687033.3,0.3781,0.0,0
2023-01-09,000528,5.47363684,5.47363684,5.43726716,5.455452,3965900,23806258.4,0.4136,0.1669,0
2023-01-10,000528,5.44635958,5.455452,5.40089748,5.44635958,3333222,19901242.87,0.3476,-0.1667,0
2023-01-11,000528,5.43726716,5.46454442,5.39180506,5.4099899,3040592,18156900.48,0.3171,-0.6678,0
2023-01-12,000528,5.43726716,5.43726716,5.38271264,5.39180506,2349840,13957452.8,0.2451,-0.3361,0
2023-01-13,000528,5.41908232,5.455452,5.38271264,5.455452,4213357,25098568.82,0.4394,1.1804,0
2023-01-16,000528,5.46454442,5.53728378,5.43726716,5.5009141,6005547,36347528.52,0.6263,0.8333,0
2023-01-17,000528,5.5009141,5.53728378,5.49182168,5.52819136,3630884,22027299.91,0.3787,0.4959,0
2023-01-18,000528,5.52819136,5.57365346,5.51909894,5.55546862,3589701,21918365.07,0.3744,0.4934,0
2023-01-19,000528,5.56456104,5.56456104,5.51909894,5.55546862,3295455,20102120.65,0.3437,0.0,0
2023-01-20,000528,5.55546862,5.5918383,5.55546862,5.58274588,4491038,27560115.56,0.4684,0.491,0
2023-01-30,000528,5.61911556,5.69185492,5.61002314,5.61002314,6345950,39365600.01,0.6618,0.4886,0
2023-01-31,000528,5.60093072,5.66457766,5.5918383,5.64639282,5524937,34334725.83,0.5762,0.6483,0
2023-02-01,000528,5.6827625,5.69185492,5.62820798,5.65548524,6179779,38408181.57,0.6445,0.161,0
2023-02-02,000528,5.6827625,5.69185492,5.64639282,5.64639282,5837950,36347821.0,0.6088,-0.1608,0
2023-02-03,000528,5.64639282,5.65548524,5.57365346,5.6373004,6079801,37540898.07,0.634,-0.161,0
2023-02-06,000528,5.61911556,5.67367008,5.60093072,5.61002314,4881800,30235107.0,0.5091,-0.4839,0
2023-02-07,000528,5.61911556,5.64639282,5.60093072,5.6373004,4812554,29792479.05,0.5019,0.4862,0
2023-02-08,000528,5.67367008,5.67367008,5.60093072,5.61002314,3681628,22775685.94,0.3839,-0.4839,0
2023-02-09,000528,5.60093072,5.69185492,5.60093072,5.6827625,6732040,41983806.2,0.7021,1.2966,0
