date,code,shares,cost_price,market_price,market_value
2024-07-18,000060,13800,4.19419,4.21,58098.0
2024-07-18,000547,8800,5.855849999999999,5.88,51744.0
2024-07-19,000063,2900,27.09707,27.49,79721.0
2024-07-19,000408,3000,20.87085,20.98,62940.0
2024-07-19,000060,13800,4.19419,4.16,57408.0
2024-07-19,000547,8800,5.855849999999999,5.95,52360.0
2024-07-19,000600,14700,4.91491,4.95,72765.0
2024-07-19,000032,4900,13.243229999999999,13.6,66640.0
2024-07-19,000403,2800,20.40038,20.45,57260.0
2024-07-19,000555,6300,8.32832,8.57,53991.0
2024-07-19,000415,17900,2.6526499999999995,2.71,48509.0
2024-07-22,000063,2900,27.09707,27.25,79025.0
2024-07-22,000408,3000,20.87085,20.54,61620.0
2024-07-22,000060,13800,4.19419,4.11,56718.00000000001
2024-07-22,000547,8800,5.855849999999999,6.02,52975.99999999999
2024-07-22,000600,14700,4.91491,4.86,71442.0
2024-07-22,000032,4900,13.243229999999999,13.63,66787.0
2024-07-22,000403,2800,20.40038,20.31,56868.0
2024-07-22,000415,17900,2.6526499999999995,2.67,47793.0
2024-07-22,000070,11200,4.3043,4.44,49728.00000000001
2024-07-22,000555,5000,8.628619999999998,8.68,43400.0
2024-07-23,000600,14700,4.91491,4.77,70119.0
2024-07-23,000032,4900,13.243229999999999,13.22,64778.0
2024-07-23,000415,17900,2.6526499999999995,2.63,47077.0
2024-07-23,000555,5000,8.628619999999998,8.44,42200.0
2024-07-23,000408,3600,20.6206,19.57,70452.0
2024-07-23,000630,21700,3.09309,2.95,64015.00000000001
2024-07-23,000534,6400,9.38938,9.1,58240.0
2024-07-23,000633,14300,3.7837799999999993,3.68,52624.0
2024-07-23,000338,3900,12.48247,12.11,47229.0
2024-07-24,000078,38800,2.4624599999999996,2.56,99328.0
2024-07-24,000630,29200,2.9429399999999992,2.93,85556.0
2024-07-24,000338,6400,12.052039999999998,11.94,76416.0
2024-07-24,000155,7400,9.38938,9.29,68746.0
2024-07-24,000633,17000,3.6936899999999997,3.59,61030.0
2024-07-25,000155,7400,9.38938,9.5,70300.0
2024-07-25,000567,18500,4.774769999999999,4.86,89910.0
2024-07-25,000014,10200,7.8077999999999985,7.93,80886.0
2024-07-25,000100,20100,3.56356,3.63,72963.0
2024-07-25,000630,22600,2.8528499999999997,2.83,63958.0
2024-07-25,000636,4200,13.703689999999998,13.66,57372.0
2024-07-26,000155,7400,9.38938,9.58,70892.0
2024-07-26,000567,18500,4.774769999999999,4.96,91760.0
2024-07-26,000014,10200,7.8077999999999985,8.12,82823.99999999999
2024-07-26,000100,20100,3.56356,3.73,74973.0
2024-07-26,000630,22600,2.8528499999999997,2.88,65088.0
2024-07-26,000636,4200,13.703689999999998,14.09,59178.0
2024-07-26,000559,13300,3.9239199999999994,4.04,53732.0
2024-07-26,000039,6400,7.357349999999999,7.58,48512.0
2024-07-26,000408,2200,19.26925,19.86,43692.0
2024-07-26,000633,10500,3.6236199999999994,3.75,39375.0
2024-07-29,000567,18500,4.774769999999999,4.9,90650.0
2024-07-29,000014,10200,7.8077999999999985,8.03,81906.0
2024-07-29,000630,22600,2.8528499999999997,2.88,65088.0
2024-07-29,000636,4200,13.703689999999998,14.09,59178.0
2024-07-29,000039,6400,7.357349999999999,7.49,47936.0
2024-07-29,000633,10500,3.6236199999999994,3.76,39480.0
2024-07-29,000408,2900,20.200179999999996,19.82,57478.0
2024-07-29,000559,13000,4.06406,4.08,53040.0
2024-07-29,000514,15800,3.0029999999999997,3.0,47400.0
2024-07-29,000070,9700,4.39439,4.39,42583.0
2024-07-30,000039,6400,7.357349999999999,7.33,46912.0
2024-07-30,000559,13000,4.06406,4.08,53040.0
2024-07-30,000514,15800,3.0029999999999997,3.09,48822.0
2024-07-30,000070,9700,4.39439,4.43,42971.0
2024-07-30,000630,27300,2.8528499999999997,2.84,77532.0
2024-07-30,000543,7900,8.8088,8.51,67229.0
2024-07-30,000403,3300,18.678659999999997,18.43,60819.0
2024-07-30,000567,11600,4.91491,4.97,57652.0
2024-07-30,000657,6300,8.03803,8.09,50967.0
2024-07-31,000559,13000,4.06406,4.25,55250.0
2024-07-31,000070,9700,4.39439,4.5,43650.0
2024-07-31,000630,27300,2.8528499999999997,2.95,80535.0
2024-07-31,000657,6300,8.03803,8.43,53109.0
2024-07-31,000403,4000,18.44843,19.69,78760.0
2024-07-31,000428,24300,2.7927899999999997,2.84,69012.0
2024-07-31,000029,5800,10.420409999999999,10.65,61770.0
2024-07-31,000419,13800,3.9739699999999996,4.03,55614.0
2024-07-31,000058,9300,5.315309999999999,5.54,51522.0
2024-08-01,000428,24300,2.7927899999999997,2.85,69255.0
2024-08-01,000029,5800,10.420409999999999,10.54,61131.99999999999
2024-08-01,000419,13800,3.9739699999999996,4.02,55475.99999999999
2024-08-01,000403,4100,19.6196,18.88,77408.0
2024-08-01,000612,13700,5.315309999999999,5.27,72199.0
2024-08-01,000630,21900,2.99299,2.96,64824.0
2024-08-01,000422,5200,11.24123,11.21,58292.00000000001
2024-08-01,000617,10000,5.32532,5.37,53700.0
2024-08-02,000428,24300,2.7927899999999997,2.9,70470.0
2024-08-02,000029,5800,10.420409999999999,10.57,61306.0
2024-08-02,000419,13800,3.9739699999999996,4.0,55200.0
2024-08-02,000422,5200,11.24123,11.06,57512.0
2024-08-02,000617,10000,5.32532,5.28,52800.0
2024-08-02,000546,16600,4.15415,4.16,69056.0
2024-08-02,000036,20500,3.02302,3.0,61500.0
2024-08-02,000070,12500,4.46446,4.39,54874.99999999999
2024-08-02,000663,11700,4.28428,4.29,50193.0
2024-08-02,000035,9800,4.624619999999999,4.5,44100.0
2024-08-05,000617,10000,5.32532,5.25,52500.0
2024-08-05,000546,16600,4.15415,4.07,67562.0
2024-08-05,000036,20500,3.02302,2.96,60680.0
2024-08-05,000663,11700,4.28428,4.19,49023.00000000001
2024-08-05,000603,6800,11.00099,10.74,73032.0
2024-08-05,000551,8800,7.59759,7.63,67144.0
2024-08-05,000420,18700,3.2432399999999997,3.14,58718.0
2024-08-05,000629,23000,2.3823799999999995,2.34,53820.0
2024-08-05,000070,11400,4.32432,4.24,48336.0
2024-08-06,000546,16600,4.15415,4.11,68226.0
2024-08-06,000036,20500,3.02302,3.0,61500.0
2024-08-06,000663,11700,4.28428,4.3,50310.0
2024-08-06,000420,18700,3.2432399999999997,3.19,59653.0
2024-08-06,000629,23000,2.3823799999999995,2.35,54050.0
2024-08-06,000070,11400,4.32432,4.32,49248.0
2024-08-06,000561,9800,6.46646,6.59,64582.0
2024-08-06,000559,13800,4.15415,4.15,57270.00000000001
2024-08-06,000599,15100,3.4234199999999997,3.43,51793.0
2024-08-06,000058,8500,5.475469999999999,5.49,46665.0
2024-08-07,000420,18700,3.2432399999999997,3.18,59466.0
2024-08-07,000629,23000,2.3823799999999995,2.35,54050.0
2024-08-07,000070,11400,4.32432,4.37,49818.0
2024-08-07,000559,13800,4.15415,4.15,57270.00000000001
2024-08-07,000599,15100,3.4234199999999997,3.48,52548.0
2024-08-07,000058,8500,5.475469999999999,5.48,46580.0
2024-08-07,000659,34800,1.9119099999999998,1.88,65423.99999999999
2024-08-07,000609,31600,1.8918899999999996,2.0,63200.0
2024-08-07,000546,13100,4.104099999999999,4.09,53579.0
2024-08-07,000425,7700,6.28628,6.4,49280.0
2024-08-08,000559,13800,4.15415,4.15,57270.00000000001
2024-08-08,000599,15100,3.4234199999999997,3.46,52246.0
2024-08-08,000058,8500,5.475469999999999,5.5,46750.0
2024-08-08,000546,13100,4.104099999999999,4.1,53709.99999999999
2024-08-08,000425,7700,6.28628,6.41,49357.0
2024-08-08,000561,10700,6.776769999999998,6.48,69336.0
2024-08-08,000543,7900,8.17817,8.03,63436.99999999999
2024-08-08,000400,1900,30.530499999999993,30.39,57741.0
2024-08-08,000032,3900,13.4134,13.36,52104.0
2024-08-08,000007,10000,4.75475,4.64,46400.0
2024-08-09,000546,13100,4.104099999999999,4.04,52924.0
2024-08-09,000425,7700,6.28628,6.35,48895.0
2024-08-09,000543,7900,8.17817,8.04,63515.99999999999
2024-08-09,000400,1900,30.530499999999993,29.64,56316.0
2024-08-09,000032,3900,13.4134,13.16,51324.0
2024-08-09,000007,10000,4.75475,4.67,46700.0
2024-08-09,000561,10100,6.49649,6.42,64842.0
2024-08-09,000426,5000,11.691679999999998,11.61,58050.0
2024-08-09,000061,10000,5.29529,5.22,52200.0
2024-08-09,000659,25900,1.85185,1.83,47397.0
2024-08-12,000543,7900,8.17817,8.16,64464.0
2024-08-12,000426,5000,11.691679999999998,11.68,58400.0
2024-08-12,000061,10000,5.29529,5.24,52400.0
2024-08-12,000659,43700,1.8218199999999996,1.73,75601.0
2024-08-12,000007,15200,4.7047,4.62,70224.0
2024-08-12,000555,7600,8.39839,8.25,62700.0
2024-08-12,000428,19500,2.9729699999999997,2.88,56160.0
2024-08-12,000032,4000,13.07306,12.96,51840.0
2024-08-13,000426,5000,11.691679999999998,11.57,57850.0
2024-08-13,000061,10000,5.29529,5.22,52200.0
2024-08-13,000555,7600,8.39839,8.32,63232.0
2024-08-13,000032,4000,13.07306,13.0,52000.0
2024-08-13,000609,40700,1.81181,1.83,74481.0
2024-08-13,000029,6300,10.550539999999998,10.6,66780.0
2024-08-13,000603,5700,10.330319999999999,10.32,58824.0
2024-08-13,000007,11600,4.644639999999999,4.6,53359.99999999999
2024-08-13,000058,9000,5.36536,5.38,48420.0
2024-08-14,000555,7600,8.39839,8.28,62927.99999999999
2024-08-14,000032,4000,13.07306,12.82,51280.0
2024-08-14,000609,40700,1.81181,1.81,73667.0
2024-08-14,000029,6300,10.550539999999998,10.59,66717.0
2024-08-14,000603,5700,10.330319999999999,10.21,58197.00000000001
2024-08-14,000007,11600,4.644639999999999,4.55,52780.0
2024-08-14,000058,9000,5.36536,5.32,47880.0
2024-08-14,000014,6400,8.41841,8.29,53055.99999999999
2024-08-14,000592,34800,1.4114099999999998,1.39,48372.0
2024-08-14,000021,3300,13.07306,12.86,42438.0
2024-08-15,000609,40700,1.81181,1.82,74074.0
2024-08-15,000029,6300,10.550539999999998,10.82,68166.0
2024-08-15,000603,5700,10.330319999999999,10.44,59508.0
2024-08-15,000058,9000,5.36536,5.45,49050.0
2024-08-15,000014,6400,8.41841,8.43,53952.0
2024-08-15,000592,34800,1.4114099999999998,1.42,49416.0
2024-08-15,000021,3300,13.07306,13.01,42933.0
2024-08-15,000426,4900,11.34133,11.65,57085.0
2024-08-15,000007,11100,4.57457,4.63,51393.0
2024-08-15,000545,26400,1.7317299999999998,1.75,46200.0
2024-08-16,000014,6400,8.41841,8.27,52928.0
2024-08-16,000592,34800,1.4114099999999998,1.41,49068.0
2024-08-16,000021,3300,13.07306,13.02,42966.0
2024-08-16,000007,11100,4.57457,4.5,49950.0
2024-08-16,000545,26400,1.7317299999999998,1.71,45144.0
2024-08-16,000610,6400,11.251240000000001,11.13,71232.0
2024-08-16,000551,8100,7.937929999999999,7.83,63423.0
2024-08-16,000546,13900,4.19419,4.12,57268.0
2024-08-16,000403,2700,19.399379999999997,19.29,52083.0
2024-08-16,000567,8700,5.41541,5.31,46197.0
2024-08-19,000545,26400,1.7317299999999998,1.7,44880.0
2024-08-19,000610,6400,11.251240000000001,11.1,71040.0
2024-08-19,000551,8100,7.937929999999999,7.82,63342.0
2024-08-19,000546,13900,4.19419,4.17,57963.0
2024-08-19,000403,2700,19.399379999999997,18.95,51165.0
2024-08-19,000567,8700,5.41541,5.41,47067.0
2024-08-19,000029,5800,10.690679999999999,10.75,62350.0
2024-08-19,000007,12100,4.594589999999999,4.38,52998.0
2024-08-19,000582,6700,7.487479999999999,7.64,51188.0
2024-08-19,000020,4500,9.91991,9.81,44145.0
2024-08-20,000610,6400,11.251240000000001,11.01,70464.0
2024-08-20,000546,13900,4.19419,4.13,57407.0
2024-08-20,000029,5800,10.690679999999999,10.53,61073.99999999999
2024-08-20,000582,6700,7.487479999999999,7.52,50384.0
2024-08-20,000639,30300,2.3423399999999996,2.29,69387.0
2024-08-20,000007,14500,4.414409999999999,4.32,62640.00000000001
2024-08-20,000032,4500,12.65264,12.33,55485.0
2024-08-20,000561,8300,6.246239999999999,6.13,50879.0
2024-08-20,000659,24900,1.8718699999999997,1.9,47310.0
2024-08-21,000029,5800,10.690679999999999,10.58,61364.0
2024-08-21,000582,6700,7.487479999999999,7.46,49982.0
2024-08-21,000561,8300,6.246239999999999,6.09,50547.0
2024-08-21,000659,24900,1.8718699999999997,1.86,46314.0
2024-08-21,000639,32000,2.29229,2.28,72960.0
2024-08-21,000065,7700,8.528519999999999,8.56,65912.0
2024-08-21,000007,13700,4.32432,4.35,59594.99999999999
2024-08-21,000014,6600,7.99799,8.08,53328.0
2024-08-21,000035,11500,4.174169999999999,4.13,47495.0
2024-08-22,000659,24900,1.8718699999999997,1.88,46812.0
2024-08-22,000639,32000,2.29229,2.25,72000.0
2024-08-22,000007,13700,4.32432,4.27,58498.99999999999
2024-08-22,000014,6600,7.99799,7.96,52536.0
2024-08-22,000035,11500,4.174169999999999,4.09,47035.0
2024-08-22,000048,5400,12.282269999999997,12.12,65447.99999999999
2024-08-22,000603,5600,10.64063,10.18,57008.0
2024-08-22,000032,4300,12.452439999999998,12.17,52331.0
2024-08-22,000070,12100,3.98398,3.99,48279.0
2024-08-22,000029,4100,10.58057,10.49,43009.0
2024-08-23,000014,6600,7.99799,7.85,51810.0
2024-08-23,000048,5400,12.282269999999997,12.28,66312.0
2024-08-23,000032,4300,12.452439999999998,12.27,52761.0
2024-08-23,000070,12100,3.98398,4.0,48400.0
2024-08-23,000029,4100,10.58057,10.6,43460.0
2024-08-23,000007,15700,4.264259999999999,4.2,65940.0
2024-08-23,000065,7200,8.288279999999999,8.37,60263.99999999999
2024-08-23,000411,6200,8.74874,8.67,53754.0
2024-08-23,000505,10100,4.82482,4.75,47975.0
2024-08-23,000155,5100,8.628619999999998,8.59,43809.0
2024-08-26,000048,5400,12.282269999999997,12.35,66690.0
2024-08-26,000032,4300,12.452439999999998,12.39,53277.0
2024-08-26,000070,12100,3.98398,4.05,49005.0
2024-08-26,000029,4100,10.58057,10.63,43583.0
2024-08-26,000007,15700,4.264259999999999,4.32,67824.0
2024-08-26,000065,7200,8.288279999999999,8.5,61200.0
2024-08-26,000505,10100,4.82482,4.9,49490.0
2024-08-26,000155,5100,8.628619999999998,8.82,44982.0
