date,code,side,price,shares,amount,fee,reason
2024-08-12,000620,SELL,1.5294984704999999,34100,52155.89784404999,67.80266719726498,stop_loss
2024-08-12,000659,SELL,1.7574982424999999,27300,47979.70202025,62.373612626325,stop_loss
2024-08-12,000603,BUY,10.180169999999999,5900,60063.00299999999,18.018900899999995,signal
2024-08-12,000659,BUY,1.8218199999999998,29900,54472.41799999999,16.341725399999994,signal
2024-08-12,000536,BUY,2.1921899999999996,22300,48885.83699999999,14.665751099999996,signal
2024-08-13,000523,SELL,2.62737,23200,60954.984,79.24147919999999,hold_days
2024-08-13,000559,SELL,4.1058900000000005,13100,53787.15900000001,69.92330670000001,hold_days
2024-08-13,000551,SELL,7.82217,6300,49279.671,64.0635723,hold_days
2024-08-13,000659,SELL,1.7289982709999998,29900,51697.048302899995,67.20616279376999,stop_loss
2024-08-13,000536,SELL,2.0804979194999995,22300,46395.10360484999,60.31363468630498,stop_loss
2024-08-13,000536,BUY,2.03203,34600,70308.238,21.092471399999997,signal
2024-08-13,000659,BUY,1.7317299999999998,36500,63208.14499999999,18.962443499999996,signal
2024-08-13,000620,BUY,1.5215199999999998,37400,56904.84799999999,17.071454399999997,signal
2024-08-13,000017,BUY,5.825819999999999,8800,51267.21599999999,15.380164799999996,signal
2024-08-13,000639,BUY,2.4424399999999995,18800,45917.87199999999,13.775361599999995,signal
2024-08-14,000506,SELL,1.35864,50600,68747.18400000001,89.37133920000001,hold_days
2024-08-14,000078,SELL,2.3975999999999997,25200,60419.52,78.54537599999999,hold_days
2024-08-14,000532,SELL,11.77821,4200,49468.481999999996,64.3090266,hold_days
2024-08-14,000536,SELL,2.232997767,34600,77261.7227382,100.44023955966,take_profit
2024-08-14,000017,SELL,5.528994470999999,8800,48655.15134479999,63.251696748239986,stop_loss
2024-08-14,000017,BUY,5.585579999999999,12800,71495.42399999998,21.448627199999994,signal
2024-08-14,000561,BUY,6.316309999999999,10200,64426.36199999999,19.327908599999994,signal
2024-08-14,000536,BUY,2.14214,27200,58266.208,17.4798624,signal
2024-08-14,000048,BUY,13.423409999999999,3900,52351.29899999999,15.705389699999996,signal
2024-08-14,000657,BUY,8.018009999999999,5900,47306.25899999999,14.191877699999996,signal
2024-08-15,000536,SELL,2.3539976460000003,27200,64028.73597120001,83.23735676256001,take_profit
2024-08-15,000536,BUY,2.43243,20100,48891.843,14.667552899999999,signal
