date,code,side,price,shares,amount,fee,reason
2025-08-20,000058,SELL,9.12087,11100,101241.657,131.6141541,hold_days
2025-08-20,000036,SELL,4.283995715999999,24400,104529.49547039997,135.88834411151996,take_profit
2025-08-20,000603,SELL,15.65433,6400,100187.712,130.2440256,hold_days
2025-08-20,000426,SELL,19.545480454499998,4900,95772.85422704999,124.50471049516499,stop_loss
2025-08-20,000617,SELL,9.176990823,11400,104617.6953822,136.00300399686,take_profit
2025-08-20,000559,BUY,7.8978899999999985,12600,99513.41399999998,29.85402419999999,signal
2025-08-20,000612,BUY,8.798789999999999,11300,99426.32699999999,29.827898099999995,signal
2025-08-20,000593,BUY,6.716709999999999,14800,99407.30799999999,29.822192399999995,signal
2025-08-20,000058,BUY,9.13913,10900,99616.51699999999,29.884955099999996,signal
2025-08-20,000036,BUY,4.19419,23800,99821.722,29.946516599999995,signal
2025-08-21,000636,SELL,15.644984355,6700,104821.3951785,136.26781373205,take_profit
2025-08-21,000036,SELL,4.3994956005,23800,104707.99529189999,136.12039387947,take_profit
2025-08-21,000035,BUY,4.48448,22200,99555.45599999999,29.866636799999995,signal
2025-08-21,000609,BUY,3.6436399999999995,27400,99835.73599999999,29.950720799999996,signal
2025-08-21,000407,BUY,3.62362,27500,99649.54999999999,29.894864999999992,signal
2025-08-21,000100,BUY,4.524519999999999,22100,99991.89199999998,29.99756759999999,signal
2025-08-22,000567,SELL,6.8331599999999995,14500,99080.81999999999,128.80506599999998,hold_days
2025-08-22,000524,SELL,12.957030000000001,7800,101064.83400000002,131.38428420000002,hold_days
2025-08-22,000603,BUY,16.17616,6100,98674.576,29.602372799999998,signal
2025-08-22,000419,BUY,5.975969999999999,16700,99798.699,29.939609699999995,signal
2025-08-25,000559,SELL,7.9720200000000006,12600,100447.452,130.5816876,hold_days
2025-08-25,000612,SELL,8.91108,11300,100695.204,130.90376519999998,hold_days
2025-08-25,000593,SELL,6.7932,14800,100539.36,130.701168,hold_days
2025-08-25,000058,SELL,9.14085,10900,99635.265,129.5258445,hold_days
2025-08-25,000609,SELL,3.8219961779999996,27400,104722.6952772,136.13950386035998,take_profit
2025-08-25,000100,SELL,4.745995253999999,22100,104886.49511339999,136.35244364742,take_profit
2025-08-25,000603,SELL,16.967983032,6100,103504.6964952,134.55610544376,take_profit
2025-08-25,000609,BUY,4.014009999999999,24900,99948.84899999997,29.98465469999999,signal
2025-08-25,000425,BUY,8.948939999999999,11100,99333.23399999998,29.799970199999994,signal
2025-08-25,000100,BUY,4.73473,21100,99902.803,29.9708409,signal
2025-08-25,000520,BUY,4.98498,20000,99699.6,29.909879999999998,signal
2025-08-25,000547,BUY,8.71871,11400,99393.294,29.817988199999995,signal
2025-08-26,000035,SELL,4.45554,22200,98912.988,128.5868844,hold_days
2025-08-26,000407,SELL,3.57642,27500,98351.55,127.857015,hold_days
2025-08-26,000620,BUY,1.6916899999999997,59100,99978.87899999999,29.993663699999992,signal
2025-08-26,000060,BUY,5.2052,19200,99939.84,29.981951999999996,signal
2025-08-26,000415,BUY,3.7037,27000,99999.9,29.999969999999994,signal
2025-08-26,000582,BUY,8.438429999999999,11800,99573.47399999999,29.872042199999992,signal
2025-08-27,000419,SELL,6.02397,16700,100600.299,130.7803887,hold_days
2025-08-27,000609,SELL,4.210495789499999,24900,104841.34515854997,136.29374870611497,take_profit
2025-08-27,000425,SELL,9.386990612999998,11100,104195.59580429998,135.45427454558998,take_profit
2025-08-27,000100,SELL,4.5880954119,21100,96808.81319109001,125.85145714841701,stop_loss
2025-08-27,000520,SELL,4.8305951694,20000,96611.903388,125.59547440440001,stop_loss
2025-08-27,000620,SELL,1.6392983606999996,59100,96882.53311736998,125.94729305258097,stop_loss
2025-08-27,000415,SELL,3.5889964109999997,27000,96902.90309699999,125.97377402609997,stop_loss
2025-08-27,000417,BUY,6.156149999999999,16200,99729.62999999999,29.918888999999993,signal
2025-08-27,000415,BUY,3.6636599999999997,27200,99651.552,29.895465599999998,signal
2025-08-27,000425,BUY,9.21921,10800,99567.46800000001,29.8702404,signal
2025-08-27,000593,BUY,6.86686,14500,99569.47,29.870841,signal
2025-08-27,000058,BUY,9.17917,10800,99135.036,29.740510799999996,signal
2025-08-28,000547,SELL,8.4486915513,11400,96315.08368482,125.20960879026599,stop_loss
2025-08-28,000060,SELL,5.043994956,19200,96844.7031552,125.89811410175999,stop_loss
2025-08-28,000582,SELL,8.177091822899998,11800,96489.68351021997,125.43658856328595,stop_loss
2025-08-28,000415,SELL,3.5501964497999996,27200,96565.34343456,125.53494646492798,stop_loss
2025-08-28,000593,SELL,6.6541933458,14500,96485.8035141,125.43154456833,stop_loss
2025-08-28,000058,SELL,8.8948911051,10800,96064.82393507998,124.88427111560398,stop_loss
2025-08-28,000061,BUY,8.05805,12400,99919.81999999999,29.975945999999997,signal
2025-08-28,000564,BUY,2.3823799999999995,41900,99821.72199999998,29.946516599999992,signal
2025-08-28,000630,BUY,4.21421,23700,99876.77699999999,29.963033099999993,signal
2025-08-28,000065,BUY,11.461449999999997,8700,99714.61499999998,29.91438449999999,signal
2025-08-28,000036,BUY,4.28428,23300,99823.724,29.947117199999997,signal
2025-08-29,000425,SELL,9.670490329500002,10800,104441.29555860002,135.77368422618002,take_profit
2025-08-29,000061,SELL,8.4524915475,12400,104810.89518899999,136.25416374569997,take_profit
2025-08-29,000630,SELL,4.4204955795,23700,104765.74523415,136.195468804395,take_profit
2025-08-29,000036,SELL,4.1515958483999995,23300,96732.18326771999,125.75183824803598,stop_loss
2025-08-29,000425,BUY,9.609599999999999,10400,99939.83999999998,29.981951999999993,signal
2025-08-29,000571,BUY,4.644639999999999,21500,99859.75999999998,29.957927999999992,signal
2025-08-29,000058,BUY,9.008999999999999,11100,99999.89999999998,29.99996999999999,signal
2025-08-29,000506,BUY,9.53953,10400,99211.112,29.763333599999996,signal
2025-08-29,000060,BUY,5.215209999999999,19100,99610.51099999998,29.883153299999993,signal
2025-09-01,000417,SELL,6.133859999999999,16200,99368.53199999999,129.1790916,hold_days
2025-09-01,000571,SELL,4.500795499199999,21500,96767.10323279997,125.79723420263996,stop_loss
2025-09-01,000506,SELL,10.0064899935,10400,104067.49593240001,135.28774471212,take_profit
2025-09-01,000417,BUY,6.146139999999999,16200,99567.46799999998,29.87024039999999,signal
2025-09-01,000408,BUY,51.5515,1900,97947.84999999999,29.384354999999996,signal
2025-09-01,000546,BUY,4.93493,20200,99685.586,29.905675799999997,signal
2025-09-01,000036,BUY,4.16416,24000,99939.84,29.981951999999996,signal
2025-09-01,000422,BUY,13.773759999999998,7200,99171.07199999999,29.751321599999994,signal
2025-09-02,000564,SELL,2.4989975009999994,41900,104707.99529189998,136.12039387946996,take_profit
2025-09-02,000065,SELL,11.39859,8700,99167.73300000001,128.9180529,hold_days
2025-09-02,000058,SELL,8.72999127,11100,96902.90309699999,125.97377402609997,stop_loss
2025-09-02,000036,SELL,4.3679956319999995,24000,104831.89516799999,136.28146371839998,take_profit
2025-09-02,000006,BUY,7.24724,13700,99287.188,29.786156399999996,signal
2025-09-02,000629,BUY,2.87287,34800,99975.87599999999,29.992762799999994,signal
2025-09-02,000633,BUY,6.79679,14700,99912.813,29.973843899999995,signal
2025-09-02,000659,BUY,2.7327299999999997,36500,99744.64499999999,29.923393499999996,signal
2025-09-03,000425,SELL,10.07998992,10400,104831.89516799999,136.28146371839998,take_profit
2025-09-03,000060,SELL,5.34465,19100,102082.81499999999,132.70765949999998,hold_days
2025-09-03,000408,SELL,54.074945925,1900,102742.39725750001,133.56511643475,take_profit
2025-09-03,000422,SELL,13.347186652799998,7200,96099.74390015999,124.92966707020797,stop_loss
2025-09-03,000633,SELL,6.586293413699999,14700,96818.51318139,125.86406713580699,stop_loss
2025-09-03,000567,BUY,6.306299999999999,15800,99639.54,29.891861999999996,signal
2025-09-03,000035,BUY,4.524519999999999,22100,99991.89199999998,29.99756759999999,signal
2025-09-03,000526,BUY,47.747699999999995,2000,95495.4,28.648619999999994,signal
2025-09-03,000600,BUY,7.217209999999999,13800,99597.49799999998,29.879249399999992,signal
2025-09-03,000551,BUY,11.451439999999998,8700,99627.52799999998,29.88825839999999,signal
2025-09-04,000417,SELL,6.04395,16200,97911.98999999999,127.28558699999998,hold_days
2025-09-04,000546,SELL,4.91508,20200,99284.616,129.07000079999997,hold_days
2025-09-04,000006,SELL,7.601992398,13700,104147.2958526,135.39148460837998,take_profit
2025-09-04,000629,SELL,2.7838972160999997,34800,96879.62312028,125.94351005636399,stop_loss
2025-09-04,000659,SELL,2.6480973518999993,36500,96655.55334434997,125.65221934765496,stop_loss
