code,latest_date,latest_close,trade_days_60,avg_amount_20,avg_amount_60,avg_turnover_20,avg_amplitude_20,volatility_20,max_drawdown_20,zero_volume_days_60,is_st,universe_pass,universe_score
000551,2025-12-31,14.7,60,576631449.2570001,243759782.85933337,8.178999999999998,0.04932247481254977,0.05374215433660076,-0.1661756040070712,0,False,True,8.343428354212271
000036,2025-12-31,6.6,60,595551989.2435,351412703.8548333,7.036499999999999,0.05892263910898002,0.05497839902648239,-0.15492957746478875,0,False,True,8.205808335839588
000426,2025-12-31,35.6,60,2309154139.32,2308095210.1188335,3.678,0.046690612598440324,0.032384946585494845,-0.07468996617812851,0,False,True,8.173996840754496
000559,2025-12-31,17.0,60,1855500486.977,2105597024.6403334,4.117,0.0518025836952041,0.042817548853748263,-0.12828685258964156,0,False,True,8.163031628679859
000603,2025-12-31,30.84,60,1029265498.3525,807435326.4985,5.108499999999999,0.05904537061097872,0.03840109257266528,-0.07386363636363635,0,False,True,8.12912600789502
000633,2025-12-31,7.21,60,258999648.12149996,263901753.13500002,8.258,0.04469668687816428,0.037533670282707605,-0.2242888402625821,0,False,True,8.083842672063904
000620,2025-12-31,2.68,60,734130556.697,1097156183.2773335,5.4982099999999985,0.057725958786278564,0.03663496110587999,-0.14102564102564097,0,False,True,8.06822180038251
000663,2025-12-31,7.38,60,207020267.2025,254219730.73549998,8.2555,0.054335981327358375,0.034973902972389836,-0.196078431372549,0,False,True,8.03236211576325
000561,2025-12-31,12.22,60,453689942.4790001,304674921.51116663,6.4015,0.04404774896200038,0.021474262107378347,-0.052497883149873026,0,False,True,8.020025147355806
000593,2025-12-31,11.2,60,289975964.415,353258719.15550005,7.011999999999999,0.04759888472896854,0.0353977125553345,-0.22923076923076924,0,False,True,7.946408080999076
000532,2025-12-31,16.12,60,348301710.77349997,159794169.28000006,6.385,0.04374039161056729,0.028976910947195848,-0.038804071246819394,0,False,True,7.914882717834286
000609,2025-12-31,8.9,60,205760655.18900004,148186910.73133332,7.221500000000001,0.05362402037138283,0.03718018915242207,-0.21894548704200179,0,False,True,7.870588280325517
000534,2025-12-31,22.0,60,525455184.071,435208918.7315,4.611000000000001,0.06402902548939608,0.04540179263954102,-0.11569579288025889,0,False,True,7.822891735357221
000523,2025-12-31,3.77,60,296820972.9695,165584879.8395,6.019,0.05617104241869987,0.047893226054298355,-0.11080332409972293,0,False,True,7.811434980299722
000017,2025-12-31,7.87,60,224747867.42099994,230318341.3565,6.292499999999999,0.04426241237094519,0.034293634250201745,-0.10431654676258995,0,False,True,7.742335399581606
000411,2025-12-31,12.75,60,245191638.39399996,140092541.86383334,5.94,0.04677522124897075,0.041152111643858964,-0.09384858044164035,0,False,True,7.717640646092524
000659,2025-12-31,4.06,60,229305242.61099997,149309280.04316667,5.0605,0.05299345048954662,0.038641414186265224,-0.07507507507507505,0,False,True,7.5809544739067025
000506,2025-12-31,13.06,60,396169407.497,535966399.83783334,3.242,0.04588212816698479,0.028645858113041583,-0.060431654676258995,0,False,True,7.494271364716919
000048,2025-12-31,17.6,60,250496211.26700002,275869912.6438333,3.249,0.04054397053982123,0.03098508497616162,-0.05078416728902169,0,False,True,7.31861259531884
000063,2025-12-31,37.84,60,5712217799.427501,8236233927.877166,3.6510000000000007,0.029249760256176562,0.027294330780635485,-0.16658900279589928,0,False,False,8.449712104218941
000630,2025-12-31,5.96,60,1792160664.5005002,1809595686.201333,2.8505,0.04041705584907674,0.02907675053719276,-0.10362694300518127,0,False,False,7.949612433049836
000021,2025-12-31,25.06,60,1356991137.0700002,2701466526.4181666,3.531,0.030231710001442227,0.019067574625545765,-0.0652441526466967,0,False,False,7.941382297258206
000564,2025-12-31,2.5,60,1225157995.0415,1247093589.2486665,3.2060000000000004,0.03699106736790608,0.024149323909947003,-0.07777777777777772,0,False,False,7.867408490677703
000100,2025-12-31,4.45,60,1710017452.622,1586661033.5853333,2.095999999999999,0.02613568360498375,0.015752354310956004,-0.05021834061135377,0,False,False,7.800968061095648
000420,2025-12-31,4.53,60,484954052.39050007,312577499.4295,4.4795,0.039334043789955406,0.02721857737898189,-0.02676399026763998,0,False,False,7.736084535949028
000612,2025-12-31,10.7,60,517880971.6215,579732871.512,4.2305,0.039340663642350664,0.029101454009944506,-0.07057654075546727,0,False,False,7.719389438525946
000002,2025-12-31,4.65,60,1158546070.5385,944228772.6103332,2.4160000000000004,0.02865708617172105,0.028544960922552414,-0.12,0,False,False,7.703012598536007
000560,2025-12-31,2.92,60,339998614.4315,406561335.05216664,5.058999999999999,0.023097109081038306,0.01900306351819545,-0.0741935483870968,0,False,False,7.6683971794619135
000555,2025-12-31,16.54,60,571735990.4265001,1293141901.4125,3.5625,0.029969858073924945,0.019187271657415662,-0.0953740719588807,0,False,False,7.6427813168839025
000060,2025-12-31,5.85,60,719150002.1790001,771108372.9855,2.9285,0.03203197374950707,0.020978703671884768,-0.06272401433691754,0,False,False,7.630884737286045
000333,2025-12-31,78.15,60,2091029130.139,2456330719.2495,0.37849999999999995,0.01566703738830999,0.007577756959132364,-0.049616928128420223,0,False,False,7.597793163412761
000408,2025-12-31,82.9,60,1250508844.8035002,1016656748.9591664,1.0579999999999998,0.04330905125080306,0.02660223011338743,-0.03292377430514137,0,False,False,7.565105574209844
000158,2025-12-31,20.36,60,781915852.453,1631141105.4403336,2.3930000000000002,0.02182110215143473,0.013757968043632135,-0.07031618688060415,0,False,False,7.563345486277968
000039,2025-12-31,10.09,60,585809125.3985,547556808.8823333,2.7005,0.034602747985075774,0.025629228652775265,-0.06842105263157894,0,False,False,7.525521934211136
000338,2025-12-31,17.2,60,1037968878.8055,1676739317.4681666,1.187,0.025011196709017396,0.015037949527303337,-0.043937708565072287,0,False,False,7.487966628975804
000651,2025-12-31,39.22,60,1370003357.269,1583524927.0311668,0.6095,0.009797543593470822,0.0045965727484137955,-0.02291978076731449,0,False,False,7.473500802874297
000034,2025-12-31,27.74,60,560217779.25,1080683918.2985,2.394,0.023695931635709665,0.012650645991274329,-0.06387508871540104,0,False,False,7.452869177389355
000628,2025-12-31,44.59,60,308238581.5265,351878380.226,3.595,0.035637240161308245,0.02309586402165474,-0.04905097035615269,0,False,False,7.440707901260086
000422,2025-12-31,13.96,60,431302748.393,683280252.7323333,2.873,0.03023130710596878,0.019828911015422994,-0.06263194933145677,0,False,False,7.4405544216875965
000400,2025-12-31,25.71,60,573033237.6824999,1036920119.19,2.1685,0.023459953145544367,0.016193804361199177,-0.043771043771043794,0,False,False,7.421941625821339
000617,2025-12-31,9.5,60,972452148.1685,1189298473.2273333,0.825,0.02906877140370564,0.017481736403932795,-0.037077426390403456,0,False,False,7.417935757911615
000558,2025-12-31,5.15,60,262408605.0415,379467870.17866665,3.8034999999999997,0.026968177579266693,0.016971110517343645,-0.09380530973451329,0,False,False,7.40162624997021
000636,2025-12-31,16.28,60,437389018.65049994,688207047.3226666,2.3285,0.030548739935170505,0.019633030710077805,-0.07600239377618201,0,False,False,7.3648223082245785
000568,2025-12-31,114.94773966,60,990769716.6019999,1165808052.4545,0.5508200000000001,0.017846880683693514,0.012468840483744435,-0.09450720685625247,0,False,False,7.361551593139858
000625,2025-12-31,11.86,60,875763243.6640002,1108205493.066,0.8909900000000001,0.013877148865506445,0.014376375800422793,-0.03233830845771146,0,False,False,7.357083122716325
000419,2025-12-31,6.39,60,158308902.73349997,87690551.9625,4.422499999999999,0.03768261032701144,0.030118583438935562,-0.09361702127659577,0,False,False,7.327953865744832
000007,2025-12-31,11.44,60,161379760.071,135016425.96233332,4.176499999999999,0.04985943252468574,0.03158342154051966,-0.053333333333333344,0,False,False,7.3263891228324844
000567,2025-12-31,6.42,60,326244253.8805,345137393.989,2.5185000000000004,0.05666046803108319,0.043759930484916325,-0.14265129682997124,0,False,False,7.325831174381116
000425,2025-12-31,11.58,60,751799502.4075,939176380.5209999,0.7299999999999999,0.029383332402512445,0.02014535317167061,-0.05481874447391699,0,False,False,7.311069719536325
000155,2025-12-31,11.65,60,422007291.827,607397062.9161665,1.9455000000000002,0.03132322674381499,0.023235881963962875,-0.05052974735126314,0,False,False,7.292274818105619
000582,2025-12-31,9.3,60,394501667.7299999,265079719.9285,2.018,0.03698800333738885,0.026857918305710427,-0.1083172147001934,0,False,False,7.289194485341337
000001,2025-12-31,11.05,60,860413747.6719999,1100135010.3639998,0.38449999999999995,0.010640073540160121,0.006210832856596539,-0.020390070921985748,0,False,False,7.277035019898687
000661,2025-12-31,92.39,60,536229528.334,710054092.8345,1.4060000000000001,0.018836417733843484,0.013264994124285676,-0.07703123430752223,0,False,False,7.276435300488859
000610,2025-12-31,12.46,60,133200438.375,128237870.09316666,4.502999999999999,0.025721675546524925,0.01687531575480911,-0.04391371340523886,0,False,False,7.266238009309483
000066,2025-12-31,14.41,60,548985478.104,1013631396.7904999,1.1925,0.02021136545072592,0.013004028078566446,-0.07754551584625757,0,False,False,7.256402270820185
000519,2025-12-31,18.19,60,415912377.018,723870786.4681665,1.6855,0.019061889098592417,0.012004854363746459,-0.06930693069306915,0,False,False,7.23156846298824
000599,2025-12-31,6.62,60,176350804.2555,287489439.9045,3.3885000000000005,0.04120232614625021,0.02542850826166584,-0.10486322188449859,0,False,False,7.225290203343277
000415,2025-12-31,4.05,60,370371423.1465,304659424.9278334,1.7445,0.03189215129741447,0.02010995069371483,-0.054123711340206215,0,False,False,7.221773858071064
000014,2025-12-31,13.45,60,139157023.52000004,307533764.0643333,4.054999999999999,0.029704479999268278,0.0241064142809204,-0.13133940182054626,0,False,False,7.215267916352209
000065,2025-12-31,12.32,60,286383263.676,364563470.66583335,2.3679999999999994,0.02742737731068768,0.02086782382994229,-0.05476190476190468,0,False,False,7.213178208771656
000006,2025-12-31,9.95,60,288341743.29099995,690033227.4811666,2.1544999999999996,0.037894315046026084,0.020088854054754184,-0.09739633558341365,0,False,False,7.21067965141053
000035,2025-12-31,5.52,60,298069146.8060001,255524439.978,2.2009999999999996,0.03886914094718632,0.0400898074669127,-0.1082390953150244,0,False,False,7.20670321304386
000032,2025-12-31,19.33,60,363765562.061,352374598.9250001,1.655,0.03299334519474478,0.02380283907846115,-0.0661835748792271,0,False,False,7.200186870342535
000049,2025-12-31,26.65,60,260007975.7445,345336459.569,2.4305,0.025311908196506316,0.015034650757969203,-0.09615384615384615,0,False,False,7.190739460947308
000056,2025-12-31,2.01,60,91604727.5045,104495999.57833335,4.68,0.03930404008958556,0.02617842300066094,-0.15189873417721533,0,False,False,7.184084778812205
000528,2025-12-31,11.44176601,60,370494259.91850007,546497024.8966666,1.4645750000000002,0.029401622923443137,0.01940877304904572,-0.07554517133956384,0,False,False,7.174551320365974
000543,2025-12-31,7.95,60,322065149.9480001,379323828.1769999,1.7014999999999998,0.024664018534812312,0.021126546767493756,-0.09863945578231292,0,False,False,7.147069408190294
000501,2025-12-31,10.02,60,203448671.05950004,180122082.65416667,2.6245000000000003,0.03251434236741127,0.019195747525721958,-0.05921680993314238,0,False,False,7.146789678359662
000157,2025-12-31,8.43,60,465543122.7295,581066075.8559998,0.7735,0.021245456867981925,0.013593558063347232,-0.03541912632821731,0,False,False,7.137697046084252
000545,2025-12-31,2.82,60,111638381.6805,157470166.66200003,3.8334999999999995,0.039186573848321825,0.0234330555390432,-0.10828025477707015,0,False,False,7.129471533060391
000020,2025-12-31,13.87,60,109542635.76500002,145564000.15500003,3.9095,0.038538856351239235,0.033868782530689506,-0.2006980802792322,0,False,False,7.1195747056136645
000600,2025-12-31,8.21,60,207517523.01450002,320168744.97016674,2.272,0.025749095622007823,0.017805513437225813,-0.0447585394581862,0,False,False,7.085670068761334
000665,2025-12-31,5.82,60,171074380.11,294912417.1431667,2.647,0.025654580928274235,0.027296936636740956,-0.07478260869565212,0,False,False,7.0622284305248835
000520,2025-12-31,4.84,60,144284060.7165,137473685.70533332,2.84,0.03742280529366602,0.027245209788606756,-0.0815939278937381,0,False,False,7.061053598828443
000596,2025-12-31,131.6,60,382530620.85,436163703.5446667,0.6455,0.02473159379545797,0.012664435945525923,-0.1509129621265889,0,False,False,7.059635182359463
000061,2025-12-31,10.29,60,247486631.76150003,284086273.70666665,1.4869999999999999,0.04363238099356712,0.030591689648198722,-0.07192118226600985,0,False,False,7.058294835738181
000166,2025-12-31,5.27,60,429146393.44150007,482605665.06700003,0.363,0.016151285679228848,0.008512566041641155,-0.01526717557251911,0,False,False,7.041245539208972
000069,2025-12-31,2.48,60,234154844.62549996,299929307.0136667,1.3314999999999997,0.0338365936846683,0.026163260628905435,-0.07116104868913853,0,False,False,6.996635024195876
000629,2025-12-31,3.1,60,279461940.64050007,412670085.4515001,0.9884999999999999,0.02275147319309383,0.016846640764998328,-0.0705128205128206,0,False,False,6.99102721842425
000586,2025-12-31,13.53,60,90174166.652,117114613.93249999,3.3910000000000005,0.03415623374926389,0.017084491970683614,-0.05450733752620551,0,False,False,6.983723713431639
000428,2025-12-31,3.3,60,103552772.8565,81461885.0211667,2.971725,0.035199603047165864,0.025778232189631684,-0.10164835164835162,0,False,False,6.960992143949113
000009,2025-12-31,9.85,60,245658687.2885,465496432.6063334,0.9470000000000003,0.024203936392485276,0.013731700703655715,-0.057747834456208014,0,False,False,6.947204004683835
000099,2025-12-31,20.62597725,60,208599368.31849998,244199026.16866666,1.3332749999999998,0.022402295458780294,0.012603079068662435,-0.04552129221732737,0,False,False,6.944817266804917
000423,2025-12-31,47.65,60,266290239.0160001,294907180.68633336,0.852,0.013444681675325433,0.008157978911412862,-0.017803517803517743,0,False,False,6.9412483204714555
000403,2025-12-31,13.69,60,191206103.94450003,134577847.74933332,1.4775000000000003,0.0254014688441911,0.021156260127507025,-0.10694822888283384,0,False,False,6.932785217645352
000159,2025-12-31,5.78,60,86588292.91849999,114962201.55083336,3.1425,0.02928737404800756,0.019516814352162643,-0.07653061224489799,0,False,False,6.917033733765405
000025,2025-12-31,17.46,60,142201776.69049996,254344147.94433337,2.0092399999999997,0.01834230338618254,0.012574243535612087,-0.06940736785904966,0,False,False,6.901989105854168
000538,2025-12-31,55.18,60,307779553.24649996,420918029.972,0.3085,0.00723487951312916,0.004156789566220612,-0.008987527512839377,0,False,False,6.899879234924532
000623,2025-12-31,19.53,60,213597938.90899998,296598674.20383334,0.9204200000000002,0.01686922646725882,0.0099172779206083,-0.03498985801217025,0,False,False,6.880701575901441
000509,2025-12-31,3.47,60,96072267.8115,160049636.2393333,2.4895,0.037552780627765146,0.020440503423208127,-0.14358974358974363,0,False,False,6.874970265509409
000514,2025-12-31,4.92,60,107363927.9025,189699579.0461667,2.4515000000000002,0.022952961930234488,0.018441769437486225,-0.10237659963436918,0,False,False,6.874162382166404
000635,2025-12-31,8.89,60,83095051.89000002,76150589.287,2.8894999999999995,0.03283574926234404,0.020772195964262285,-0.09193054136874346,0,False,False,6.871972632315914
000526,2025-12-31,39.22,60,106461662.7885,91561201.38033333,2.3244999999999996,0.031033251230754153,0.02442031324030008,-0.07216236532197429,0,False,False,6.8648861663858325
000058,2025-12-31,9.38,60,142571707.43550003,209889817.1581667,1.568,0.03172005242125257,0.02008310161195302,-0.06283280085197018,0,False,False,6.860770730905721
000524,2025-12-31,11.94,60,139721303.686,208892465.752,1.7075,0.02475988934495982,0.019477576222678043,-0.0723735408560311,0,False,False,6.857983863586312
000565,2025-12-31,7.3,60,87680988.71800001,128323620.07666665,2.66121,0.032602116326445246,0.021205122477928523,-0.0641025641025641,0,False,False,6.855405871848551
000050,2025-12-31,9.03,60,194940923.1165,214472352.9028333,0.8825000000000001,0.021189635443717124,0.013249986051652632,-0.060279870828848114,0,False,False,6.8496590971276206
000301,2025-12-31,10.89,60,232266489.27599996,199669028.5035,0.343,0.03228506912246309,0.02339018400465878,-0.043887147335423204,0,False,False,6.845113520191203
000589,2025-12-31,5.09,60,130067773.1595,165814536.94349998,1.6545,0.02032972464760754,0.01145248815047898,-0.04305283757338563,0,False,False,6.823931875721218
000016,2025-12-31,4.97,60,132002843.6075,232957188.61616662,1.5995000000000001,0.021962432718908617,0.014960069482469631,-0.07448789571694603,0,False,False,6.820547905575527
000410,2025-12-31,7.15,60,151860874.72100002,335579701.08266664,1.2375,0.02075596119180812,0.014682004499573444,-0.07320261437908504,0,False,False,6.81262877628332
000591,2025-12-31,4.38,60,168824150.5305,242802519.94,0.9625,0.013713249085636495,0.007052449748922001,-0.026966292134831482,0,False,False,6.8003714332155205
000581,2025-12-31,20.62,60,162105683.681,208855387.77100003,1.0080000000000002,0.014962071139954066,0.008022605816128391,-0.02596766291033814,0,False,False,6.794892589853154
000062,2025-12-31,24.52,60,181878400.5055,288395660.93349993,0.7110000000000001,0.01668309947726408,0.00887868254311525,-0.048839071257005595,0,False,False,6.793856509867076
000019,2025-12-31,6.83,60,77387505.127,133512186.66633335,2.642,0.02380936184155608,0.016558538007596605,-0.05625879043600568,0,False,False,6.792642799188309
000656,2025-12-31,1.44,60,138642548.577,132159196.93233332,1.2239999999999998,0.02270453898746994,0.01782417171574626,-0.07096774193548394,0,False,False,6.779674490413069
000008,2025-12-31,2.85,60,121390669.93549998,230910102.6386667,1.5295,0.0198098120675046,0.012511138595318647,-0.06557377049180324,0,False,False,6.778394212712557
000554,2025-12-31,6.48,60,66292968.13199999,111332827.9995,2.813,0.017271450576563506,0.011702715762814645,-0.07396449704142016,0,False,False,6.753858272878287
000563,2025-12-31,3.39,60,147565342.7485,186177534.4871666,0.8324999999999999,0.01613386522232296,0.00910263099687341,-0.03197674418604646,0,False,False,6.737254949747962
000090,2025-12-31,3.7,60,105155607.20899999,251352034.94233328,1.4878899999999997,0.021047796349450754,0.013781965526652134,-0.0732323232323232,0,False,False,6.7234086618693985
000513,2025-12-31,33.03,60,150112273.84399998,206516592.41966668,0.7345,0.011497533036792709,0.006862569688019294,-0.0424665503199535,0,False,False,6.719753545344167
000409,2025-12-31,11.14,60,98734555.238,146214410.31599998,1.518,0.020949145215858386,0.01463323503971787,-0.07006920415224915,0,False,False,6.704562264185916
000421,2025-12-31,6.85,60,77184254.24100001,170087944.1485,1.9330000000000003,0.02289986315308032,0.014288478642901116,-0.06703910614525144,0,False,False,6.6859361758678695
000029,2025-12-31,21.99,60,125885427.3885,140368173.11366665,0.606,0.0386535491900609,0.02497709530200114,-0.1138014527845036,0,False,False,6.684121467309843
000573,2025-12-31,4.08,60,61089153.65249999,76758696.29233333,2.3594999999999997,0.027451305224525702,0.016298238599301136,-0.09026128266033251,0,False,False,6.6769261821889705
000429,2025-12-31,11.78,60,124670356.78149998,142080452.20533332,0.7813500000000001,0.019642298086426296,0.013964566314863166,-0.07357594936708856,0,False,False,6.673266823273371
000088,2025-12-31,4.34,60,117889586.92349999,142784892.70216668,0.8299999999999998,0.014969982512508096,0.009699153826725933,-0.03139013452914796,0,False,False,6.654641681088369
000652,2025-12-31,4.16,60,88214770.913,89422810.70816663,1.3735,0.025738868162563922,0.0181840862763981,-0.0936819172113289,0,False,False,6.650991808697008
000598,2025-12-31,7.17,60,128663471.40650001,145501940.828,0.6005,0.014145013312822547,0.00865439982889773,-0.0315934065934067,0,False,False,6.650068317904748
000576,2025-12-31,10.53,60,73048432.83,85239358.2915,1.6304999999999996,0.025340434305022818,0.011222104339721446,-0.05792972459639123,0,False,False,6.6312200950192155
000059,2025-12-31,5.35,60,92107176.33150001,99815321.94716667,1.1244999999999998,0.021604840060217782,0.01322616634339554,-0.05394990366088637,0,False,False,6.624616592005804
000517,2025-12-31,1.81,60,73874995.53299999,80835354.69183335,1.5715,0.029760142550688245,0.02182755202102582,-0.12254901960784315,0,False,False,6.624100661716406
000619,2025-12-31,6.21,60,52497307.6385,98154682.999,2.3209999999999997,0.024158640124956974,0.014539186641103307,-0.08689024390243894,0,False,False,6.612067978787746
000637,2025-12-31,4.3,60,42407422.904,96341994.69433333,2.643,0.026362737725215562,0.01260780238736053,-0.08225108225108224,0,False,False,6.593588990261628
000010,2025-12-31,3.53,60,57686699.951,106058134.44866666,1.907,0.029188537251695106,0.018938283978322902,-0.0935828877005348,0,False,False,6.5900365147343996
000503,2025-12-31,8.88,60,88025973.02900001,104575032.03666666,0.9660000000000002,0.02133882113016209,0.013239544582317318,-0.0910951893551688,0,False,False,6.584297493006695
000026,2025-12-31,16.29025398,60,73013235.567,80242676.45650001,1.308735,0.026618926650804887,0.025773378030869567,-0.04121056020605274,0,False,False,6.567793801017373
000151,2025-12-31,11.88,60,61415986.0745,64996803.008999996,1.623,0.023854580601786735,0.013968058541871418,-0.058637083993660744,0,False,False,6.562239635588209
000045,2025-12-31,12.17,60,70074971.1895,224097943.0836667,1.27,0.02213136110022575,0.011844598729213384,-0.05532953620829939,0,False,False,6.55379934469064
000552,2025-12-31,2.31,60,82823166.93400002,153222828.00066665,0.9349999999999999,0.015291539662221026,0.008361245488791262,-0.06854838709677413,0,False,False,6.549303727458712
000650,2025-12-31,5.65,60,77453083.97600001,109999745.11350001,0.9974999999999999,0.013325711929577865,0.008098748433087982,-0.06611570247933873,0,False,False,6.530629878838408
000626,2025-12-31,7.93,60,59443671.464999996,180674660.10666665,1.489045,0.024794966630613955,0.016375897972399293,-0.056650246305418595,0,False,False,6.530063203415411
000529,2025-12-31,6.01,60,55512311.367,52886370.20766665,1.593435,0.027030287434611455,0.015737510244436936,-0.06803797468354444,0,False,False,6.528159470278126
000012,2025-12-31,4.43,60,79555360.0765,83387878.475,0.898,0.013200868115283763,0.008323329240782893,-0.06342494714587754,0,False,False,6.524485304793033
000525,2025-12-31,5.46,60,70000006.30000001,107577301.21066666,1.1019999999999999,0.01820372395571654,0.009585242589482236,-0.08080808080808088,0,False,False,6.521229823157208
000655,2025-12-31,9.37,60,64531744.130499996,171875323.86266664,1.174,0.02730834395066358,0.016064675580736897,-0.07534983853606025,0,False,False,6.518223757039883
000027,2025-12-31,6.37139616,60,99181654.3485,248029078.016,0.315805,0.013315181454268629,0.006983045510366854,-0.021021021021021102,0,False,False,6.516292166978848
000004,2025-12-31,11.08,60,34230452.041499995,73940788.192,2.4610000000000003,0.041239111648194514,0.027515252372121487,-0.14572864321608048,0,False,False,6.509872899628084
000516,2025-12-31,4.29,60,78509946.47999999,82436362.24616666,0.784,0.01884878495343967,0.013985293158119787,-0.09302325581395354,0,False,False,6.509797908911146
000037,2025-12-31,8.25,60,51019099.1345,106032360.34433334,1.764,0.018621828938156136,0.0137077113265098,-0.056192660550458684,0,False,False,6.505718654743376
000548,2025-12-31,5.41,60,48685679.51,69988883.24700001,1.7385000000000002,0.026031104819966556,0.015901803823137266,-0.09028960817717213,0,False,False,6.5012889358108525
000570,2025-12-31,5.54,60,50273856.954,62261444.36266665,1.5859999999999999,0.023367409467983147,0.015012347496593642,-0.11165845648604267,0,False,False,6.484101611383222
000539,2025-12-31,4.42,60,75124269.40149999,120392636.55383334,0.6465,0.016491697516789864,0.009990077039264838,-0.047413793103448176,0,False,False,6.472845631135475
000153,2025-12-31,6.17,60,48703650.133999996,54369471.0455,1.6260000000000001,0.02004823020803399,0.013306541888215215,-0.09587020648967559,0,False,False,6.472829993177463
000430,2025-12-31,7.76,60,46563301.26105263,69934794.61224139,1.7657210526315792,0.018497242727776853,0.020733712407754432,-0.04234122042341215,2,False,False,6.464897273507604
000498,2025-12-31,6.03,60,69630546.44500001,83989716.21716666,0.7993849999999999,0.014042793080397084,0.008682578266547707,-0.02960526315789469,0,False,False,6.464711385048616
000601,2025-12-31,4.7,60,58176747.691999994,82568995.51583333,1.133,0.017072941643644604,0.010903774566717662,-0.08203125,0,False,False,6.456651349954225
000608,2025-12-31,2.63,60,35596711.938999996,41396226.559,1.8970000000000002,0.04438240789511399,0.02732042332600429,-0.14814814814814825,0,False,False,6.447072841015075
000607,2025-12-31,4.15,60,50159879.8075,67479951.88633333,1.3475,0.022761081574532074,0.01461692108949191,-0.062211981566820174,0,False,False,6.446510679888501
000537,2025-12-31,8.21,60,76398930.29099998,124020836.27166668,0.4425,0.011251945135504465,0.006516118926684117,-0.03297997644287387,0,False,False,6.439377457175832
000615,2025-12-31,3.49,60,45716506.185499996,61723999.48083333,1.4115000000000002,0.03279380125025029,0.022911762603430003,-0.07065217391304357,0,False,False,6.43835929924304
000597,2025-12-31,5.17,60,60586964.2755,77392741.66499999,0.7975,0.018700107780797445,0.009910583906130784,-0.08849557522123896,0,False,False,6.42584365627323
000030,2025-12-31,5.74,60,62258766.986,58914883.32116666,0.655,0.021983927157049676,0.011271350483275244,-0.03484320557491294,0,False,False,6.420504106888456
000089,2025-12-31,6.99,60,70225823.42300001,100395293.09016666,0.4875,0.012177618801168693,0.006626679714062817,-0.023876404494381998,0,False,False,6.4188150320781245
